"selected","levelId","path","source","coverage","chains","maxChain","order","section10","replacementRole","productionDifficultyBand","plannedWidth","plannedHeight","plannedTargetChains","styleHint","profile","sourceReport","sourceIndex","openers","avgChoices","maxChoices","rhythmScore","rhythmClass","choicePressure","pseudoDepthRisk"
"1","campaign500_normal_full_v1_s14_s26_115_nutation_peel_rail_v1_rect_s23_o221_v00_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_115_nutation_peel_rail_v1_rect_s23_o221_v00_peelmid_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.992","70","20","221","23","Hard","Hard","23","31","126","dense","PSG_Normal_dense_Hard_Recovery","campaign500_normal_full_v1_report.csv","115","10","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_116_nutation_peel_rail_v1_rect_s23_o221_v01_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_116_nutation_peel_rail_v1_rect_s23_o221_v01_peelmid_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.987","70","19","221","23","Hard","Hard","23","31","126","dense","PSG_Normal_dense_Hard_Recovery","campaign500_normal_full_v1_s14_s26_report.csv","116","4","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_116_nutation_peel_rail_v1_rect_s23_o221_v01_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_116_nutation_peel_rail_v1_rect_s23_o221_v01_peelmid_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.987","70","19","221","23","Hard","Hard","23","31","126","dense","PSG_Normal_dense_Hard_Recovery","campaign500_normal_full_v1_report.csv","116","4","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_117_nutation_peel_rail_v1_rect_s23_o221_v02_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_117_nutation_peel_rail_v1_rect_s23_o221_v02_peelmid_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.990","69","20","221","23","Hard","Hard","23","31","126","dense","PSG_Normal_dense_Hard_Recovery","campaign500_normal_full_v1_report.csv","117","5","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_117_nutation_peel_rail_v1_rect_s23_o221_v02_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_117_nutation_peel_rail_v1_rect_s23_o221_v02_peelmid_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.990","69","20","221","23","Hard","Hard","23","31","126","dense","PSG_Normal_dense_Hard_Recovery","campaign500_normal_full_v1_s14_s26_report.csv","117","5","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_124_nutation_mixed_neutral_v1_rect_s24_o231_v00_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_124_nutation_mixed_neutral_v1_rect_s24_o231_v00_neutralmixed_mixed_chain.asset","Campaign500Missing48RawCandidatesV1","0.994","67","20","231","24","NormalB_NeutralOrPeelLight","NormalNeutral","22","30","103","maze","PSG_Normal_maze_NormalOrRecovery_Recovery","campaign500_normal_full_v1_report.csv","124","3","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_124_nutation_mixed_neutral_v1_rect_s24_o231_v00_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_124_nutation_mixed_neutral_v1_rect_s24_o231_v00_neutralmixed_mixed_chain.asset","Campaign500Missing48RawCandidatesV1","0.994","67","20","231","24","NormalB_NeutralOrPeelLight","NormalNeutral","22","30","103","maze","PSG_Normal_maze_NormalOrRecovery_Recovery","campaign500_normal_full_v1_s14_s26_report.csv","124","3","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_125_nutation_mixed_neutral_v1_rect_s24_o231_v01_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_125_nutation_mixed_neutral_v1_rect_s24_o231_v01_neutralmixed_mixed_chain.asset","Campaign500Missing48RawCandidatesV1","0.982","70","21","231","24","NormalB_NeutralOrPeelLight","NormalNeutral","22","30","103","maze","PSG_Normal_maze_NormalOrRecovery_Recovery","campaign500_normal_full_v1_report.csv","125","2","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_125_nutation_mixed_neutral_v1_rect_s24_o231_v01_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_125_nutation_mixed_neutral_v1_rect_s24_o231_v01_neutralmixed_mixed_chain.asset","Campaign500Missing48RawCandidatesV1","0.982","70","21","231","24","NormalB_NeutralOrPeelLight","NormalNeutral","22","30","103","maze","PSG_Normal_maze_NormalOrRecovery_Recovery","campaign500_normal_full_v1_s14_s26_report.csv","125","2","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_126_nutation_mixed_neutral_v1_rect_s24_o231_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_126_nutation_mixed_neutral_v1_rect_s24_o231_v02_neutralmixed_mixed_chain.asset","Campaign500Missing48RawCandidatesV1","0.989","72","21","231","24","NormalB_NeutralOrPeelLight","NormalNeutral","22","30","103","maze","PSG_Normal_maze_NormalOrRecovery_Recovery","campaign500_normal_full_v1_report.csv","126","4","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_126_nutation_mixed_neutral_v1_rect_s24_o231_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_126_nutation_mixed_neutral_v1_rect_s24_o231_v02_neutralmixed_mixed_chain.asset","Campaign500Missing48RawCandidatesV1","0.989","72","21","231","24","NormalB_NeutralOrPeelLight","NormalNeutral","22","30","103","maze","PSG_Normal_maze_NormalOrRecovery_Recovery","campaign500_normal_full_v1_s14_s26_report.csv","126","4","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_133_nutation_flow_curve_v1_rect_s25_o248_v00_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_133_nutation_flow_curve_v1_rect_s25_o248_v00_flowcurve_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.983","59","19","248","25","NormalA_FlowOrNeutral","NormalFlow","20","27","102","section","PSG_Normal_section_NormalOrRecovery_Normal","campaign500_normal_full_v1_report.csv","133","6","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_133_nutation_flow_curve_v1_rect_s25_o248_v00_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_133_nutation_flow_curve_v1_rect_s25_o248_v00_flowcurve_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.983","59","19","248","25","NormalA_FlowOrNeutral","NormalFlow","20","27","102","section","PSG_Normal_section_NormalOrRecovery_Normal","campaign500_normal_full_v1_s14_s26_report.csv","133","6","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_134_nutation_flow_curve_v1_rect_s25_o248_v01_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_134_nutation_flow_curve_v1_rect_s25_o248_v01_flowcurve_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.978","56","17","248","25","NormalA_FlowOrNeutral","NormalFlow","20","27","102","section","PSG_Normal_section_NormalOrRecovery_Normal","campaign500_normal_full_v1_s14_s26_report.csv","134","9","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_134_nutation_flow_curve_v1_rect_s25_o248_v01_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_134_nutation_flow_curve_v1_rect_s25_o248_v01_flowcurve_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.978","56","17","248","25","NormalA_FlowOrNeutral","NormalFlow","20","27","102","section","PSG_Normal_section_NormalOrRecovery_Normal","campaign500_normal_full_v1_report.csv","134","9","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_135_nutation_flow_curve_v1_rect_s25_o248_v02_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_135_nutation_flow_curve_v1_rect_s25_o248_v02_flowcurve_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.976","56","19","248","25","NormalA_FlowOrNeutral","NormalFlow","20","27","102","section","PSG_Normal_section_NormalOrRecovery_Normal","campaign500_normal_full_v1_s14_s26_report.csv","135","8","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_135_nutation_flow_curve_v1_rect_s25_o248_v02_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_135_nutation_flow_curve_v1_rect_s25_o248_v02_flowcurve_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.976","56","19","248","25","NormalA_FlowOrNeutral","NormalFlow","20","27","102","section","PSG_Normal_section_NormalOrRecovery_Normal","campaign500_normal_full_v1_report.csv","135","8","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_151_nutation_peel_rail_v1_rect_s26_o252_v00_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_151_nutation_peel_rail_v1_rect_s26_o252_v00_peelmid_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.994","85","20","252","26","Hard","Hard","25","33","147","lock","PSG_Normal_lock_VeryHard_Pressure","campaign500_normal_full_v1_report.csv","151","6","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_151_nutation_peel_rail_v1_rect_s26_o252_v00_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_151_nutation_peel_rail_v1_rect_s26_o252_v00_peelmid_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.994","85","20","252","26","Hard","Hard","25","33","147","lock","PSG_Normal_lock_VeryHard_Pressure","campaign500_normal_full_v1_s14_s26_report.csv","151","6","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_152_nutation_peel_rail_v1_rect_s26_o252_v01_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_152_nutation_peel_rail_v1_rect_s26_o252_v01_peelmid_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.992","88","19","252","26","Hard","Hard","25","33","147","lock","PSG_Normal_lock_VeryHard_Pressure","campaign500_normal_full_v1_s14_s26_report.csv","152","7","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_152_nutation_peel_rail_v1_rect_s26_o252_v01_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_152_nutation_peel_rail_v1_rect_s26_o252_v01_peelmid_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.992","88","19","252","26","Hard","Hard","25","33","147","lock","PSG_Normal_lock_VeryHard_Pressure","campaign500_normal_full_v1_report.csv","152","7","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_153_nutation_peel_rail_v1_rect_s26_o252_v02_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_153_nutation_peel_rail_v1_rect_s26_o252_v02_peelmid_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.990","76","20","252","26","Hard","Hard","25","33","147","lock","PSG_Normal_lock_VeryHard_Pressure","campaign500_normal_full_v1_s14_s26_report.csv","153","6","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s14_s26_153_nutation_peel_rail_v1_rect_s26_o252_v02_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_153_nutation_peel_rail_v1_rect_s26_o252_v02_peelmid_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.990","76","20","252","26","Hard","Hard","25","33","147","lock","PSG_Normal_lock_VeryHard_Pressure","campaign500_normal_full_v1_report.csv","153","6","0","0","0","RawCandidate","Unknown","Unknown"
