"part","order","section10","roleInSection","productionDifficultyBand","levelId","path","sourceReport","sourceIndex","sourceCoverage","chains","maxChain","solved","steps","avgChoices","choiceP80","maxChoices","localPatchSolveRunMax","nearOuterPatchSolveRunMax","solveTraceQualityScore","solveTraceCollapseRiskScore","solveSameAxisRunMax","solveSameDirHeadRunMax","solveRegionEntropy","dependencyRegionEntropy","processTier","processTierReason","tightProcessTier","tightProcessTierReason"
"2","166","17","Hard","Hard","campaign500_normal_full_v1_s14_s26_43_nutation_peel_v2_rect_s17_o166_v00_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_43_nutation_peel_v2_rect_s17_o166_v00_peelmid_curve_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","43","0.972","74","21","True","74","7.45","9","12","6","4","0.834","0.249","7","7","0.991","0.988","B","flow or late-campaign only","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; nearby solve run; local patch solve run; near-outer patch solve run; local window burst"
"2","166","17","Hard","Hard","campaign500_normal_full_v1_s14_s26_45_nutation_peel_v2_rect_s17_o166_v02_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_45_nutation_peel_v2_rect_s17_o166_v02_peelmid_curve_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","45","0.979","77","21","True","77","8.39","10","12","5","3","0.871","0.168","6","6","0.996","0.991","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","166","17","Hard","Hard","campaign500_normal_full_v1_s14_s26_45_nutation_peel_v2_rect_s17_o166_v02_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_45_nutation_peel_v2_rect_s17_o166_v02_peelmid_curve_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","45","0.979","77","21","True","77","8.39","10","12","5","3","0.871","0.168","6","6","0.996","0.991","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","166","17","Hard","Hard","campaign500_normal_full_v1_s14_s26_44_nutation_peel_v2_rect_s17_o166_v01_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_44_nutation_peel_v2_rect_s17_o166_v01_peelmid_curve_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","44","0.976","80","21","True","80","9.59","11","13","5","4","0.808","0.249","9","6","0.991","0.988","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","166","17","Hard","Hard","campaign500_normal_full_v1_s14_s26_44_nutation_peel_v2_rect_s17_o166_v01_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_44_nutation_peel_v2_rect_s17_o166_v01_peelmid_curve_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","44","0.976","80","21","True","80","9.59","11","13","5","4","0.808","0.249","9","6","0.991","0.988","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","148","15","Hard","Hard","campaign500_normal_full_v1_s14_s26_20_nutation_peel_rail_v1_rect_s15_o148_v01_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_20_nutation_peel_rail_v1_rect_s15_o148_v01_peelmid_rail_chain.asset","campaign500_normal_full_v1_report.csv","20","0.992","64","20","True","64","8.38","11","14","4","4","0.817","0.171","6","5","0.969","0.965","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","148","15","Hard","Hard","campaign500_normal_full_v1_s14_s26_20_nutation_peel_rail_v1_rect_s15_o148_v01_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_20_nutation_peel_rail_v1_rect_s15_o148_v01_peelmid_rail_chain.asset","campaign500_normal_full_v1_report.csv","20","0.992","64","20","True","64","8.38","11","14","4","4","0.817","0.171","6","5","0.969","0.965","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","148","15","Hard","Hard","campaign500_normal_full_v1_s14_s26_19_nutation_peel_rail_v1_rect_s15_o148_v00_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_19_nutation_peel_rail_v1_rect_s15_o148_v00_peelmid_rail_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","19","0.996","72","20","True","72","8.24","13","18","4","3","0.887","0.151","8","5","0.991","0.983","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","148","15","Hard","Hard","campaign500_normal_full_v1_s14_s26_19_nutation_peel_rail_v1_rect_s15_o148_v00_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_19_nutation_peel_rail_v1_rect_s15_o148_v00_peelmid_rail_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","19","0.996","72","20","True","72","8.24","13","18","4","3","0.887","0.151","8","5","0.991","0.983","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","148","15","Hard","Hard","campaign500_normal_full_v1_s14_s26_21_nutation_peel_rail_v1_rect_s15_o148_v02_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_21_nutation_peel_rail_v1_rect_s15_o148_v02_peelmid_rail_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","21","0.994","70","20","True","70","9.79","14","17","6","6","0.869","0.116","5","5","0.999","0.995","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","152","16","Hard","Hard","campaign500_normal_full_v1_s14_s26_31_nutation_peel_rail_v1_rect_s16_o152_v00_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_31_nutation_peel_rail_v1_rect_s16_o152_v00_peelmid_rail_chain.asset","campaign500_normal_full_v1_report.csv","31","0.996","74","20","True","74","7.12","9","14","5","3","0.913","0.143","6","6","0.99","0.989","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","152","16","Hard","Hard","campaign500_normal_full_v1_s14_s26_32_nutation_peel_rail_v1_rect_s16_o152_v01_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_32_nutation_peel_rail_v1_rect_s16_o152_v01_peelmid_rail_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","32","0.987","68","20","True","68","8.87","11","12","3","2","0.884","0.099","6","5","0.994","0.972","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local window burst"
"2","148","15","Hard","Hard","campaign500_normal_full_v1_s14_s26_21_nutation_peel_rail_v1_rect_s15_o148_v02_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_21_nutation_peel_rail_v1_rect_s15_o148_v02_peelmid_rail_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","21","0.994","70","20","True","70","9.79","14","17","6","6","0.869","0.116","5","5","0.999","0.995","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","152","16","Hard","Hard","campaign500_normal_full_v1_s14_s26_31_nutation_peel_rail_v1_rect_s16_o152_v00_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_31_nutation_peel_rail_v1_rect_s16_o152_v00_peelmid_rail_chain.asset","campaign500_normal_full_v1_report.csv","31","0.996","74","20","True","74","7.12","9","14","5","3","0.913","0.143","6","6","0.99","0.989","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","182","19","NormalA_FlowOrNeutral","NormalFlow","campaign500_normal_full_v1_s14_s26_63_nutation_flow_curve_v1_rect_s19_o182_v02_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_63_nutation_flow_curve_v1_rect_s19_o182_v02_flowcurve_curve_chain.asset","campaign500_normal_full_v1_report.csv","63","0.978","59","19","True","59","8.37","10","13","8","3","0.773","0.379","11","11","0.992","0.989","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","196","20","Peak","Peak","campaign500_normal_full_v1_s14_s26_82_nutation_peel_rail_v1_rect_s20_o196_v00_peelhard_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_82_nutation_peel_rail_v1_rect_s20_o196_v00_peelhard_rail_chain.asset","campaign500_normal_full_v1_report.csv","82","0.996","81","20","True","81","10.31","13","18","6","5","0.778","0.236","6","5","0.993","0.984","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","182","19","NormalA_FlowOrNeutral","NormalFlow","campaign500_normal_full_v1_s14_s26_62_nutation_flow_curve_v1_rect_s19_o182_v01_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_62_nutation_flow_curve_v1_rect_s19_o182_v01_flowcurve_curve_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","62","0.981","57","18","True","57","6.58","9","12","4","3","0.78","0.189","5","5","0.99","0.978","B","flow or late-campaign only","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","182","19","NormalA_FlowOrNeutral","NormalFlow","campaign500_normal_full_v1_s14_s26_63_nutation_flow_curve_v1_rect_s19_o182_v02_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_63_nutation_flow_curve_v1_rect_s19_o182_v02_flowcurve_curve_chain.asset","campaign500_normal_full_v1_report.csv","63","0.978","59","19","True","59","8.37","10","13","8","3","0.773","0.379","11","11","0.992","0.989","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","196","20","Peak","Peak","campaign500_normal_full_v1_s14_s26_82_nutation_peel_rail_v1_rect_s20_o196_v00_peelhard_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_82_nutation_peel_rail_v1_rect_s20_o196_v00_peelhard_rail_chain.asset","campaign500_normal_full_v1_report.csv","82","0.996","81","20","True","81","10.31","13","18","6","5","0.778","0.236","6","5","0.993","0.984","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","196","20","Peak","Peak","campaign500_normal_full_v1_s14_s26_84_nutation_peel_rail_v1_rect_s20_o196_v02_peelhard_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_84_nutation_peel_rail_v1_rect_s20_o196_v02_peelhard_rail_chain.asset","campaign500_normal_full_v1_report.csv","84","0.986","75","20","True","75","9.96","13","16","6","5","0.879","0.136","6","5","0.985","0.965","Drop","too many openers; avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","196","20","Peak","Peak","campaign500_normal_full_v1_s14_s26_84_nutation_peel_rail_v1_rect_s20_o196_v02_peelhard_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_84_nutation_peel_rail_v1_rect_s20_o196_v02_peelhard_rail_chain.asset","campaign500_normal_full_v1_report.csv","84","0.986","75","20","True","75","9.96","13","16","6","5","0.879","0.136","6","5","0.985","0.965","Drop","too many openers; avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","196","20","Peak","Peak","campaign500_normal_full_v1_s14_s26_83_nutation_peel_rail_v1_rect_s20_o196_v01_peelhard_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_83_nutation_peel_rail_v1_rect_s20_o196_v01_peelhard_rail_chain.asset","campaign500_normal_full_v1_report.csv","83","0.990","78","20","True","78","8.74","12","14","4","4","0.855","0.143","6","5","0.981","0.984","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","196","20","Peak","Peak","campaign500_normal_full_v1_s14_s26_83_nutation_peel_rail_v1_rect_s20_o196_v01_peelhard_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_83_nutation_peel_rail_v1_rect_s20_o196_v01_peelhard_rail_chain.asset","campaign500_normal_full_v1_report.csv","83","0.990","78","20","True","78","8.74","12","14","4","4","0.855","0.143","6","5","0.981","0.984","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","172","18","Hard","Hard","campaign500_normal_full_v1_s14_s26_56_nutation_peel_rail_v1_rect_s18_o172_v01_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_56_nutation_peel_rail_v1_rect_s18_o172_v01_peelmid_rail_chain.asset","campaign500_normal_full_v1_report.csv","56","0.992","67","20","True","67","9.22","12","15","11","4","0.826","0.121","5","4","0.991","0.985","Drop","too many openers; avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","172","18","Hard","Hard","campaign500_normal_full_v1_s14_s26_56_nutation_peel_rail_v1_rect_s18_o172_v01_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_56_nutation_peel_rail_v1_rect_s18_o172_v01_peelmid_rail_chain.asset","campaign500_normal_full_v1_report.csv","56","0.992","67","20","True","67","9.22","12","15","11","4","0.826","0.121","5","4","0.991","0.985","Drop","too many openers; avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","172","18","Hard","Hard","campaign500_normal_full_v1_s14_s26_55_nutation_peel_rail_v1_rect_s18_o172_v00_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_55_nutation_peel_rail_v1_rect_s18_o172_v00_peelmid_rail_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","55","0.990","69","20","True","69","8.41","11","14","8","4","0.803","0.174","6","4","0.997","0.997","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","172","18","Hard","Hard","campaign500_normal_full_v1_s14_s26_55_nutation_peel_rail_v1_rect_s18_o172_v00_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_55_nutation_peel_rail_v1_rect_s18_o172_v00_peelmid_rail_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","55","0.990","69","20","True","69","8.41","11","14","8","4","0.803","0.174","6","4","0.997","0.997","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","172","18","Hard","Hard","campaign500_normal_full_v1_s14_s26_57_nutation_peel_rail_v1_rect_s18_o172_v02_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_57_nutation_peel_rail_v1_rect_s18_o172_v02_peelmid_rail_chain.asset","campaign500_normal_full_v1_report.csv","57","0.996","73","20","True","73","10.38","14","16","5","5","0.866","0.122","5","5","0.992","0.981","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","182","19","NormalA_FlowOrNeutral","NormalFlow","campaign500_normal_full_v1_s14_s26_61_nutation_flow_curve_v1_rect_s19_o182_v00_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_61_nutation_flow_curve_v1_rect_s19_o182_v00_flowcurve_curve_chain.asset","campaign500_normal_full_v1_report.csv","61","0.989","53","19","True","53","8.06","11","15","4","3","0.859","0.16","5","5","0.99","0.962","Drop","too many openers; avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","182","19","NormalA_FlowOrNeutral","NormalFlow","campaign500_normal_full_v1_s14_s26_62_nutation_flow_curve_v1_rect_s19_o182_v01_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_62_nutation_flow_curve_v1_rect_s19_o182_v01_flowcurve_curve_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","62","0.981","57","18","True","57","6.58","9","12","4","3","0.78","0.189","5","5","0.99","0.978","B","flow or late-campaign only","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","172","18","Hard","Hard","campaign500_normal_full_v1_s14_s26_57_nutation_peel_rail_v1_rect_s18_o172_v02_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_57_nutation_peel_rail_v1_rect_s18_o172_v02_peelmid_rail_chain.asset","campaign500_normal_full_v1_report.csv","57","0.996","73","20","True","73","10.38","14","16","5","5","0.866","0.122","5","5","0.992","0.981","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","182","19","NormalA_FlowOrNeutral","NormalFlow","campaign500_normal_full_v1_s14_s26_61_nutation_flow_curve_v1_rect_s19_o182_v00_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_61_nutation_flow_curve_v1_rect_s19_o182_v00_flowcurve_curve_chain.asset","campaign500_normal_full_v1_report.csv","61","0.989","53","19","True","53","8.06","11","15","4","3","0.859","0.16","5","5","0.99","0.962","Drop","too many openers; avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
