"part","order","section10","roleInSection","productionDifficultyBand","levelId","path","sourceReport","sourceIndex","sourceCoverage","chains","maxChain","solved","steps","avgChoices","choiceP80","maxChoices","localPatchSolveRunMax","nearOuterPatchSolveRunMax","solveTraceQualityScore","solveTraceCollapseRiskScore","solveSameAxisRunMax","solveSameDirHeadRunMax","solveRegionEntropy","dependencyRegionEntropy","processTier","processTierReason","tightProcessTier","tightProcessTierReason"
"2","219","22","Hard","Hard","campaign500_normal_full_v1_s14_s26_105_nutation_peel_v2_rect_s22_o219_v02_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_105_nutation_peel_v2_rect_s22_o219_v02_peelmid_curve_chain.asset","campaign500_normal_full_v1_report.csv","105","0.973","84","19","True","84","8.27","10","14","4","3","0.737","0.33","10","7","0.995","0.996","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","221","23","Hard","Hard","campaign500_normal_full_v1_s14_s26_115_nutation_peel_rail_v1_rect_s23_o221_v00_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_115_nutation_peel_rail_v1_rect_s23_o221_v00_peelmid_rail_chain.asset","campaign500_normal_full_v1_report.csv","115","0.992","70","20","True","70","8.41","11","13","3","3","0.876","0.078","6","3","0.99","0.98","Drop","too many openers; avg choices high; p80 choices high; choice peak high; too many over-10 steps; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; near-outer patch solve run; local window burst"
"2","219","22","Hard","Hard","campaign500_normal_full_v1_s14_s26_104_nutation_peel_v2_rect_s22_o219_v01_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_104_nutation_peel_v2_rect_s22_o219_v01_peelmid_curve_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","104","0.973","85","21","True","85","9.13","12","14","10","3","0.841","0.199","8","6","0.994","0.992","Drop","too many openers; avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","219","22","Hard","Hard","campaign500_normal_full_v1_s14_s26_105_nutation_peel_v2_rect_s22_o219_v02_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_105_nutation_peel_v2_rect_s22_o219_v02_peelmid_curve_chain.asset","campaign500_normal_full_v1_report.csv","105","0.973","84","19","True","84","8.27","10","14","4","3","0.737","0.33","10","7","0.995","0.996","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","221","23","Hard","Hard","campaign500_normal_full_v1_s14_s26_115_nutation_peel_rail_v1_rect_s23_o221_v00_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_115_nutation_peel_rail_v1_rect_s23_o221_v00_peelmid_rail_chain.asset","campaign500_normal_full_v1_report.csv","115","0.992","70","20","True","70","8.41","11","13","3","3","0.876","0.078","6","3","0.99","0.98","Drop","too many openers; avg choices high; p80 choices high; choice peak high; too many over-10 steps; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; near-outer patch solve run; local window burst"
"2","221","23","Hard","Hard","campaign500_normal_full_v1_s14_s26_117_nutation_peel_rail_v1_rect_s23_o221_v02_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_117_nutation_peel_rail_v1_rect_s23_o221_v02_peelmid_rail_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","117","0.990","69","20","True","69","8.74","12","15","6","6","0.927","0.073","6","4","0.991","0.989","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","221","23","Hard","Hard","campaign500_normal_full_v1_s14_s26_117_nutation_peel_rail_v1_rect_s23_o221_v02_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_117_nutation_peel_rail_v1_rect_s23_o221_v02_peelmid_rail_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","117","0.990","69","20","True","69","8.74","12","15","6","6","0.927","0.073","6","4","0.991","0.989","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","221","23","Hard","Hard","campaign500_normal_full_v1_s14_s26_116_nutation_peel_rail_v1_rect_s23_o221_v01_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_116_nutation_peel_rail_v1_rect_s23_o221_v01_peelmid_rail_chain.asset","campaign500_normal_full_v1_report.csv","116","0.987","70","19","True","70","7.37","11","15","5","5","0.91","0.104","5","4","0.978","0.983","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","221","23","Hard","Hard","campaign500_normal_full_v1_s14_s26_116_nutation_peel_rail_v1_rect_s23_o221_v01_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_116_nutation_peel_rail_v1_rect_s23_o221_v01_peelmid_rail_chain.asset","campaign500_normal_full_v1_report.csv","116","0.987","70","19","True","70","7.37","11","15","5","5","0.91","0.104","5","4","0.978","0.983","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","206","21","NormalB_NeutralOrPeelLight","NormalNeutral","campaign500_normal_full_v1_s14_s26_89_nutation_mixed_neutral_v1_rect_s21_o206_v01_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_89_nutation_mixed_neutral_v1_rect_s21_o206_v01_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_report.csv","89","0.994","75","21","True","75","4.97","6","9","8","4","0.907","0.133","5","5","0.993","0.992","B","flow or late-campaign only","B","closest current-pool curve"
"2","206","21","NormalB_NeutralOrPeelLight","NormalNeutral","campaign500_normal_full_v1_s14_s26_89_nutation_mixed_neutral_v1_rect_s21_o206_v01_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_89_nutation_mixed_neutral_v1_rect_s21_o206_v01_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_report.csv","89","0.994","75","21","True","75","4.97","6","9","8","4","0.907","0.133","5","5","0.993","0.992","B","flow or late-campaign only","B","closest current-pool curve"
"2","206","21","NormalB_NeutralOrPeelLight","NormalNeutral","campaign500_normal_full_v1_s14_s26_88_nutation_mixed_neutral_v1_rect_s21_o206_v00_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_88_nutation_mixed_neutral_v1_rect_s21_o206_v00_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_report.csv","88","0.980","69","21","True","69","6.83","9","11","5","3","0.795","0.275","9","8","0.994","0.992","B","flow or late-campaign only","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","206","21","NormalB_NeutralOrPeelLight","NormalNeutral","campaign500_normal_full_v1_s14_s26_88_nutation_mixed_neutral_v1_rect_s21_o206_v00_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_88_nutation_mixed_neutral_v1_rect_s21_o206_v00_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_report.csv","88","0.980","69","21","True","69","6.83","9","11","5","3","0.795","0.275","9","8","0.994","0.992","B","flow or late-campaign only","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","206","21","NormalB_NeutralOrPeelLight","NormalNeutral","campaign500_normal_full_v1_s14_s26_90_nutation_mixed_neutral_v1_rect_s21_o206_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_90_nutation_mixed_neutral_v1_rect_s21_o206_v02_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_report.csv","90","0.980","69","21","True","69","4.58","6","7","5","4","0.75","0.396","13","13","0.99","0.991","B","flow or late-campaign only","B","closest current-pool curve"
"2","219","22","Hard","Hard","campaign500_normal_full_v1_s14_s26_103_nutation_peel_v2_rect_s22_o219_v00_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_103_nutation_peel_v2_rect_s22_o219_v00_peelmid_curve_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","103","0.978","76","21","True","76","8.61","11","13","6","6","0.861","0.169","6","5","0.993","0.995","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","219","22","Hard","Hard","campaign500_normal_full_v1_s14_s26_104_nutation_peel_v2_rect_s22_o219_v01_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_104_nutation_peel_v2_rect_s22_o219_v01_peelmid_curve_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","104","0.973","85","21","True","85","9.13","12","14","10","3","0.841","0.199","8","6","0.994","0.992","Drop","too many openers; avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","206","21","NormalB_NeutralOrPeelLight","NormalNeutral","campaign500_normal_full_v1_s14_s26_90_nutation_mixed_neutral_v1_rect_s21_o206_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_90_nutation_mixed_neutral_v1_rect_s21_o206_v02_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_report.csv","90","0.980","69","21","True","69","4.58","6","7","5","4","0.75","0.396","13","13","0.99","0.991","B","flow or late-campaign only","B","closest current-pool curve"
"2","219","22","Hard","Hard","campaign500_normal_full_v1_s14_s26_103_nutation_peel_v2_rect_s22_o219_v00_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_103_nutation_peel_v2_rect_s22_o219_v00_peelmid_curve_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","103","0.978","76","21","True","76","8.61","11","13","6","6","0.861","0.169","6","5","0.993","0.995","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","248","25","NormalA_FlowOrNeutral","NormalFlow","campaign500_normal_full_v1_s14_s26_135_nutation_flow_curve_v1_rect_s25_o248_v02_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_135_nutation_flow_curve_v1_rect_s25_o248_v02_flowcurve_curve_chain.asset","campaign500_normal_full_v1_report.csv","135","0.976","56","19","True","56","8.84","13","14","3","2","0.933","0.055","5","4","0.999","0.994","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local window burst"
"2","252","26","Hard","Hard","campaign500_normal_full_v1_s14_s26_151_nutation_peel_rail_v1_rect_s26_o252_v00_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_151_nutation_peel_rail_v1_rect_s26_o252_v00_peelmid_rail_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","151","0.994","85","20","True","85","8.86","12","18","4","4","0.817","0.247","9","7","0.994","0.993","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","248","25","NormalA_FlowOrNeutral","NormalFlow","campaign500_normal_full_v1_s14_s26_134_nutation_flow_curve_v1_rect_s25_o248_v01_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_134_nutation_flow_curve_v1_rect_s25_o248_v01_flowcurve_curve_chain.asset","campaign500_normal_full_v1_report.csv","134","0.978","56","17","True","56","8.39","10","13","6","4","0.783","0.28","7","7","0.991","0.987","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","248","25","NormalA_FlowOrNeutral","NormalFlow","campaign500_normal_full_v1_s14_s26_135_nutation_flow_curve_v1_rect_s25_o248_v02_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_135_nutation_flow_curve_v1_rect_s25_o248_v02_flowcurve_curve_chain.asset","campaign500_normal_full_v1_report.csv","135","0.976","56","19","True","56","8.84","13","14","3","2","0.933","0.055","5","4","0.999","0.994","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local window burst"
"2","252","26","Hard","Hard","campaign500_normal_full_v1_s14_s26_151_nutation_peel_rail_v1_rect_s26_o252_v00_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_151_nutation_peel_rail_v1_rect_s26_o252_v00_peelmid_rail_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","151","0.994","85","20","True","85","8.86","12","18","4","4","0.817","0.247","9","7","0.994","0.993","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","252","26","Hard","Hard","campaign500_normal_full_v1_s14_s26_153_nutation_peel_rail_v1_rect_s26_o252_v02_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_153_nutation_peel_rail_v1_rect_s26_o252_v02_peelmid_rail_chain.asset","campaign500_normal_full_v1_report.csv","153","0.990","76","20","True","76","6.86","9","12","9","7","0.8","0.249","7","6","0.988","0.986","B","flow or late-campaign only","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","252","26","Hard","Hard","campaign500_normal_full_v1_s14_s26_153_nutation_peel_rail_v1_rect_s26_o252_v02_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_153_nutation_peel_rail_v1_rect_s26_o252_v02_peelmid_rail_chain.asset","campaign500_normal_full_v1_report.csv","153","0.990","76","20","True","76","6.86","9","12","9","7","0.8","0.249","7","6","0.988","0.986","B","flow or late-campaign only","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","252","26","Hard","Hard","campaign500_normal_full_v1_s14_s26_152_nutation_peel_rail_v1_rect_s26_o252_v01_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_152_nutation_peel_rail_v1_rect_s26_o252_v01_peelmid_rail_chain.asset","campaign500_normal_full_v1_report.csv","152","0.992","88","19","True","88","12.07","17","22","5","4","0.906","0.098","6","5","0.996","0.995","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","252","26","Hard","Hard","campaign500_normal_full_v1_s14_s26_152_nutation_peel_rail_v1_rect_s26_o252_v01_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_152_nutation_peel_rail_v1_rect_s26_o252_v01_peelmid_rail_chain.asset","campaign500_normal_full_v1_report.csv","152","0.992","88","19","True","88","12.07","17","22","5","4","0.906","0.098","6","5","0.996","0.995","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","231","24","NormalB_NeutralOrPeelLight","NormalNeutral","campaign500_normal_full_v1_s14_s26_125_nutation_mixed_neutral_v1_rect_s24_o231_v01_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_125_nutation_mixed_neutral_v1_rect_s24_o231_v01_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","125","0.982","70","21","True","70","5.21","8","10","6","4","0.807","0.368","15","15","0.987","0.981","B","flow or late-campaign only","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","231","24","NormalB_NeutralOrPeelLight","NormalNeutral","campaign500_normal_full_v1_s14_s26_125_nutation_mixed_neutral_v1_rect_s24_o231_v01_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_125_nutation_mixed_neutral_v1_rect_s24_o231_v01_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","125","0.982","70","21","True","70","5.21","8","10","6","4","0.807","0.368","15","15","0.987","0.981","B","flow or late-campaign only","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","231","24","NormalB_NeutralOrPeelLight","NormalNeutral","campaign500_normal_full_v1_s14_s26_124_nutation_mixed_neutral_v1_rect_s24_o231_v00_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_124_nutation_mixed_neutral_v1_rect_s24_o231_v00_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","124","0.994","67","20","True","67","5.06","7","8","3","3","0.819","0.388","11","11","0.985","0.987","A","usable process curve","B","closest current-pool curve"
"2","231","24","NormalB_NeutralOrPeelLight","NormalNeutral","campaign500_normal_full_v1_s14_s26_124_nutation_mixed_neutral_v1_rect_s24_o231_v00_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_124_nutation_mixed_neutral_v1_rect_s24_o231_v00_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","124","0.994","67","20","True","67","5.06","7","8","3","3","0.819","0.388","11","11","0.985","0.987","A","usable process curve","B","closest current-pool curve"
"2","231","24","NormalB_NeutralOrPeelLight","NormalNeutral","campaign500_normal_full_v1_s14_s26_126_nutation_mixed_neutral_v1_rect_s24_o231_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_126_nutation_mixed_neutral_v1_rect_s24_o231_v02_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","126","0.989","72","21","True","72","5.86","9","11","7","4","0.81","0.351","13","12","0.992","0.992","B","flow or late-campaign only","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","248","25","NormalA_FlowOrNeutral","NormalFlow","campaign500_normal_full_v1_s14_s26_133_nutation_flow_curve_v1_rect_s25_o248_v00_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_133_nutation_flow_curve_v1_rect_s25_o248_v00_flowcurve_curve_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","133","0.983","59","19","True","59","8.86","11","13","4","4","0.861","0.271","9","9","0.996","0.995","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","248","25","NormalA_FlowOrNeutral","NormalFlow","campaign500_normal_full_v1_s14_s26_134_nutation_flow_curve_v1_rect_s25_o248_v01_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_134_nutation_flow_curve_v1_rect_s25_o248_v01_flowcurve_curve_chain.asset","campaign500_normal_full_v1_report.csv","134","0.978","56","17","True","56","8.39","10","13","6","4","0.783","0.28","7","7","0.991","0.987","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","231","24","NormalB_NeutralOrPeelLight","NormalNeutral","campaign500_normal_full_v1_s14_s26_126_nutation_mixed_neutral_v1_rect_s24_o231_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_126_nutation_mixed_neutral_v1_rect_s24_o231_v02_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","126","0.989","72","21","True","72","5.86","9","11","7","4","0.81","0.351","13","12","0.992","0.992","B","flow or late-campaign only","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","248","25","NormalA_FlowOrNeutral","NormalFlow","campaign500_normal_full_v1_s14_s26_133_nutation_flow_curve_v1_rect_s25_o248_v00_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_133_nutation_flow_curve_v1_rect_s25_o248_v00_flowcurve_curve_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","133","0.983","59","19","True","59","8.86","11","13","4","4","0.861","0.271","9","9","0.996","0.995","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","152","16","Hard","Hard","campaign500_normal_full_v1_s14_s26_33_nutation_peel_rail_v1_rect_s16_o152_v02_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_33_nutation_peel_rail_v1_rect_s16_o152_v02_peelmid_rail_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","33","0.987","69","19","True","69","7.57","9","12","6","6","0.89","0.121","7","4","0.991","0.995","B","flow or late-campaign only","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","166","17","Hard","Hard","campaign500_normal_full_v1_s14_s26_43_nutation_peel_v2_rect_s17_o166_v00_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_43_nutation_peel_v2_rect_s17_o166_v00_peelmid_curve_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","43","0.972","74","21","True","74","7.45","9","12","6","4","0.834","0.249","7","7","0.991","0.988","B","flow or late-campaign only","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; nearby solve run; local patch solve run; near-outer patch solve run; local window burst"
"2","152","16","Hard","Hard","campaign500_normal_full_v1_s14_s26_32_nutation_peel_rail_v1_rect_s16_o152_v01_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_32_nutation_peel_rail_v1_rect_s16_o152_v01_peelmid_rail_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","32","0.987","68","20","True","68","8.87","11","12","3","2","0.884","0.099","6","5","0.994","0.972","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local window burst"
"2","152","16","Hard","Hard","campaign500_normal_full_v1_s14_s26_33_nutation_peel_rail_v1_rect_s16_o152_v02_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_33_nutation_peel_rail_v1_rect_s16_o152_v02_peelmid_rail_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","33","0.987","69","19","True","69","7.57","9","12","6","6","0.89","0.121","7","4","0.991","0.995","B","flow or late-campaign only","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"2","166","17","Hard","Hard","campaign500_normal_full_v1_s14_s26_43_nutation_peel_v2_rect_s17_o166_v00_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_43_nutation_peel_v2_rect_s17_o166_v00_peelmid_curve_chain.asset","campaign500_normal_full_v1_s14_s26_report.csv","43","0.972","74","21","True","74","7.45","9","12","6","4","0.834","0.249","7","7","0.991","0.988","B","flow or late-campaign only","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; nearby solve run; local patch solve run; near-outer patch solve run; local window burst"
