severity,scope,order,section10,rule,message
WARN,level,440,44,chain_cap,"non-peak chain 161 is very high; late difficulty should come from read/region/dependency, not infinite chains."
WARN,level,440,44,arrow_cap,non-peak arrow count 988 may feel visually heavy.
INFO,level,441,45,arrow_cap,non-peak arrow count 784 is high; visual comfort should be checked in Unity.
INFO,level,442,45,arrow_cap,non-peak arrow count 853 is high; visual comfort should be checked in Unity.
INFO,level,444,45,large_jump,chain jumps +75 from L443; verify there is a clear reason.
WARN,level,445,45,chain_cap,"non-peak chain 197 is very high; late difficulty should come from read/region/dependency, not infinite chains."
WARN,level,445,45,arrow_cap,non-peak arrow count 1199 may feel visually heavy.
INFO,level,445,45,post_peak_release,"previous level was peak code 3, but chain only changes 38; verify there is a non-count release."
INFO,level,446,45,chain_cap,non-peak chain 136 is high; verify canvas comfort and avoid using count as the only pressure.
INFO,level,446,45,arrow_cap,non-peak arrow count 821 is high; visual comfort should be checked in Unity.
INFO,level,447,45,arrow_cap,non-peak arrow count 790 is high; visual comfort should be checked in Unity.
INFO,level,448,45,large_jump,chain jumps +118 from L447; verify there is a clear reason.
WARN,level,450,45,chain_cap,"non-peak chain 165 is very high; late difficulty should come from read/region/dependency, not infinite chains."
WARN,level,450,45,arrow_cap,non-peak arrow count 1037 may feel visually heavy.
INFO,level,451,46,arrow_cap,non-peak arrow count 866 is high; visual comfort should be checked in Unity.
WARN,level,452,46,chain_cap,"non-peak chain 154 is very high; late difficulty should come from read/region/dependency, not infinite chains."
WARN,level,452,46,arrow_cap,non-peak arrow count 943 may feel visually heavy.
INFO,level,452,46,large_jump,chain jumps +64 from L451; verify there is a clear reason.
WARN,level,453,46,arrow_cap,non-peak arrow count 902 may feel visually heavy.
WARN,level,455,46,chain_cap,"non-peak chain 149 is very high; late difficulty should come from read/region/dependency, not infinite chains."
WARN,level,455,46,arrow_cap,non-peak arrow count 906 may feel visually heavy.
INFO,level,455,46,post_peak_release,"previous level was peak code 3, but chain only changes -7; verify there is a non-count release."
INFO,level,456,46,large_jump,chain jumps +75 from L455; verify there is a clear reason.
WARN,level,457,46,arrow_cap,non-peak arrow count 903 may feel visually heavy.
INFO,level,458,46,arrow_cap,non-peak arrow count 763 is high; visual comfort should be checked in Unity.
WARN,level,459,46,chain_cap,"non-peak chain 180 is very high; late difficulty should come from read/region/dependency, not infinite chains."
WARN,level,459,46,arrow_cap,non-peak arrow count 1095 may feel visually heavy.
INFO,level,459,46,large_jump,chain jumps +68 from L458; verify there is a clear reason.
WARN,level,460,46,chain_cap,"non-peak chain 156 is very high; late difficulty should come from read/region/dependency, not infinite chains."
WARN,level,460,46,arrow_cap,non-peak arrow count 953 may feel visually heavy.
WARN,level,461,47,chain_cap,"non-peak chain 168 is very high; late difficulty should come from read/region/dependency, not infinite chains."
WARN,level,461,47,arrow_cap,non-peak arrow count 1010 may feel visually heavy.
INFO,level,462,47,chain_cap,non-peak chain 135 is high; verify canvas comfort and avoid using count as the only pressure.
INFO,level,462,47,arrow_cap,non-peak arrow count 828 is high; visual comfort should be checked in Unity.
INFO,level,464,47,arrow_cap,non-peak arrow count 826 is high; visual comfort should be checked in Unity.
INFO,level,465,47,large_jump,chain jumps +102 from L464; verify there is a clear reason.
WARN,level,466,47,chain_cap,"non-peak chain 166 is very high; late difficulty should come from read/region/dependency, not infinite chains."
WARN,level,466,47,arrow_cap,non-peak arrow count 1015 may feel visually heavy.
WARN,level,469,47,chain_cap,"non-peak chain 160 is very high; late difficulty should come from read/region/dependency, not infinite chains."
WARN,level,469,47,arrow_cap,non-peak arrow count 982 may feel visually heavy.
INFO,level,469,47,large_jump,chain jumps +87 from L468; verify there is a clear reason.
WARN,level,470,47,chain_cap,"non-peak chain 149 is very high; late difficulty should come from read/region/dependency, not infinite chains."
WARN,level,470,47,arrow_cap,non-peak arrow count 920 may feel visually heavy.
INFO,level,471,48,arrow_cap,non-peak arrow count 824 is high; visual comfort should be checked in Unity.
INFO,level,472,48,large_jump,chain jumps +125 from L471; verify there is a clear reason.
WARN,level,474,48,chain_cap,"non-peak chain 178 is very high; late difficulty should come from read/region/dependency, not infinite chains."
WARN,level,474,48,arrow_cap,non-peak arrow count 1124 may feel visually heavy.
INFO,level,474,48,large_jump,chain jumps +111 from L473; verify there is a clear reason.
WARN,level,475,48,chain_cap,"non-peak chain 195 is very high; late difficulty should come from read/region/dependency, not infinite chains."
WARN,level,475,48,arrow_cap,non-peak arrow count 1207 may feel visually heavy.
INFO,level,476,48,chain_cap,non-peak chain 126 is high; verify canvas comfort and avoid using count as the only pressure.
WARN,level,476,48,arrow_cap,non-peak arrow count 926 may feel visually heavy.
INFO,level,478,48,arrow_cap,non-peak arrow count 765 is high; visual comfort should be checked in Unity.
INFO,level,478,48,large_jump,chain jumps +52 from L477; verify there is a clear reason.
INFO,level,479,48,large_jump,chain jumps +73 from L478; verify there is a clear reason.
INFO,level,480,48,chain_cap,non-peak chain 141 is high; verify canvas comfort and avoid using count as the only pressure.
INFO,level,480,48,arrow_cap,non-peak arrow count 884 is high; visual comfort should be checked in Unity.
INFO,level,481,49,arrow_cap,non-peak arrow count 824 is high; visual comfort should be checked in Unity.
WARN,level,482,49,chain_cap,"non-peak chain 150 is very high; late difficulty should come from read/region/dependency, not infinite chains."
WARN,level,482,49,arrow_cap,non-peak arrow count 917 may feel visually heavy.
INFO,level,485,49,large_jump,chain jumps +127 from L484; verify there is a clear reason.
WARN,level,486,49,chain_cap,"non-peak chain 213 is very high; late difficulty should come from read/region/dependency, not infinite chains."
WARN,level,486,49,arrow_cap,non-peak arrow count 1262 may feel visually heavy.
INFO,level,486,49,post_peak_release,"previous level was peak code 3, but chain only changes 24; verify there is a non-count release."
INFO,level,487,49,arrow_cap,non-peak arrow count 789 is high; visual comfort should be checked in Unity.
WARN,level,488,49,chain_cap,"non-peak chain 195 is very high; late difficulty should come from read/region/dependency, not infinite chains."
WARN,level,488,49,arrow_cap,non-peak arrow count 1202 may feel visually heavy.
INFO,level,488,49,large_jump,chain jumps +82 from L487; verify there is a clear reason.
INFO,level,489,49,arrow_cap,non-peak arrow count 780 is high; visual comfort should be checked in Unity.
WARN,level,490,49,chain_cap,"non-peak chain 199 is very high; late difficulty should come from read/region/dependency, not infinite chains."
WARN,level,490,49,arrow_cap,non-peak arrow count 1198 may feel visually heavy.
INFO,level,490,49,large_jump,chain jumps +91 from L489; verify there is a clear reason.
WARN,level,491,50,chain_cap,"non-peak chain 199 is very high; late difficulty should come from read/region/dependency, not infinite chains."
WARN,level,491,50,arrow_cap,non-peak arrow count 1197 may feel visually heavy.
INFO,level,492,50,arrow_cap,non-peak arrow count 872 is high; visual comfort should be checked in Unity.
INFO,level,493,50,arrow_cap,non-peak arrow count 752 is high; visual comfort should be checked in Unity.
WARN,level,494,50,chain_cap,"non-peak chain 192 is very high; late difficulty should come from read/region/dependency, not infinite chains."
WARN,level,494,50,arrow_cap,non-peak arrow count 1138 may feel visually heavy.
INFO,level,494,50,large_jump,chain jumps +128 from L493; verify there is a clear reason.
INFO,level,496,50,arrow_cap,non-peak arrow count 860 is high; visual comfort should be checked in Unity.
WARN,level,497,50,chain_cap,"non-peak chain 151 is very high; late difficulty should come from read/region/dependency, not infinite chains."
WARN,level,497,50,arrow_cap,non-peak arrow count 901 may feel visually heavy.
WARN,level,499,50,chain_cap,"non-peak chain 159 is very high; late difficulty should come from read/region/dependency, not infinite chains."
WARN,level,499,50,arrow_cap,non-peak arrow count 1167 may feel visually heavy.
INFO,level,499,50,large_jump,chain jumps +87 from L498; verify there is a clear reason.
WARN,section,,2,front20_pressure,front20 section max chain 94 may be too high.
INFO,section,,3,section_avg_jump,section avg jumps +23.4 from previous section.
WARN,section,,4,early_avg_pressure,early section avg chain 79.2 may rise too fast.
WARN,section,,5,early_avg_pressure,early section avg chain 77.6 may rise too fast.
WARN,section,,6,peak_contrast,peak avg 92.5 is not clearly above normal avg 80.5.
WARN,section,,12,hard_contrast,hard avg 93.7 is not clearly above normal avg 90.8.
WARN,section,,15,peak_contrast,peak avg 113.5 is not clearly above normal avg 102.0.
WARN,section,,18,hard_contrast,hard avg 106.0 is not clearly above normal avg 100.8.
WARN,section,,18,peak_contrast,peak avg 113.5 is not clearly above normal avg 100.8.
WARN,section,,19,hard_contrast,hard avg 103.0 is not clearly above normal avg 103.4.
WARN,section,,19,peak_contrast,peak avg 112.0 is not clearly above normal avg 103.4.
WARN,section,,21,hard_contrast,hard avg 110.7 is not clearly above normal avg 104.8.
INFO,section,,37,section_avg_jump,section avg jumps +24.4 from previous section.
