"rankClass","psgRankScore","processKeep","visualPass","keepCandidate","stsMetricPresent","stsPass","stsKeepCandidate","rejectReasons","slot","sourceIndex","order","sourceBatch","sourceReport","section10","variantIndex","variantLabel","mainMissionId","levelName","category","roleInSection","productionLane","productionStyleFamily","productionChainLanguage","productionDifficultyBand","experienceRole","reviewOnly","plannedWidth","plannedHeight","plannedAspect","plannedCanvasBand","plannedTargetChains","targetChainsMin","targetChainsMax","referenceArrowTiles","referenceMaxChainLength","actualTargetChains","mode","styleHint","profileHint","type","styleFamily","generatorVariant","generatorGrammar","chainLanguage","chainLanguageDetail","chainTags","flowLanguage","flowTags","riskTags","styleRiskBand","specId","levelId","assetPath","path","selected","width","height","sourceCoverage","chains","sourceAvgChain","sourceMaxChain","sourceStraightness","sourceShortChainRate","sourceEdgeHeadRate","sourceOpeners","sourceEdgeHeads","solved","processTier","processTierReason","avgChoices","maxChoices","localPatchRun","nearOuterRun","dependencyFollowRun","directionalRisk","stripeRisk","edgeInwardSweepRun","edgeInwardSweepSide","startSideHint","solveVectorRun","solveTraceQualityScore","solveTraceCollapseRiskScore","solveAxisDriftRate","solveSameAxisRunMax","solveSameDirHeadRunMax","solveRegionEntropy","solveRegionCollapseRunMax","solveFrontWidthAvg","solveFrontWidthNarrowRate","dependencyRegionEntropy","dependencyLocalSameRegionRate","dependencySameAxisHeadRate","dependencySameDirHeadRate","dependencyBraidScore","hardStructureV3Class","sourceStatus"
"TraceOrderKeep","2.758","True","True","True","True","True","True","","250","137","250","Campaign500NormalFullV1:s14_s26","relocated_from_order_250","25","1","v01","350","Main/Level_Main_250","normal","NormalB_NeutralOrPeelLight","NeutralMixed","psg_like_neutral","mixed_chain","NormalNeutral","Normal","0","22","30","0.733","M_Neutral","107","96","118","793","13","72","","dense","PSG_Normal_dense_NormalOrRecovery_Normal","nutation_mixed_neutral_v1_rect_s25_o250_v01_neutralmixed_mixed_chain","dense_weave","unknown_variant","rectangle_peel","curve_chain","woven_medium","short_patchwork;woven_medium;dense_weave_chain","staged_unlock","peel_grammar;multi_region;axis_drift;staged_unlock;peel_visible;sweep_pressure","same_axis_watch","watch","nutation_mixed_neutral_v1_rect_s25_o250_v01_neutralmixed_mixed_chain","campaign500_normal_full_v1_s14_s26_137_nutation_mixed_neutral_v1_rect_s25_o250_v01_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_137_nutation_mixed_neutral_v1_rect_s25_o250_v01_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_137_nutation_mixed_neutral_v1_rect_s25_o250_v01_neutralmixed_mixed_chain.asset","1","22","30","0.986","70","9.3","21","0.474","0.3","0.071","1","5","True","B","flow or late-campaign only","4.24","8","5","3","5","0.127","0.082","2","L","left-edge inward / starts around left side","3","0.85","0.214","0.493","8","5","0.989","4","3.014","0.357","0.988","0.536","0.58","0.464","0.328","LocalEasy","Style=PressureHard | Score=21830 | TargetInitial=5 | OpeningRatio=0.014 | Straightness=0.474 | EarlyChoices=23.6/46 | LocalRun=8 | Jump=6.5 | NearRate=0.58 | Peel style=PressureHard seed=743559553 fill=651/660(0.986) chains=70 remaining=9 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.576","True","False","False","True","True","True","directionalRisk>0.34;stripeRisk>0.24;nearOuterRun>5","254","10","254","Campaign500NormalFullV1:w2fr","","26","0","v00","354","Main/Level_Main_254","normal","NormalA_FlowOrNeutral","FlowRail","flow_continuous","rail_chain","NormalFlow","Normal","0","20","27","0.741","M_Flow","101","91","111","740","13","70","","section","PSG_Normal_section_NormalOrRecovery_Normal","nutation_flow_rail_v1_rect_s26_o254_v00_flowrail_rail_chain","flow_continuous","nutation_flow_rail_v1","rectangle_peel","rail_chain","flow_rail_chain","straight_lane;flow_rail_chain;edge_headed;flow_curve_chain","single_axis_sweep","peel_grammar;multi_region;wide_front;stable_front;peel_visible;sweep_pressure","directional_sweep;stripe_visual;local_patch_watch;near_outer_patch;same_axis_watch;same_dir_watch;long_low_turn_visual","high_risk","nutation_flow_rail_v1_rect_s26_o254_v00_flowrail_rail_chain","c5nep_w2fr_10_nutation_flow_rail_v1_rect_s26_o254_v00_flowrail_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w2fr/c5nep_w2fr_10_nutation_flow_rail_v1_rect_s26_o254_v00_flowrail_rail_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w2fr/c5nep_w2fr_10_nutation_flow_rail_v1_rect_s26_o254_v00_flowrail_rail_chain.asset","1","20","27","0.991","50","10.7","21","0.605","0.14","0.16","8","8","True","B","flow or late-campaign only","5.44","8","7","7","2","0.344","0.241","2","L","left-edge inward / starts around left side","2","0.845","0.218","0.388","7","7","0.987","4","4.1","0.08","0.972","0.381","0.595","0.524","0.314","LocalEasy","Style=NutationFlowRailV1 | Score=49580 | TargetInitial=8 | OpeningRatio=0.160 | Peel style=NutationFlowRailV1 seed=67852757 fill=535/540(0.991) chains=50 remaining=5 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.789","True","True","True","True","True","True","","256","14","256","Campaign500NormalFullV1:w12a","","26","5","v05","356","Main/Level_Main_256","normal","Peak","PressurePeak","psg_pressure_peak","mixed_chain","Peak","Peak","0","24","32","0.75","M_Peak","159","143","175","986","10","84","","section","PSG_Normal_section_Extreme_Peak","nutation_strict_mixed_hard_v1_rect_s26_o256_v05_strictmixedhard_mixed_chain","section_unlock","unknown_variant","rectangle_peel","curve_chain","short_patchwork","short_patchwork;woven_medium;edge_headed","flow_spread","peel_grammar;multi_region;wide_front;peel_visible","","clean","nutation_strict_mixed_hard_v1_rect_s26_o256_v05_strictmixedhard_mixed_chain","c5nep_w12a_14_nutation_strict_mixed_hard_v1_rect_s26_o256_v05_strictmixedhard_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12a/c5nep_w12a_14_nutation_strict_mixed_hard_v1_rect_s26_o256_v05_strictmixedhard_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12a/c5nep_w12a_14_nutation_strict_mixed_hard_v1_rect_s26_o256_v05_strictmixedhard_mixed_chain.asset","1","24","32","0.978","80","9.39","21","0.484","0.3","0.1","3","8","True","A","usable process curve","5.01","8","4","3","4","0.102","0.034","2","L","left-edge inward / starts around left side","3","0.859","0.198","0.443","6","5","0.982","5","3.538","0.238","0.982","0.532","0.506","0.455","0.194","LocalEasy","Style=PressureHard | Score=24207 | TargetInitial=6 | OpeningRatio=0.038 | Straightness=0.484 | EarlyChoices=26.1/58 | LocalRun=6 | Jump=7.7 | NearRate=0.65 | Peel style=PressureHard seed=1109665829 fill=751/768(0.978) chains=80 remaining=17 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.656","True","True","True","True","True","True","","260","150","260","Campaign500NormalFullV1:s14_s26","relocated_from_order_260","26","2","v02","360","Main/Level_Main_260","normal","NormalB_NeutralOrPeelLight","NeutralMixed","psg_like_neutral","mixed_chain","NormalNeutral","Normal","0","22","30","0.733","M_Neutral","101","91","111","707","13","72","","section","PSG_Normal_section_NormalOrRecovery_Normal","nutation_mixed_neutral_v1_rect_s26_o260_v02_neutralmixed_mixed_chain","section_unlock","unknown_variant","rectangle_peel","curve_chain","short_patchwork","short_patchwork;woven_medium","staged_unlock","peel_grammar;multi_region;wide_front;staged_unlock;sweep_pressure","directional_sweep_watch;near_outer_watch;same_axis_watch;same_dir_watch","watch","nutation_mixed_neutral_v1_rect_s26_o260_v02_neutralmixed_mixed_chain","campaign500_normal_full_v1_s14_s26_150_nutation_mixed_neutral_v1_rect_s26_o260_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_150_nutation_mixed_neutral_v1_rect_s26_o260_v02_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_150_nutation_mixed_neutral_v1_rect_s26_o260_v02_neutralmixed_mixed_chain.asset","1","22","30","0.977","69","9.35","21","0.448","0.362","0.058","1","4","True","B","flow or late-campaign only","4.87","8","6","5","5","0.236","0.104","1","L","left-edge inward / starts around left side","4","0.83","0.236","0.353","7","7","0.984","4","3.768","0.203","0.985","0.515","0.691","0.603","0.245","LocalEasy","Style=PressureHard | Score=24650 | TargetInitial=5 | OpeningRatio=0.014 | Straightness=0.448 | EarlyChoices=21.4/44 | LocalRun=5 | Jump=5.4 | NearRate=0.71 | Peel style=PressureHard seed=882337370 fill=645/660(0.977) chains=69 remaining=15 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.633","True","False","False","True","True","True","localPatchRun>7","264","25","264","Campaign500NormalFullV1:w10smh","","27","0","v00","364","Main/Level_Main_264","normal","Hard","PeelMid","peel_mid","rail_chain","Hard","Pressure","0","25","33","0.758","L_PeelMid","157","141","173","978","10","84","","lock","PSG_Normal_lock_VeryHard_Pressure","nutation_strict_mixed_hard_v1_rect_s27_o264_v00_strictmixedhard_mixed_chain","mixed_unknown","unknown_variant","rectangle_peel","curve_chain","short_patchwork","short_patchwork;woven_medium","flow_spread","peel_grammar;multi_region;axis_drift;wide_front;stable_front;peel_visible;sweep_pressure","choice_peak_watch;broad_choice_curve;directional_sweep_watch;local_patch_run;same_axis_watch","high_risk","nutation_strict_mixed_hard_v1_rect_s27_o264_v00_strictmixedhard_mixed_chain","c5nep_w10smh_25_nutation_strict_mixed_hard_v1_rect_s27_o264_v00_strictmixedhard_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_25_nutation_strict_mixed_hard_v1_rect_s27_o264_v00_strictmixedhard_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_25_nutation_strict_mixed_hard_v1_rect_s27_o264_v00_strictmixedhard_mixed_chain.asset","1","25","33","0.983","82","9.89","21","0.505","0.28","0.049","2","4","True","B","flow or late-campaign only","6.18","10","8","2","4","0.266","0.074","2","R","right-edge inward / starts around right side","4","0.846","0.191","0.481","7","5","0.997","5","4.732","0.073","0.997","0.488","0.538","0.475","0.302","LocalEasy","Style=PressureHard | Score=28673 | TargetInitial=6 | OpeningRatio=0.024 | Straightness=0.505 | EarlyChoices=30.2/63 | LocalRun=9 | Jump=5.9 | NearRate=0.68 | Peel style=PressureHard seed=1253655041 fill=811/825(0.983) chains=82 remaining=14 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.684","True","True","True","True","True","True","","266","99","266","Campaign500NormalFullV1:s27_s38","relocated_from_order_346","27","2","v02","366","Main/Level_Main_266","normal","NormalA_FlowOrNeutral","FlowPatch","flow_continuous","patch_chain","NormalFlow","Normal","0","20","27","0.741","M_Flow","97","87","107","753","13","70","","section","PSG_Normal_section_NormalOrRecovery_Normal","nutation_flow_rail_v1_rect_s35_o346_v02_flowrail_rail_chain","flow_continuous","nutation_flow_rail_v1","rectangle_peel","rail_chain","flow_rail_chain","straight_lane;flow_rail_chain;edge_headed;flow_curve_chain","flow_spread","peel_grammar;multi_region;axis_drift;wide_front;stable_front;peel_visible","choice_peak_watch;broad_choice_curve;stripe_watch;long_low_turn_visual","watch","nutation_flow_rail_v1_rect_s35_o346_v02_flowrail_rail_chain","campaign500_normal_full_v1_s27_s38_99_nutation_flow_rail_v1_rect_s35_o346_v02_flowrail_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_99_nutation_flow_rail_v1_rect_s35_o346_v02_flowrail_rail_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_99_nutation_flow_rail_v1_rect_s35_o346_v02_flowrail_rail_chain.asset","1","22","29","0.992","59","10.73","20","0.65","0.136","0.136","8","8","True","B","flow or late-campaign only","6.58","10","4","4","3","0.109","0.179","1","L","left-edge inward / starts around left side","3","0.926","0.056","0.517","5","4","0.984","3","4.966","0.051","0.98","0.451","0.51","0.431","0.415","LocalEasy","Style=NutationFlowRailV1 | Score=60869 | TargetInitial=9 | OpeningRatio=0.136 | Peel style=NutationFlowRailV1 seed=1564522181 fill=633/638(0.992) chains=59 remaining=5 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.675","True","True","True","True","True","True","","269","16","269","Campaign500NormalFullV1:w11b","","27","0","v00","369","Main/Level_Main_269","normal","Peak","PressurePeak","psg_pressure_peak","mixed_chain","Peak","Peak","0","26","34","0.765","L_Peak","184","166","202","1378","13","84","","lock","PSG_Normal_lock_Extreme_Peak","nutation_strict_mixed_hard_v1_rect_s27_o269_v00_strictmixedhard_mixed_chain","mixed_unknown","unknown_variant","rectangle_peel","curve_chain","outer_edge_chain","woven_medium;edge_headed","flow_spread","peel_grammar;multi_region;wide_front;peel_visible;sweep_pressure","choice_peak_watch;stripe_watch;same_axis_watch;same_dir_watch","watch","nutation_strict_mixed_hard_v1_rect_s27_o269_v00_strictmixedhard_mixed_chain","c5nep_w11b_16_nutation_strict_mixed_hard_v1_rect_s27_o269_v00_strictmixedhard_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_16_nutation_strict_mixed_hard_v1_rect_s27_o269_v00_strictmixedhard_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_16_nutation_strict_mixed_hard_v1_rect_s27_o269_v00_strictmixedhard_mixed_chain.asset","1","26","34","0.986","87","10.02","21","0.499","0.23","0.115","3","10","True","B","flow or late-campaign only","5.15","10","5","3","4","0.127","0.138","2","R","right-edge inward / starts around right side","2","0.852","0.21","0.395","8","6","0.988","4","3.874","0.115","0.985","0.452","0.571","0.548","0.186","LocalEasy","Style=PressureHard | Score=34289 | TargetInitial=6 | OpeningRatio=0.034 | Straightness=0.499 | EarlyChoices=27.1/62 | LocalRun=6 | Jump=8.2 | NearRate=0.58 | Peel style=PressureHard seed=1115767881 fill=872/884(0.986) chains=87 remaining=12 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.678","True","True","True","True","True","True","","275","114","275","Campaign500NormalFullV1:s27_s38","relocated_from_order_355","28","2","v02","375","Main/Level_Main_275","normal","NormalA_FlowOrNeutral","FlowCurve","flow_continuous","curve_chain","NormalFlow","Normal","0","20","27","0.741","M_Flow","106","95","117","776","13","72","","dense","PSG_Normal_dense_NormalOrRecovery_Normal","nutation_mixed_neutral_v1_rect_s36_o355_v02_neutralmixed_mixed_chain","dense_weave","unknown_variant","rectangle_peel","curve_chain","woven_medium","woven_medium;edge_headed;dense_weave_chain","staged_unlock","peel_grammar;multi_region;axis_drift;wide_front;staged_unlock;peel_visible","choice_peak_watch;near_outer_watch","watch","nutation_mixed_neutral_v1_rect_s36_o355_v02_neutralmixed_mixed_chain","campaign500_normal_full_v1_s27_s38_114_nutation_mixed_neutral_v1_rect_s36_o355_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_114_nutation_mixed_neutral_v1_rect_s36_o355_v02_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_114_nutation_mixed_neutral_v1_rect_s36_o355_v02_neutralmixed_mixed_chain.asset","1","22","30","0.989","66","9.89","21","0.509","0.273","0.091","2","6","True","B","flow or late-campaign only","5.71","9","5","5","5","0.187","0.082","2","R","right-edge inward / starts around right side","3","0.884","0.148","0.492","6","5","0.993","4","4.106","0.136","0.993","0.484","0.516","0.484","0.337","LocalEasy","Style=PressureHard | Score=10897 | TargetInitial=5 | OpeningRatio=0.030 | Straightness=0.509 | EarlyChoices=30.1/57 | LocalRun=5 | Jump=6.1 | NearRate=0.52 | Peel style=PressureHard seed=871797579 fill=653/660(0.989) chains=66 remaining=7 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.729","True","True","True","True","True","True","","276","16","276","Campaign500NormalFullV1:w12b","","28","7","v07","376","Main/Level_Main_276","normal","Peak","PressurePeak","psg_pressure_peak","mixed_chain","Peak","Peak","0","26","34","0.765","L_Peak","201","181","221","1187","10","84","","section","PSG_Normal_section_Extreme_Peak","nutation_strict_mixed_hard_v1_rect_s28_o276_v07_strictmixedhard_mixed_chain","section_unlock","unknown_variant","rectangle_peel","curve_chain","outer_edge_chain","woven_medium;edge_headed","staged_unlock","peel_grammar;multi_region;wide_front;staged_unlock;sweep_pressure","choice_peak_watch;same_axis_watch;same_dir_watch","watch","nutation_strict_mixed_hard_v1_rect_s28_o276_v07_strictmixedhard_mixed_chain","c5nep_w12b_16_nutation_strict_mixed_hard_v1_rect_s28_o276_v07_strictmixedhard_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12b/c5nep_w12b_16_nutation_strict_mixed_hard_v1_rect_s28_o276_v07_strictmixedhard_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12b/c5nep_w12b_16_nutation_strict_mixed_hard_v1_rect_s28_o276_v07_strictmixedhard_mixed_chain.asset","1","26","34","0.988","86","10.15","21","0.506","0.279","0.093","2","8","True","A","usable process curve","5.35","10","3","3","3","0.03","0.099","1","L","left-edge inward / starts around left side","4","0.885","0.212","0.412","8","7","0.993","3","3.814","0.163","0.994","0.464","0.595","0.512","0.451","LocalEasy","Style=PressureHard | Score=34379 | TargetInitial=6 | OpeningRatio=0.023 | Straightness=0.506 | EarlyChoices=31.3/62 | LocalRun=6 | Jump=7.8 | NearRate=0.61 | Peel style=PressureHard seed=1282479809 fill=873/884(0.988) chains=86 remaining=11 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.74","True","True","True","True","True","True","","279","1","279","Campaign500NormalFullV1:w6nm","","28","0","v00","379","Main/Level_Main_279","normal","NormalB_NeutralOrPeelLight","NeutralMixed","psg_like_neutral","mixed_chain","NormalNeutral","Normal","0","22","30","0.733","M_Neutral","107","96","118","766","13","72","","section","PSG_Normal_section_NormalOrRecovery_Normal","nutation_mixed_neutral_v1_rect_s28_o279_v00_neutralmixed_rail_chain","section_unlock","unknown_variant","rectangle_peel","curve_chain","short_patchwork","short_patchwork;woven_medium;edge_headed","staged_unlock","peel_grammar;multi_region;axis_drift;wide_front;staged_unlock;peel_visible;sweep_pressure","choice_peak_watch;same_axis_watch;same_dir_watch","watch","nutation_mixed_neutral_v1_rect_s28_o279_v00_neutralmixed_rail_chain","c5nep_w6nm_01_nutation_mixed_neutral_v1_rect_s28_o279_v00_neutralmixed_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w6nm/c5nep_w6nm_01_nutation_mixed_neutral_v1_rect_s28_o279_v00_neutralmixed_rail_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w6nm/c5nep_w6nm_01_nutation_mixed_neutral_v1_rect_s28_o279_v00_neutralmixed_rail_chain.asset","1","22","30","0.977","71","9.08","21","0.465","0.338","0.085","3","6","True","B","flow or late-campaign only","4.58","9","4","4","5","0.109","0.052","2","R","right-edge inward / starts around right side","3","0.879","0.197","0.529","8","6","0.991","3","3.676","0.268","0.989","0.426","0.5","0.368","0.347","LocalEasy","Style=PressureHard | Score=24555 | TargetInitial=5 | OpeningRatio=0.042 | Straightness=0.465 | EarlyChoices=19.6/51 | LocalRun=5 | Jump=10.2 | NearRate=0.48 | Peel style=PressureHard seed=1921217898 fill=645/660(0.977) chains=71 remaining=15 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.739","True","True","True","True","True","True","","281","27","281","Campaign500NormalFullV1:s27_s38","relocated_from_order_281","29","2","v02","381","Main/Level_Main_281","normal","NormalA_FlowOrNeutral","FlowRail","flow_continuous","rail_chain","NormalFlow","Recovery","0","20","27","0.741","M_Flow","107","96","118","759","13","70","","sweep","PSG_Normal_sweep_NormalOrRecovery_Recovery","nutation_flow_rail_v1_rect_s29_o281_v02_flowrail_rail_chain","flow_continuous","nutation_flow_rail_v1","rectangle_peel","rail_chain","flow_rail_chain","flow_rail_chain;straight_lane;edge_headed;flow_curve_chain","flow_spread","peel_grammar;multi_region;wide_front;peel_visible;sweep_pressure","choice_peak_watch;stripe_watch;same_dir_watch","watch","nutation_flow_rail_v1_rect_s29_o281_v02_flowrail_rail_chain","campaign500_normal_full_v1_s27_s38_27_nutation_flow_rail_v1_rect_s29_o281_v02_flowrail_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_27_nutation_flow_rail_v1_rect_s29_o281_v02_flowrail_rail_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_27_nutation_flow_rail_v1_rect_s29_o281_v02_flowrail_rail_chain.asset","1","20","27","0.985","51","10.43","21","0.577","0.176","0.157","8","8","True","A","usable process curve","5.9","10","3","3","4","0.03","0.129","1","B","bottom-edge inward / starts around bottom side","3","0.906","0.147","0.4","6","6","0.994","3","4.529","0.157","0.983","0.326","0.721","0.558","0.429","LocalEasy","Style=NutationFlowRailV1 | Score=48759 | TargetInitial=8 | OpeningRatio=0.157 | Peel style=NutationFlowRailV1 seed=401233967 fill=532/540(0.985) chains=51 remaining=8 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.703","True","True","True","True","True","True","","282","28","282","Campaign500NormalFullV1:s27_s38","relocated_from_order_282","29","0","v00","382","Main/Level_Main_282","normal","NormalB_NeutralOrPeelLight","NeutralMixed","psg_like_neutral","mixed_chain","NormalNeutral","Normal","0","22","30","0.733","M_Neutral","107","96","118","784","13","72","","dense","PSG_Normal_dense_NormalOrRecovery_Normal","nutation_mixed_neutral_v1_rect_s29_o282_v00_neutralmixed_mixed_chain","dense_weave","unknown_variant","rectangle_peel","curve_chain","woven_medium","short_patchwork;woven_medium;edge_headed;dense_weave_chain","local_collapse","peel_grammar;multi_region;staged_unlock;peel_visible;sweep_pressure;collapse_risk","directional_sweep_watch;near_outer_watch;region_collapse_run","high_risk","nutation_mixed_neutral_v1_rect_s29_o282_v00_neutralmixed_mixed_chain","campaign500_normal_full_v1_s27_s38_28_nutation_mixed_neutral_v1_rect_s29_o282_v00_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_28_nutation_mixed_neutral_v1_rect_s29_o282_v00_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_28_nutation_mixed_neutral_v1_rect_s29_o282_v00_neutralmixed_mixed_chain.asset","1","22","30","0.985","70","9.29","20","0.508","0.3","0.086","4","6","True","B","flow or late-campaign only","4.4","8","6","5","3","0.282","0.028","2","L","left-edge inward / starts around left side","2","0.829","0.208","0.464","5","5","0.998","6","3.429","0.2","0.997","0.53","0.561","0.5","0.314","LocalEasy","Style=PressureHard | Score=17775 | TargetInitial=5 | OpeningRatio=0.057 | Straightness=0.508 | EarlyChoices=25.8/54 | LocalRun=4 | Jump=9.0 | NearRate=0.55 | Peel style=PressureHard seed=583737163 fill=650/660(0.985) chains=70 remaining=10 rejectedShort=0 failedPeels=1 | FlipGate=ops=2 initial=4->4 edgeHeads=7->6 earlyChoices=25.5/54 localRun=4 jump=9.3 near=0.52 targetInitial=3"
"TraceOrderKeep","2.619","True","True","True","True","True","True","","287","11","287","Campaign500NormalFullV1:w12c","","29","2","v02","387","Main/Level_Main_287","normal","Peak","PressurePeak","psg_pressure_peak","mixed_chain","Peak","Peak","0","27","36","0.75","XL_Peak","214","193","235","1313","10","84","","lock","PSG_Normal_lock_Extreme_Peak","nutation_strict_mixed_hard_v1_rect_s29_o287_v02_strictmixedhard_mixed_chain","mixed_unknown","unknown_variant","rectangle_peel","curve_chain","outer_edge_chain","woven_medium;edge_headed","flow_spread","peel_grammar;multi_region;wide_front;stable_front;peel_visible;sweep_pressure","choice_peak_watch;directional_sweep_watch;local_patch_watch;same_dir_watch","watch","nutation_strict_mixed_hard_v1_rect_s29_o287_v02_strictmixedhard_mixed_chain","c5nep_w12c_11_nutation_strict_mixed_hard_v1_rect_s29_o287_v02_strictmixedhard_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12c/c5nep_w12c_11_nutation_strict_mixed_hard_v1_rect_s29_o287_v02_strictmixedhard_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12c/c5nep_w12c_11_nutation_strict_mixed_hard_v1_rect_s29_o287_v02_strictmixedhard_mixed_chain.asset","1","27","36","0.988","90","10.67","21","0.535","0.189","0.111","4","10","True","B","flow or late-campaign only","5.7","9","7","4","5","0.278","0.112","2","L","left-edge inward / starts around left side","4","0.848","0.208","0.438","6","6","0.99","5","3.656","0.1","0.989","0.512","0.57","0.535","0.21","LocalEasy","Style=PressureHard | Score=43288 | TargetInitial=6 | OpeningRatio=0.044 | Straightness=0.535 | EarlyChoices=29.0/56 | LocalRun=7 | Jump=9.5 | NearRate=0.61 | Peel style=PressureHard seed=1228308079 fill=960/972(0.988) chains=90 remaining=12 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.639","True","True","True","True","True","True","","291","42","291","Campaign500NormalFullV1:s27_s38","relocated_from_order_291","30","2","v02","391","Main/Level_Main_291","normal","NormalB_NeutralOrPeelLight","NeutralMixed","psg_like_neutral","mixed_chain","NormalNeutral","Recovery","0","22","30","0.733","M_Neutral","106","95","117","765","13","72","","dense","PSG_Normal_dense_NormalOrRecovery_Recovery","nutation_mixed_neutral_v1_rect_s30_o291_v02_neutralmixed_mixed_chain","dense_weave","unknown_variant","rectangle_peel","curve_chain","woven_medium","short_patchwork;woven_medium;dense_weave_chain","staged_unlock","peel_grammar;multi_region;wide_front;staged_unlock;peel_visible;sweep_pressure","choice_peak_watch;directional_sweep_watch;stripe_watch;near_outer_watch;same_dir_watch;dependency_local_watch","watch","nutation_mixed_neutral_v1_rect_s30_o291_v02_neutralmixed_mixed_chain","campaign500_normal_full_v1_s27_s38_42_nutation_mixed_neutral_v1_rect_s30_o291_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_42_nutation_mixed_neutral_v1_rect_s30_o291_v02_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_42_nutation_mixed_neutral_v1_rect_s30_o291_v02_neutralmixed_mixed_chain.asset","1","22","30","0.973","69","9.3","21","0.466","0.333","0.058","2","4","True","B","flow or late-campaign only","5","9","6","5","4","0.236","0.154","2","T","top-edge inward / starts around top side","3","0.889","0.187","0.456","6","6","0.997","4","3.623","0.203","0.996","0.567","0.493","0.478","0.248","LocalEasy","Style=PressureHard | Score=15201 | TargetInitial=5 | OpeningRatio=0.029 | Straightness=0.466 | EarlyChoices=26.7/58 | LocalRun=6 | Jump=6.0 | NearRate=0.55 | Peel style=PressureHard seed=589594533 fill=642/660(0.973) chains=69 remaining=18 rejectedShort=0 failedPeels=1"
