pool,candidateIndex,guid,status,duplicateInCampaign500,assetPath,unityAssetPath,levelId,assetName,width,height,chains,arrowCells,coverage,targetDifficultyScore,family,shapeId,typeGuess,sourceGroup,sourceStatus
shape_maskonly_accepted347_pack,83,a23e1db30498a2a44843762de2193b9d,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_18_main_lollipop_20260614_172003.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_18_main_lollipop_20260614_172003.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_18_main_lollipop,maskonlyb02_18_main_lollipop_20260614_172003,34,42,104,711,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,84,edd80fbfbeec4784e8b85939e2c1adc8,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_18_large_lollipop_20260614_172004.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_18_large_lollipop_20260614_172004.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_18_large_lollipop,maskonlyb02_18_large_lollipop_20260614_172004,38,47,109,902,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,85,75da42c4fae65dd4fa4605ad0a56e70a,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_01_compact_house_20260614_200046.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_01_compact_house_20260614_200046.asset,r2_outer_strong_005_r2_006_a401_maskonlyb03_01_compact_house,maskonlyb03_01_compact_house_20260614_200046,31,33,61,640,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,86,dd4c43537e2d42d45aa86e7871262720,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_01_main_house_20260614_200047.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_01_main_house_20260614_200047.asset,r2_outer_strong_005_r2_006_a401_maskonlyb03_01_main_house,maskonlyb03_01_main_house_20260614_200047,36,38,120,844,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,87,a191217f0078dcc4db0b7566780b0f86,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_01_large_house_20260614_200048.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_01_large_house_20260614_200048.asset,r2_outer_strong_005_r2_006_a401_maskonlyb03_01_large_house,maskonlyb03_01_large_house_20260614_200048,40,43,126,1090,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,88,9b6fa0fa82e609641a35293d806989b1,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_02_compact_guitar_20260614_200048.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_02_compact_guitar_20260614_200048.asset,r2_outer_strong_005_r2_006_a401_maskonlyb03_02_compact_guitar,maskonlyb03_02_compact_guitar_20260614_200048,29,38,44,457,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,89,eeda47f3e1004be4e953c275833d91c5,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_02_main_guitar_20260614_200050.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_02_main_guitar_20260614_200050.asset,r2_outer_strong_005_r2_006_a401_maskonlyb03_02_main_guitar,maskonlyb03_02_main_guitar_20260614_200050,34,44,91,625,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,90,5354738cc414b744fb15fa6cc0b08716,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_02_large_guitar_20260614_200050.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_02_large_guitar_20260614_200050.asset,r2_outer_strong_005_r2_006_a401_maskonlyb03_02_large_guitar,maskonlyb03_02_large_guitar_20260614_200050,38,49,97,781,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,91,822c62f80a80bf344a0fd4a7cf5e6636,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_03_compact_sailboat_20260614_200051.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_03_compact_sailboat_20260614_200051.asset,r2_outer_strong_005_r2_006_a401_maskonlyb03_03_compact_sailboat,maskonlyb03_03_compact_sailboat_20260614_200051,33,33,44,365,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,92,8814f08a479818c4e95e5901ee029ab4,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_03_main_sailboat_20260614_200052.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_03_main_sailboat_20260614_200052.asset,r2_outer_strong_005_r2_006_a401_maskonlyb03_03_main_sailboat,maskonlyb03_03_main_sailboat_20260614_200052,38,38,72,508,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,93,a959c44206c84e2408fa373ac41f5fa9,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_03_large_sailboat_20260614_200100.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_03_large_sailboat_20260614_200100.asset,r2_outer_strong_005_r2_006_a401_maskonlyb03_03_large_sailboat,maskonlyb03_03_large_sailboat_20260614_200100,43,43,89,684,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,94,668b0f76f21281b4eb290ef56b1774de,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_04_compact_gamepad_20260614_200100.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_04_compact_gamepad_20260614_200100.asset,r2_outer_strong_005_r2_006_a401_maskonlyb03_04_compact_gamepad,maskonlyb03_04_compact_gamepad_20260614_200100,36,28,64,661,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,95,01e84e8142e4aa341bf8f817ac09e042,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_04_main_gamepad_20260614_200101.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_04_main_gamepad_20260614_200101.asset,r2_outer_strong_005_r2_006_a401_maskonlyb03_04_main_gamepad,maskonlyb03_04_main_gamepad_20260614_200101,40,32,116,831,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,96,7aa760817f3c26541a0702544be8a64c,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_04_large_gamepad_20260614_200102.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_04_large_gamepad_20260614_200102.asset,r2_outer_strong_005_r2_006_a401_maskonlyb03_04_large_gamepad,maskonlyb03_04_large_gamepad_20260614_200102,44,36,124,1047,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,97,223dd96a5c5126445b6b87084cffa934,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_01_compact_train_20260615_154532.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_01_compact_train_20260615_154532.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_01_compact_train,maskonlyb04_01_compact_train_20260615_154532,37,29,69,728,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,98,d3e185d34e352ef4293f126c646d4997,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_01_main_train_20260615_154533.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_01_main_train_20260615_154533.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_01_main_train,maskonlyb04_01_main_train_20260615_154533,42,34,139,976,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,99,58e635f27b004f4499ed2d51d0437850,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_01_large_train_20260615_154535.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_01_large_train_20260615_154535.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_01_large_train,maskonlyb04_01_large_train_20260615_154535,44,38,146,1136,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,100,a838e0cef6623a447bdd87cbba476911,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_02_compact_tree_20260615_154535.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_02_compact_tree_20260615_154535.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_02_compact_tree,maskonlyb04_02_compact_tree_20260615_154535,31,36,55,653,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,101,3f37fc5c886d49046a74e8fe2ad69d86,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_02_main_tree_20260615_154536.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_02_main_tree_20260615_154536.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_02_main_tree,maskonlyb04_02_main_tree_20260615_154536,36,42,119,873,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,102,efe891940d74f164cb1584ca35a5a61b,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_02_large_tree_20260615_154538.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_02_large_tree_20260615_154538.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_02_large_tree,maskonlyb04_02_large_tree_20260615_154538,40,47,121,1103,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,103,bab2789c9b572b64b9f012296e89c819,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_03_compact_waterdrop_20260615_154538.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_03_compact_waterdrop_20260615_154538.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_03_compact_waterdrop,maskonlyb04_03_compact_waterdrop_20260615_154538,26,36,51,528,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,104,bb37e8631bd828b4cbe2eba33bc218a2,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_03_main_waterdrop_20260615_154539.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_03_main_waterdrop_20260615_154539.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_03_main_waterdrop,maskonlyb04_03_main_waterdrop_20260615_154539,30,42,102,719,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,105,b9d77d95e13b670479f8d412a9fbbca4,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_03_large_waterdrop_20260615_154540.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_03_large_waterdrop_20260615_154540.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_03_large_waterdrop,maskonlyb04_03_large_waterdrop_20260615_154540,34,47,103,910,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,106,c4977f4e79e287f4c89c9b3dfde26da6,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_04_compact_airplane_20260615_154540.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_04_compact_airplane_20260615_154540.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_04_compact_airplane,maskonlyb04_04_compact_airplane_20260615_154540,36,36,51,540,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,107,ce9378a7750f364479219b8983adb298,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_04_main_airplane_20260615_154542.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_04_main_airplane_20260615_154542.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_04_main_airplane,maskonlyb04_04_main_airplane_20260615_154542,42,42,103,749,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,108,a8b2e391da810a94abdf2cc15fde38c9,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_04_large_airplane_20260615_154548.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_04_large_airplane_20260615_154548.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_04_large_airplane,maskonlyb04_04_large_airplane_20260615_154548,44,47,99,868,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,109,c71c07501198fa24f8849e4ea735b430,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_05_compact_alarmclock_20260615_154549.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_05_compact_alarmclock_20260615_154549.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_05_compact_alarmclock,maskonlyb04_05_compact_alarmclock_20260615_154549,33,36,70,758,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,110,dd02d69cfae157c4e8239940a54f6188,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_05_main_alarmclock_20260615_154550.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_05_main_alarmclock_20260615_154550.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_05_main_alarmclock,maskonlyb04_05_main_alarmclock_20260615_154550,38,42,142,1013,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,111,ee2bb160f84b353409e3d9cee13ad98c,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_05_large_alarmclock_20260615_154552.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_05_large_alarmclock_20260615_154552.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_05_large_alarmclock,maskonlyb04_05_large_alarmclock_20260615_154552,43,47,147,1289,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,112,f0070be6cd9837b4ea61803373199c9d,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_06_compact_bicycle_20260615_154553.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_06_compact_bicycle_20260615_154553.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_06_compact_bicycle,maskonlyb04_06_compact_bicycle_20260615_154553,37,29,68,577,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,113,a946328c8f1e4b04092524ba267e3324,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_06_main_bicycle_20260615_154554.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_06_main_bicycle_20260615_154554.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_06_main_bicycle,maskonlyb04_06_main_bicycle_20260615_154554,42,34,108,743,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,114,38b17019a206d6747ab2b8447c73df2f,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_06_large_bicycle_20260615_154555.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_06_large_bicycle_20260615_154555.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_06_large_bicycle,maskonlyb04_06_large_bicycle_20260615_154555,44,38,113,882,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,115,f13e04b850ea7094d84ee83e3aa53c42,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_07_compact_cactus_20260615_154556.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_07_compact_cactus_20260615_154556.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_07_compact_cactus,maskonlyb04_07_compact_cactus_20260615_154556,29,36,54,578,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,116,8fc5de5c24c51df41bbf458f6ed7cfa6,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_07_main_cactus_20260615_154558.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_07_main_cactus_20260615_154558.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_07_main_cactus,maskonlyb04_07_main_cactus_20260615_154558,34,42,106,778,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,117,da44358c93ea49f449e62abae53c7147,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_07_large_cactus_20260615_154559.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_07_large_cactus_20260615_154559.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_07_large_cactus,maskonlyb04_07_large_cactus_20260615_154559,38,47,116,986,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,118,3b37d602c1d1acc4c9d72c445bdf5e35,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_08_compact_car_20260615_154600.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_08_compact_car_20260615_154600.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_08_compact_car,maskonlyb04_08_compact_car_20260615_154600,34,26,54,524,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,119,79501bada43793c48825eb06d77d0eca,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_08_main_car_20260615_154601.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_08_main_car_20260615_154601.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_08_main_car,maskonlyb04_08_main_car_20260615_154601,38,30,90,662,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,120,64bba4e478ca9bb47b5975b908b77e85,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_08_large_car_20260615_154601.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_08_large_car_20260615_154601.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_08_large_car,maskonlyb04_08_large_car_20260615_154601,42,34,99,840,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,121,a1a77f9dbb2def54f8d637f63b9822c6,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_09_compact_flag_20260615_154602.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_09_compact_flag_20260615_154602.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_09_compact_flag,maskonlyb04_09_compact_flag_20260615_154602,33,36,58,575,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,122,a523c4a1e6777e64abaf790a910e5af9,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_09_main_flag_20260615_154603.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_09_main_flag_20260615_154603.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_09_main_flag,maskonlyb04_09_main_flag_20260615_154603,38,42,112,765,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,123,4664cbaed98b7bf47afa034388a86690,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_09_large_flag_20260615_154604.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_09_large_flag_20260615_154604.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_09_large_flag,maskonlyb04_09_large_flag_20260615_154604,43,47,115,955,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,124,77c3c30ba088e464a81cb083d4472d01,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_10_compact_flame_20260615_154605.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_10_compact_flame_20260615_154605.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_10_compact_flame,maskonlyb04_10_compact_flame_20260615_154605,29,36,61,620,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,125,d24f455ca963c7b49b9172bcf84ea2c2,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_10_main_flame_20260615_154606.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_10_main_flame_20260615_154606.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_10_main_flame,maskonlyb04_10_main_flame_20260615_154606,34,42,125,867,0.96,974,r2_outer_strong_r2_a401,,shape,,
