pool,candidateIndex,guid,status,duplicateInCampaign500,assetPath,unityAssetPath,levelId,assetName,width,height,chains,arrowCells,coverage,targetDifficultyScore,family,shapeId,typeGuess,sourceGroup,sourceStatus
normal_optional_merged48_from_report,35,,missing_asset,,F:/Unityproject/ArrowLevel-Hand/.worktrees/architectural-linework/Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_13_sgp_linework_maze_01_sgp_linework_maze_bluepri.asset,Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_13_sgp_linework_maze_01_sgp_linework_maze_bluepri.asset,,sgp_merged_final_outer_repair_quality_filtered26_harde_13_sgp_linework_maze_01_sgp_linework_maze_bluepri,,,0,0,,,,,,QUALITY_FILTERED26_HARDER,pass_no_problem
normal_optional_merged48_from_report,36,,missing_asset,,F:/Unityproject/ArrowLevel-Hand/.worktrees/architectural-linework/Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_14_sgp_linework_maze_02_sgp_linework_maze_bluepri.asset,Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_14_sgp_linework_maze_02_sgp_linework_maze_bluepri.asset,,sgp_merged_final_outer_repair_quality_filtered26_harde_14_sgp_linework_maze_02_sgp_linework_maze_bluepri,,,0,0,,,,,,QUALITY_FILTERED26_HARDER,pass_no_problem
normal_optional_merged48_from_report,37,,missing_asset,,F:/Unityproject/ArrowLevel-Hand/.worktrees/architectural-linework/Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_15_sgp_linework_maze_03_sgp_linework_maze_bluepri.asset,Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_15_sgp_linework_maze_03_sgp_linework_maze_bluepri.asset,,sgp_merged_final_outer_repair_quality_filtered26_harde_15_sgp_linework_maze_03_sgp_linework_maze_bluepri,,,0,0,,,,,,QUALITY_FILTERED26_HARDER,pass_no_problem
normal_optional_merged48_from_report,38,,missing_asset,,F:/Unityproject/ArrowLevel-Hand/.worktrees/architectural-linework/Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_16_sgp_linework_maze_03_sgp_linework_maze_bluepri.asset,Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_16_sgp_linework_maze_03_sgp_linework_maze_bluepri.asset,,sgp_merged_final_outer_repair_quality_filtered26_harde_16_sgp_linework_maze_03_sgp_linework_maze_bluepri,,,0,0,,,,,,QUALITY_FILTERED26_HARDER,pass_no_problem
normal_optional_merged48_from_report,39,,missing_asset,,F:/Unityproject/ArrowLevel-Hand/.worktrees/architectural-linework/Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_17_sgp_linework_maze_15_sgp_linework_maze_lockv4.asset,Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_17_sgp_linework_maze_15_sgp_linework_maze_lockv4.asset,,sgp_merged_final_outer_repair_quality_filtered26_harde_17_sgp_linework_maze_15_sgp_linework_maze_lockv4,,,0,0,,,,,,QUALITY_FILTERED26_HARDER,pass_no_problem
normal_optional_merged48_from_report,40,,missing_asset,,F:/Unityproject/ArrowLevel-Hand/.worktrees/architectural-linework/Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_18_sgp_linework_maze_02_sgp_linework_maze_bluepri.asset,Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_18_sgp_linework_maze_02_sgp_linework_maze_bluepri.asset,,sgp_merged_final_outer_repair_quality_filtered26_harde_18_sgp_linework_maze_02_sgp_linework_maze_bluepri,,,0,0,,,,,,QUALITY_FILTERED26_HARDER,pass_no_problem
normal_optional_merged48_from_report,41,,missing_asset,,F:/Unityproject/ArrowLevel-Hand/.worktrees/architectural-linework/Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_19_sgp_linework_maze_08_sgp_linework_maze_bluepri.asset,Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_19_sgp_linework_maze_08_sgp_linework_maze_bluepri.asset,,sgp_merged_final_outer_repair_quality_filtered26_harde_19_sgp_linework_maze_08_sgp_linework_maze_bluepri,,,0,0,,,,,,QUALITY_FILTERED26_HARDER,pass_no_problem
normal_optional_merged48_from_report,42,,missing_asset,,F:/Unityproject/ArrowLevel-Hand/.worktrees/architectural-linework/Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_20_sgp_linework_maze_02_sgp_linework_maze_bluepri.asset,Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_20_sgp_linework_maze_02_sgp_linework_maze_bluepri.asset,,sgp_merged_final_outer_repair_quality_filtered26_harde_20_sgp_linework_maze_02_sgp_linework_maze_bluepri,,,0,0,,,,,,QUALITY_FILTERED26_HARDER,pass_no_problem
normal_optional_merged48_from_report,43,,missing_asset,,F:/Unityproject/ArrowLevel-Hand/.worktrees/architectural-linework/Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_21_sgp_linework_maze_01_sgp_linework_maze_bluepri.asset,Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_21_sgp_linework_maze_01_sgp_linework_maze_bluepri.asset,,sgp_merged_final_outer_repair_quality_filtered26_harde_21_sgp_linework_maze_01_sgp_linework_maze_bluepri,,,0,0,,,,,,QUALITY_FILTERED26_HARDER,pass_no_problem
normal_optional_merged48_from_report,44,,missing_asset,,F:/Unityproject/ArrowLevel-Hand/.worktrees/architectural-linework/Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_22_sgp_linework_maze_06_sgp_linework_maze_bluepri.asset,Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_22_sgp_linework_maze_06_sgp_linework_maze_bluepri.asset,,sgp_merged_final_outer_repair_quality_filtered26_harde_22_sgp_linework_maze_06_sgp_linework_maze_bluepri,,,0,0,,,,,,QUALITY_FILTERED26_HARDER,pass_no_problem
normal_optional_merged48_from_report,45,,missing_asset,,F:/Unityproject/ArrowLevel-Hand/.worktrees/architectural-linework/Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_23_sgp_linework_maze_07_sgp_linework_maze_lockv4.asset,Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_23_sgp_linework_maze_07_sgp_linework_maze_lockv4.asset,,sgp_merged_final_outer_repair_quality_filtered26_harde_23_sgp_linework_maze_07_sgp_linework_maze_lockv4,,,0,0,,,,,,QUALITY_FILTERED26_HARDER,pass_no_problem
normal_optional_merged48_from_report,46,,missing_asset,,F:/Unityproject/ArrowLevel-Hand/.worktrees/architectural-linework/Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_24_sgp_linework_maze_02_sgp_linework_maze_bluepri.asset,Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_24_sgp_linework_maze_02_sgp_linework_maze_bluepri.asset,,sgp_merged_final_outer_repair_quality_filtered26_harde_24_sgp_linework_maze_02_sgp_linework_maze_bluepri,,,0,0,,,,,,QUALITY_FILTERED26_HARDER,pass_no_problem
normal_optional_merged48_from_report,47,,missing_asset,,F:/Unityproject/ArrowLevel-Hand/.worktrees/architectural-linework/Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_25_sgp_linework_maze_09_sgp_linework_maze_bluepri.asset,Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_25_sgp_linework_maze_09_sgp_linework_maze_bluepri.asset,,sgp_merged_final_outer_repair_quality_filtered26_harde_25_sgp_linework_maze_09_sgp_linework_maze_bluepri,,,0,0,,,,,,QUALITY_FILTERED26_HARDER,pass_no_problem
normal_optional_merged48_from_report,48,,missing_asset,,F:/Unityproject/ArrowLevel-Hand/.worktrees/architectural-linework/Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_26_sgp_linework_maze_05_sgp_linework_maze_bluepri.asset,Assets/ArrowMagic/SOData/Levels/SelfGeneratedProduction/SGPMergedFinalOuterRepair/quality_filtered26_harder/sgp_merged_final_outer_repair_quality_filtered26_harde_26_sgp_linework_maze_05_sgp_linework_maze_bluepri.asset,,sgp_merged_final_outer_repair_quality_filtered26_harde_26_sgp_linework_maze_05_sgp_linework_maze_bluepri,,,0,0,,,,,,QUALITY_FILTERED26_HARDER,pass_no_problem
