guid,levelId,assetPath,width,height,chains,arrowCells,coverage,typeGuess,categories,packCount,packs
f233068653ec7ec4a8e930893c1e199b,r1_outer_strong_147_r1_258_a894,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_147_r1_258_a894.asset,22,23,56,495,0.9782609,normal,R1_R2_outer_seed_pool,2,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongFinal/R1OuterStrongFinalPack.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongRepair/R1OuterStrongRepairPack.asset
8c2187c6854f33844a268281a7a20d87,r2_outer_strong_075_r2_150_a655,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_075_r2_150_a655.asset,22,25,56,530,0.96363634,normal,R1_R2_outer_seed_pool,3,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongFinal/R2OuterStrongFinalPack.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongRepair/R1R2OuterStrongRepairPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongRepair/R2OuterStrongRepairPack.asset
12105d1e8b28a9f4eb112b869d9db33e,seed_Above300_level_530,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/seed_Above300_level_530.asset,33,48,56,446,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/StandardSeedPool/R1StandardSeedPool.asset
65155d9d018a42b4dae34dfb82ef9ab1,seed_Above300_level_877,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/seed_Above300_level_877.asset,19,28,56,513,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/StandardSeedPool/R1StandardSeedPool.asset
aa46b3c904db4b14fb7e35028d37fbad,seed_Arrowz_level_020,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/seed_Arrowz_level_020.asset,21,30,56,564,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/StandardSeedPool/R1StandardSeedPool.asset
c51267e9267c2ae4bb7c66cc9fd2541b,seed_Arrowz_level_086,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/seed_Arrowz_level_086.asset,21,33,56,596,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/StandardSeedPool/R1StandardSeedPool.asset
428a77c759eda744d920eba1ce44eb14,r1_ab_052_above300_level_497_final_take_refill_v2_p2_delta14_occ14_addcells_rewrite_v2_v2_l3_added68_rotation_vflip,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_052_above300_level_497_final_take_refill_v2_p2_delta14_occ14_addcells_rewrite_v2_v2_l3_added68_rotation_vflip.asset,20,25,57,483,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset
02f0dfba7b986ea40baa7d0633270150,r1_ab_113_above300_level_616_final_take_refill_v2_p2_delta20_occ14_addcells_rewrite_v2_v2_r2_added50_rotation_vflip,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_113_above300_level_616_final_take_refill_v2_p2_delta20_occ14_addcells_rewrite_v2_v2_r2_added50_rotation_vflip.asset,22,26,57,533,1,normal,AB_composite_old_pool;R1_R2_outer_seed_pool,2,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_FinalParents40.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset
9ff928a56e6595c4a8b6c01832ce29c1,r1_ab_257_above300_level_893_final_take_refill_v2_p2_delta14_occ8_addcells_rewrite_v2_v2_r2_added41_rotation_hflip,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_257_above300_level_893_final_take_refill_v2_p2_delta14_occ8_addcells_rewrite_v2_v2_r2_added41_rotation_hflip.asset,22,21,57,452,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset
5a5fd3d0c26fefc479f6c126931d2c46,r1_ab_278_above300_level_955_final,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_278_above300_level_955_final.asset,18,27,57,476,1,normal,AB_composite_old_pool;R1_R2_outer_seed_pool,4,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_DependencySmoke10.asset;Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_FinalParents40.asset;Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_RawPreserveTriplets.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/FormalCandidateAB/R1FormalCandidateABFinalPack.asset
3e2799625392dd6499a4950b4ed73552,r1_ab_289_above300_level_985_final_take_refill_v2_p2_delta13_occ5_addcells_rewrite_v2_v2_t2_added43_rotation_vflip,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_289_above300_level_985_final_take_refill_v2_p2_delta13_occ5_addcells_rewrite_v2_v2_t2_added43_rotation_vflip.asset,22,26,57,533,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset
06bc6f24d51e0e34cabb6f74c8cc90ec,r1_outer_strong_039_r1_069_a526,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_039_r1_069_a526.asset,18,28,57,482,0.9563492,normal,R1_R2_outer_seed_pool,2,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongFinal/R1OuterStrongFinalPack.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongRepair/R1OuterStrongRepairPack.asset
832b18acf3a1cff41a88c972279293ea,r1_outer_strong_107_r1_200_a761,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_107_r1_200_a761.asset,23,29,57,657,0.9850075,normal,R1_R2_outer_seed_pool,2,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongFinal/R1OuterStrongFinalPack.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongRepair/R1OuterStrongRepairPack.asset
0e7e9f76075ce6744b785b93bba879fa,r1_outer_strong_160_r1_278_a955,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_160_r1_278_a955.asset,18,27,57,478,0.9835391,normal,R1_R2_outer_seed_pool,2,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongFinal/R1OuterStrongFinalPack.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongRepair/R1OuterStrongRepairPack.asset
43b5e44227de71741b1dbc946838d988,r2_outer_strong_084_r2_161_a682,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_084_r2_161_a682.asset,21,27,57,561,0.98941797,normal,R1_R2_outer_seed_pool,2,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongFinal/R2OuterStrongFinalPack.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongRepair/R2OuterStrongRepairPack.asset
97f7033d7012d2d46a53db875d4f9f64,r2_outer_strong_142_r2_257_a893,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_142_r2_257_a893.asset,22,21,57,453,0.9805195,normal,R1_R2_outer_seed_pool,2,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongFinal/R2OuterStrongFinalPack.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongRepair/R2OuterStrongRepairPack.asset
271eca96dcda9a64da99407155448bbb,r2_outer_strong_164_r2_289_a985,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_164_r2_289_a985.asset,22,26,57,533,0.9318182,normal,R1_R2_outer_seed_pool,2,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongFinal/R2OuterStrongFinalPack.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongRepair/R2OuterStrongRepairPack.asset
5255575b3ebf60347b9683bc6179c1e1,seed_AOut_level_066,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/seed_AOut_level_066.asset,24,40,57,488,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/StandardSeedPool/R1StandardSeedPool.asset
d0d813f51727abf488104683cf307e3d,seed_AOut_level_074,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/seed_AOut_level_074.asset,22,25,57,462,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/StandardSeedPool/R1StandardSeedPool.asset
f2458ea4c153a5d4c94f8d953217efd6,seed_Above300_level_472,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/seed_Above300_level_472.asset,18,27,57,447,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/StandardSeedPool/R1StandardSeedPool.asset
a251e3cb9cea96f4793215731381f8b3,seed_Above300_level_574,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/seed_Above300_level_574.asset,18,28,57,476,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/StandardSeedPool/R1StandardSeedPool.asset
f0d68d25058598646abadc2b33fd28fc,seed_Above300_level_618,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/seed_Above300_level_618.asset,20,31,57,562,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/StandardSeedPool/R1StandardSeedPool.asset
0e2af95300df19f47bb62d5f32fefb20,seed_Above300_level_637,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/seed_Above300_level_637.asset,33,48,57,433,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/StandardSeedPool/R1StandardSeedPool.asset
2688d951b977b96429801832ff3e345d,seed_Above300_level_811,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/seed_Above300_level_811.asset,22,27,57,567,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/StandardSeedPool/R1StandardSeedPool.asset
8bad9f293aabd554991d086e110413ef,seed_Arrowz_level_188,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/seed_Arrowz_level_188.asset,22,35,57,564,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/StandardSeedPool/R1StandardSeedPool.asset
ec6aaec805785804f8afe4629374fa18,seed_Arrowz_level_222,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/seed_Arrowz_level_222.asset,20,28,57,540,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/StandardSeedPool/R1StandardSeedPool.asset
d8ec20871b8001e45accd222aaed8bf9,seed_above300_level_951,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/seed_above300_level_951.asset,21,28,57,570,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/StandardSeedPool/R1StandardSeedPool.asset
1381d21a995f87845be72940a152156e,direct_diff120_03_direct_diff_refresh_near_square_center_cross_g0_v01,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_03_direct_diff_refresh_near_square_center_cross_g0_v01.asset,19,19,58,353,0.97783935,normal,DirectProcedural_big_pool,1,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
3786ea3f0f48fb34880c1eba0ca50948,direct_diff120_10_direct_diff_refresh_room_gate_four_pockets_g2_v03,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_10_direct_diff_refresh_room_gate_four_pockets_g2_v03.asset,17,26,58,439,0.99321264,normal,DirectProcedural_big_pool,1,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
76308c1463aca1240b6d2f4412fb8016,direct_diff120_14_direct_diff_refresh_room_gate_vertical_gate_g3_v04,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_14_direct_diff_refresh_room_gate_vertical_gate_g3_v04.asset,16,23,58,356,0.9673913,normal,DirectProcedural_big_pool,1,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
1a096a49243342c4ab1ba888897df1c9,r1_ab_032_above300_level_462_final_take_refill_v2_p2_delta8_occ4_addcells_rewrite_v2_v2_b2_added41_rotation_vflip,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_032_above300_level_462_final_take_refill_v2_p2_delta8_occ4_addcells_rewrite_v2_v2_b2_added41_rotation_vflip.asset,23,25,58,508,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset
f5d1f9d79c94e644d9f06ea95db12177,r1_ab_049_above300_level_492_final_take_refill_v2_p2_delta9_occ9_addcells_rewrite_v2_v2_r2_added54_rotation_vflip,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_049_above300_level_492_final_take_refill_v2_p2_delta9_occ9_addcells_rewrite_v2_v2_r2_added54_rotation_vflip.asset,20,28,58,542,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset
d73818a05be15964391deb59ac50629a,r1_ab_087_above300_level_558_final_take_refill_v2_p2_delta10_occ4_addcells_rewrite_v2_v2_r2_added54_rotation_vflip,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_087_above300_level_558_final_take_refill_v2_p2_delta10_occ4_addcells_rewrite_v2_v2_r2_added54_rotation_vflip.asset,23,27,58,584,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset
79c8f8e4c13bfe842ad99415207f6594,r1_ab_165_above300_level_691_final,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_165_above300_level_691_final.asset,18,32,58,535,1,normal,AB_composite_old_pool;R1_R2_outer_seed_pool,3,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_FinalParents40.asset;Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_GreedyRepairSmokeTriplets.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/FormalCandidateAB/R1FormalCandidateABFinalPack.asset
77bdc8a07de32934bb3d7c096943cbad,r1_ab_211_above300_level_789_final_take_refill_v2_p2_delta15_occ9_addcells_rewrite_v2_v2_t3_added58_rotation_vflip,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_211_above300_level_789_final_take_refill_v2_p2_delta15_occ9_addcells_rewrite_v2_v2_t3_added58_rotation_vflip.asset,20,28,58,550,1,normal,AB_composite_old_pool;R1_R2_outer_seed_pool,2,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_FinalParents40.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset
92dcbaf1d31d43348aa52ad0dbf6f3ab,r1_ab_245_above300_level_871_final,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_245_above300_level_871_final.asset,20,25,58,481,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/FormalCandidateAB/R1FormalCandidateABFinalPack.asset
66822f1b0d9c0f243b17427563597a8a,r1_ab_248_above300_level_878_final_addcells_rewrite_v2_v2_b3_added63_rotation_vflip,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_248_above300_level_878_final_addcells_rewrite_v2_v2_b3_added63_rotation_vflip.asset,23,31,58,614,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset
8fc5315d93eef784194a123fc7dbd9fe,r1_ab_258_above300_level_894_final_take_refill_v2_p2_delta13_occ7_addcells_rewrite_v2_v2_t2_added42_rotation_vflip,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_258_above300_level_894_final_take_refill_v2_p2_delta13_occ7_addcells_rewrite_v2_v2_t2_added42_rotation_vflip.asset,22,25,58,510,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset
c4821ec01c203be448a6caa007e48707,r1_ab_279_above300_level_957_final,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_279_above300_level_957_final.asset,18,30,58,513,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/FormalCandidateAB/R1FormalCandidateABFinalPack.asset
d75c9ab2f77d5f441a19238be429c256,r1_ab_284_above300_level_972_final_take_refill_v2_p2_delta16_occ16_addcells_rewrite_v2_v2_r2_added49_rotation_vflip,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_284_above300_level_972_final_take_refill_v2_p2_delta16_occ16_addcells_rewrite_v2_v2_r2_added49_rotation_vflip.asset,23,25,58,552,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset
c1703ae1e9717704cbcdc863e40dfb96,r2_outer_strong_054_r2_095_a577,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_054_r2_095_a577.asset,18,23,58,406,0.98067635,normal,Front_import_old_pool;R1_R2_outer_seed_pool,4,Assets/ArrowMagic/SOData/Packs/LevelImportV1/CampaignFront30PreviewPack.asset;Assets/ArrowMagic/SOData/Packs/LevelImportV1/CampaignFront50PreviewPack.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongFinal/R2OuterStrongFinalPack.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongRepair/R2OuterStrongRepairPack.asset
114d55b4ceb2e2f4f8e25c7cdd58c778,r2_outer_strong_113_r2_211_a789,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_113_r2_211_a789.asset,20,28,58,550,0.98214287,normal,R1_R2_outer_seed_pool,2,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongFinal/R2OuterStrongFinalPack.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongRepair/R2OuterStrongRepairPack.asset
d7859d101946c19438f4e93d71f213ed,r2_outer_strong_130_r2_236_a855,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_130_r2_236_a855.asset,19,24,58,441,0.96710527,normal,R1_R2_outer_seed_pool,2,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongFinal/R2OuterStrongFinalPack.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongRepair/R2OuterStrongRepairPack.asset
2c8bbda1503406d47aa50805c31f0534,r2_outer_strong_143_r2_258_a894,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_143_r2_258_a894.asset,22,25,58,510,0.92727274,normal,R1_R2_outer_seed_pool,2,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongFinal/R2OuterStrongFinalPack.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongRepair/R2OuterStrongRepairPack.asset
6880e5e87d2bef848af1c0779c89e37f,r2_outer_strong_161_r2_284_a972,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_161_r2_284_a972.asset,23,25,58,552,0.96,normal,R1_R2_outer_seed_pool,2,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongFinal/R2OuterStrongFinalPack.asset;Assets/ArrowMagic/SOData/Packs/R1FullPipeline/OuterStrongRepair/R2OuterStrongRepairPack.asset
ee36460b014ca984d84fa378e2d84861,seed_AOut_level_045,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/seed_AOut_level_045.asset,20,47,58,589,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/StandardSeedPool/R1StandardSeedPool.asset
e4421b8e111ac4d448d88e254e3c9d86,seed_Above300_level_823,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/seed_Above300_level_823.asset,30,29,58,724,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/StandardSeedPool/R1StandardSeedPool.asset
0c05a6c8c50aee14eb3550cafa6ccf2e,seed_Above300_level_987,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/seed_Above300_level_987.asset,22,30,58,608,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/StandardSeedPool/R1StandardSeedPool.asset
567da970f4bee6640ab1613ef8f7ba5c,seed_Arrowz_level_064,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/seed_Arrowz_level_064.asset,18,26,58,451,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/StandardSeedPool/R1StandardSeedPool.asset
d30fff895aa3793489dcaf5461b95add,seed_Arrowz_level_119,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/seed_Arrowz_level_119.asset,18,26,58,452,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/StandardSeedPool/R1StandardSeedPool.asset
f374593bbc637c54c95bb76e59ad7919,seed_above300_level_410,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/seed_above300_level_410.asset,20,34,58,595,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/StandardSeedPool/R1StandardSeedPool.asset
a4ece87cdda15c0499820a48b24d2e51,r1_ab_074_above300_level_535_final_take_refill_v2_p2_delta16_occ16_addcells_rewrite_v2_v2_l2_added46_rotation_vflip,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_074_above300_level_535_final_take_refill_v2_p2_delta16_occ16_addcells_rewrite_v2_v2_l2_added46_rotation_vflip.asset,21,25,59,489,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset
b70418197d417e543968267249dcaf96,r1_ab_155_above300_level_667_final_take_refill_v2_p2_delta18_occ18_addcells_rewrite_v2_v2_t2_added35_rotation_vflip,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_155_above300_level_667_final_take_refill_v2_p2_delta18_occ18_addcells_rewrite_v2_v2_t2_added35_rotation_vflip.asset,18,27,59,452,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset
5355692a51f2d1344ac684a167a48035,r1_ab_162_above300_level_685_final,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_162_above300_level_685_final.asset,22,29,59,507,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/FormalCandidateAB/R1FormalCandidateABFinalPack.asset
d1df86490642f774694c72ad9c7daeb8,r1_ab_234_above300_level_851_final_take_refill_v2_p2_delta3_occ3_addcells_rewrite_v2_v2_l3_added74_rotation_vflip,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_234_above300_level_851_final_take_refill_v2_p2_delta3_occ3_addcells_rewrite_v2_v2_l3_added74_rotation_vflip.asset,24,27,59,536,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset
a62fd85e938454146b0001a00da961d0,r1_ab_238_above300_level_858_final_take_refill_v2_p2_delta12_occ10_addcells_rewrite_v2_v2_l2_added60_rotation_vflip,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_238_above300_level_858_final_take_refill_v2_p2_delta12_occ10_addcells_rewrite_v2_v2_l2_added60_rotation_vflip.asset,20,31,59,608,1,normal,R1_R2_outer_seed_pool,1,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset
