"assetKind","sourceAssetPath","sourceAssetExists","sourceMetaExists","assetGuid","syncAssetPath","syncMetaPath"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_53_nutation_mixed_neutral_v1_rect_s31_o308_v01_neutralmixed_mixed_chain.asset","True","True","db06f090e16e07944beec50ed4a7667b","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_53_nutation_mixed_neutral_v1_rect_s31_o308_v01_neutralmixed_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_53_nutation_mixed_neutral_v1_rect_s31_o308_v01_neutralmixed_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_66_nutation_mixed_neutral_v1_rect_s32_o314_v02_neutralmixed_mixed_chain.asset","True","True","732bf512a8f254d4b92c7b1aa6db9269","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_66_nutation_mixed_neutral_v1_rect_s32_o314_v02_neutralmixed_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_66_nutation_mixed_neutral_v1_rect_s32_o314_v02_neutralmixed_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_94_nutation_pressure_peak_v1_rect_s34_o336_v00_pressurepeak_mixed_chain.asset","True","True","c0e3d70a2f091d146ab729587c72dc82","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_94_nutation_pressure_peak_v1_rect_s34_o336_v00_pressurepeak_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_94_nutation_pressure_peak_v1_rect_s34_o336_v00_pressurepeak_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_97_nutation_flow_rail_v1_rect_s35_o346_v00_flowrail_rail_chain.asset","True","True","c44554b6ee4ae3e4fba85aa920676bbe","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_97_nutation_flow_rail_v1_rect_s35_o346_v00_flowrail_rail_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_97_nutation_flow_rail_v1_rect_s35_o346_v00_flowrail_rail_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_99_nutation_flow_rail_v1_rect_s35_o346_v02_flowrail_rail_chain.asset","True","True","df820ac5d66dd8845b193b2505155249","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_99_nutation_flow_rail_v1_rect_s35_o346_v02_flowrail_rail_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_99_nutation_flow_rail_v1_rect_s35_o346_v02_flowrail_rail_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50/campaign500_normal_full_v1_s39_s50_18_nutation_mixed_neutral_v1_rect_s40_o395_v02_neutralmixed_mixed_chain.asset","True","True","c23c8d32ba49eac4ca58b5839da20ef8","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50/campaign500_normal_full_v1_s39_s50_18_nutation_mixed_neutral_v1_rect_s40_o395_v02_neutralmixed_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50/campaign500_normal_full_v1_s39_s50_18_nutation_mixed_neutral_v1_rect_s40_o395_v02_neutralmixed_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50/campaign500_normal_full_v1_s39_s50_25_nutation_mixed_neutral_v1_rect_s41_o406_v00_neutralmixed_mixed_chain.asset","True","True","c1240b101dbd5be4eb60e402e01addc8","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50/campaign500_normal_full_v1_s39_s50_25_nutation_mixed_neutral_v1_rect_s41_o406_v00_neutralmixed_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50/campaign500_normal_full_v1_s39_s50_25_nutation_mixed_neutral_v1_rect_s41_o406_v00_neutralmixed_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_06_nutation_peel_v2_rect_s41_o407_v02_peelhard_curve_chain.asset","True","True","07c7358784f928041ada3a402f107890","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_06_nutation_peel_v2_rect_s41_o407_v02_peelhard_curve_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_06_nutation_peel_v2_rect_s41_o407_v02_peelhard_curve_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_07_nutation_peel_rect_s42_o411_v00_peellight_rail_chain.asset","True","True","c495d8166dc9ed44c91f84e57819cabc","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_07_nutation_peel_rect_s42_o411_v00_peellight_rail_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_07_nutation_peel_rect_s42_o411_v00_peellight_rail_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_21_nutation_mixed_neutral_v1_rect_s43_o422_v02_neutralmixed_mixed_chain.asset","True","True","cffd7487a1c944e8aa2f6ff34327d861","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_21_nutation_mixed_neutral_v1_rect_s43_o422_v02_neutralmixed_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_21_nutation_mixed_neutral_v1_rect_s43_o422_v02_neutralmixed_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_31_nutation_mixed_neutral_v1_rect_s44_o431_v00_neutralmixed_mixed_chain.asset","True","True","7a8ca743b5f64a5287e6e52b09071f05","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_31_nutation_mixed_neutral_v1_rect_s44_o431_v00_neutralmixed_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_31_nutation_mixed_neutral_v1_rect_s44_o431_v00_neutralmixed_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_32_nutation_mixed_neutral_v1_rect_s44_o431_v01_neutralmixed_mixed_chain.asset","True","True","e08fe147aa6c429ba10392e94bf058c4","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_32_nutation_mixed_neutral_v1_rect_s44_o431_v01_neutralmixed_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_32_nutation_mixed_neutral_v1_rect_s44_o431_v01_neutralmixed_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_36_nutation_peel_rail_v1_rect_s44_o432_v02_peelmid_rail_chain.asset","True","True","c84b959032ab68a4dbdf84d9276ecf03","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_36_nutation_peel_rail_v1_rect_s44_o432_v02_peelmid_rail_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_36_nutation_peel_rail_v1_rect_s44_o432_v02_peelmid_rail_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_51_nutation_peel_rect_s45_o446_v02_peellight_curve_chain.asset","True","True","dae20c70eb53e8845ba17b897aeb357f","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_51_nutation_peel_rect_s45_o446_v02_peellight_curve_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_51_nutation_peel_rect_s45_o446_v02_peellight_curve_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_07_nutation_mixed_neutral_v1_rect_s46_o457_v00_neutralmixed_mixed_chain.asset","True","True","b21b73112dfd4bc695089a20f26eaa07","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_07_nutation_mixed_neutral_v1_rect_s46_o457_v00_neutralmixed_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_07_nutation_mixed_neutral_v1_rect_s46_o457_v00_neutralmixed_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_09_nutation_mixed_neutral_v1_rect_s46_o457_v02_neutralmixed_mixed_chain.asset","True","True","aeb14385ef0e43a98623fffe25ee1147","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_09_nutation_mixed_neutral_v1_rect_s46_o457_v02_neutralmixed_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_09_nutation_mixed_neutral_v1_rect_s46_o457_v02_neutralmixed_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_18_nutation_mixed_neutral_v1_rect_s47_o464_v02_neutralmixed_mixed_chain.asset","True","True","a3f185398f5a4acea898eb12fd644a7c","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_18_nutation_mixed_neutral_v1_rect_s47_o464_v02_neutralmixed_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_18_nutation_mixed_neutral_v1_rect_s47_o464_v02_neutralmixed_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_37_nutation_mixed_neutral_v1_rect_s49_o481_v00_neutralmixed_mixed_chain.asset","True","True","c6d08f5304034fa7ad0ff0a72223a55a","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_37_nutation_mixed_neutral_v1_rect_s49_o481_v00_neutralmixed_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_37_nutation_mixed_neutral_v1_rect_s49_o481_v00_neutralmixed_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_39_nutation_mixed_neutral_v1_rect_s49_o481_v02_neutralmixed_mixed_chain.asset","True","True","ca003bfebd9c47a68686852009c36466","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_39_nutation_mixed_neutral_v1_rect_s49_o481_v02_neutralmixed_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_39_nutation_mixed_neutral_v1_rect_s49_o481_v02_neutralmixed_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_03_nutation_strict_mixed_hard_v1_rect_s13_o125_v02_strictmixedhard_mixed_chain.asset","True","True","85161d0a003ecf743a86b55c733d8486","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_03_nutation_strict_mixed_hard_v1_rect_s13_o125_v02_strictmixedhard_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_03_nutation_strict_mixed_hard_v1_rect_s13_o125_v02_strictmixedhard_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_07_nutation_strict_mixed_hard_v1_rect_s14_o140_v02_strictmixedhard_mixed_chain.asset","True","True","86d60fe974118bf41adf9e6ce6b5b8a4","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_07_nutation_strict_mixed_hard_v1_rect_s14_o140_v02_strictmixedhard_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_07_nutation_strict_mixed_hard_v1_rect_s14_o140_v02_strictmixedhard_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_12_nutation_strict_mixed_hard_v1_rect_s20_o199_v03_strictmixedhard_mixed_chain.asset","True","True","8739171442352dd458939a9739f8c52a","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_12_nutation_strict_mixed_hard_v1_rect_s20_o199_v03_strictmixedhard_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_12_nutation_strict_mixed_hard_v1_rect_s20_o199_v03_strictmixedhard_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_17_nutation_strict_mixed_hard_v1_rect_s24_o236_v00_strictmixedhard_mixed_chain.asset","True","True","fc498a6197c3a4c4a8b734bb366bfbaf","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_17_nutation_strict_mixed_hard_v1_rect_s24_o236_v00_strictmixedhard_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_17_nutation_strict_mixed_hard_v1_rect_s24_o236_v00_strictmixedhard_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_25_nutation_strict_mixed_hard_v1_rect_s27_o264_v00_strictmixedhard_mixed_chain.asset","True","True","3bf83d853bdaf9449b2335931553e10e","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_25_nutation_strict_mixed_hard_v1_rect_s27_o264_v00_strictmixedhard_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_25_nutation_strict_mixed_hard_v1_rect_s27_o264_v00_strictmixedhard_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_34_nutation_strict_mixed_hard_v1_rect_s31_o305_v01_strictmixedhard_mixed_chain.asset","True","True","f1cc87831ec50b145b3944ac2c46bf2c","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_34_nutation_strict_mixed_hard_v1_rect_s31_o305_v01_strictmixedhard_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_34_nutation_strict_mixed_hard_v1_rect_s31_o305_v01_strictmixedhard_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_24_nutation_strict_mixed_peak_v1_rect_s18_o179_v03_strictmixedpeak_mixed_chain.asset","True","True","2ab15f2a4295d8b4fa0b1f171d68c59a","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_24_nutation_strict_mixed_peak_v1_rect_s18_o179_v03_strictmixedpeak_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_24_nutation_strict_mixed_peak_v1_rect_s18_o179_v03_strictmixedpeak_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_35_nutation_strict_mixed_peak_v1_rect_s22_o216_v02_strictmixedpeak_mixed_chain.asset","True","True","2d9a07ef6d5462d4aa2b107bc7319f36","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_35_nutation_strict_mixed_peak_v1_rect_s22_o216_v02_strictmixedpeak_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_35_nutation_strict_mixed_peak_v1_rect_s22_o216_v02_strictmixedpeak_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_40_nutation_strict_mixed_peak_v1_rect_s23_o227_v03_strictmixedpeak_mixed_chain.asset","True","True","216c6d1ecddeee44f8f7805bdc0f4d0c","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_40_nutation_strict_mixed_peak_v1_rect_s23_o227_v03_strictmixedpeak_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_40_nutation_strict_mixed_peak_v1_rect_s23_o227_v03_strictmixedpeak_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_01_nutation_strict_mixed_hard_v1_rect_s01_o010_v00_strictmixedhard_mixed_chain.asset","True","True","0d5fd6a99198745429e2098e84eb9fac","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_01_nutation_strict_mixed_hard_v1_rect_s01_o010_v00_strictmixedhard_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_01_nutation_strict_mixed_hard_v1_rect_s01_o010_v00_strictmixedhard_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_06_nutation_strict_mixed_hard_v1_rect_s16_o160_v00_strictmixedhard_mixed_chain.asset","True","True","d20256f0b0c39cf439a0e99601d6c7fa","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_06_nutation_strict_mixed_hard_v1_rect_s16_o160_v00_strictmixedhard_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_06_nutation_strict_mixed_hard_v1_rect_s16_o160_v00_strictmixedhard_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_33_nutation_strict_mixed_hard_v1_rect_s37_o365_v02_strictmixedhard_mixed_chain.asset","True","True","91dd8338053705b4cb6b085587d7e08f","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_33_nutation_strict_mixed_hard_v1_rect_s37_o365_v02_strictmixedhard_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_33_nutation_strict_mixed_hard_v1_rect_s37_o365_v02_strictmixedhard_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_43_nutation_strict_mixed_hard_v1_rect_s43_o424_v02_strictmixedhard_mixed_chain.asset","True","True","428f43c1d82505e4e9888c9760d4558b","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_43_nutation_strict_mixed_hard_v1_rect_s43_o424_v02_strictmixedhard_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_43_nutation_strict_mixed_hard_v1_rect_s43_o424_v02_strictmixedhard_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_46_nutation_strict_mixed_hard_v1_rect_s45_o446_v00_strictmixedhard_mixed_chain.asset","True","True","ce3097417c36e1d41b8d59157e24c9ea","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_46_nutation_strict_mixed_hard_v1_rect_s45_o446_v00_strictmixedhard_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_46_nutation_strict_mixed_hard_v1_rect_s45_o446_v00_strictmixedhard_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_57_nutation_strict_mixed_hard_v1_rect_s50_o491_v01_strictmixedhard_mixed_chain.asset","True","True","eca7f6c2586984c40ad25b4ebd31f86f","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_57_nutation_strict_mixed_hard_v1_rect_s50_o491_v01_strictmixedhard_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_57_nutation_strict_mixed_hard_v1_rect_s50_o491_v01_strictmixedhard_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_04_nutation_strict_mixed_hard_v1_rect_s02_o019_v03_strictmixedhard_mixed_chain.asset","True","True","65c1129cb82e58544b5d87a21f2ede35","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_04_nutation_strict_mixed_hard_v1_rect_s02_o019_v03_strictmixedhard_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_04_nutation_strict_mixed_hard_v1_rect_s02_o019_v03_strictmixedhard_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_09_nutation_strict_mixed_hard_v1_rect_s17_o169_v03_strictmixedhard_mixed_chain.asset","True","True","fae8e82857351d940a0e6a7fce46e498","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_09_nutation_strict_mixed_hard_v1_rect_s17_o169_v03_strictmixedhard_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_09_nutation_strict_mixed_hard_v1_rect_s17_o169_v03_strictmixedhard_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_16_nutation_strict_mixed_hard_v1_rect_s27_o269_v00_strictmixedhard_mixed_chain.asset","True","True","76941833b9fe45e4085c9b2a8d131d37","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_16_nutation_strict_mixed_hard_v1_rect_s27_o269_v00_strictmixedhard_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_16_nutation_strict_mixed_hard_v1_rect_s27_o269_v00_strictmixedhard_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_26_nutation_strict_mixed_hard_v1_rect_s34_o339_v00_strictmixedhard_mixed_chain.asset","True","True","a38e26660bd56594588de98e1304aa33","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_26_nutation_strict_mixed_hard_v1_rect_s34_o339_v00_strictmixedhard_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_26_nutation_strict_mixed_hard_v1_rect_s34_o339_v00_strictmixedhard_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_34_nutation_strict_mixed_hard_v1_rect_s39_o384_v03_strictmixedhard_mixed_chain.asset","True","True","949ce8d7c727cfd4783a0a031fb44a16","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_34_nutation_strict_mixed_hard_v1_rect_s39_o384_v03_strictmixedhard_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_34_nutation_strict_mixed_hard_v1_rect_s39_o384_v03_strictmixedhard_mixed_chain.asset.meta"
"LevelDefinition","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_51_nutation_strict_mixed_hard_v1_rect_s48_o476_v00_strictmixedhard_mixed_chain.asset","True","True","385d6cd0ba67efd49b0d7843a3532e48","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_51_nutation_strict_mixed_hard_v1_rect_s48_o476_v00_strictmixedhard_mixed_chain.asset","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_51_nutation_strict_mixed_hard_v1_rect_s48_o476_v00_strictmixedhard_mixed_chain.asset.meta"
