"assetPath","guid","syncAssetPath","hasAsset","hasMeta"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_90_nutation_mixed_neutral_v1_rect_s08_o079_v02_neutralmixed_mixed_chain.asset","8125f4204884ad340a5c95403d207872","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_90_nutation_mixed_neutral_v1_rect_s08_o079_v02_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_91_nutation_peel_v2_rect_s08_o075_v00_peelmid_curve_chain.asset","134414e11066f714189ff946f844ce22","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_91_nutation_peel_v2_rect_s08_o075_v00_peelmid_curve_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_02_nutation_flow_rail_v1_rect_s14_o134_v01_flowrail_rail_chain.asset","6fbda651b7888d64bab5c2ab6bdd7001","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_02_nutation_flow_rail_v1_rect_s14_o134_v01_flowrail_rail_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_04_nutation_mixed_neutral_v1_rect_s14_o137_v00_neutralmixed_mixed_chain.asset","2a37fcc1a0dbf2740b7766bef3b51c0e","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_04_nutation_mixed_neutral_v1_rect_s14_o137_v00_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_101_nutation_mixed_neutral_v1_rect_s22_o212_v01_neutralmixed_mixed_chain.asset","deb648cc209ef4543bc3fa1e918e0dd2","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_101_nutation_mixed_neutral_v1_rect_s22_o212_v01_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_112_nutation_mixed_neutral_v1_rect_s23_o222_v00_neutralmixed_mixed_chain.asset","0ec79f4e8c5b76f47ae82220ac9806ad","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_112_nutation_mixed_neutral_v1_rect_s23_o222_v00_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_137_nutation_mixed_neutral_v1_rect_s25_o250_v01_neutralmixed_mixed_chain.asset","a542527ff09d697498ed2f9597264d44","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_137_nutation_mixed_neutral_v1_rect_s25_o250_v01_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_150_nutation_mixed_neutral_v1_rect_s26_o260_v02_neutralmixed_mixed_chain.asset","7fd74c0af0a8e4e4b8794eb985cfa878","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_150_nutation_mixed_neutral_v1_rect_s26_o260_v02_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_17_nutation_mixed_neutral_v1_rect_s15_o146_v01_neutralmixed_mixed_chain.asset","9adfafbb4a9d1aa4db0dcda4ab40f8e9","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_17_nutation_mixed_neutral_v1_rect_s15_o146_v01_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_28_nutation_mixed_neutral_v1_rect_s16_o155_v00_neutralmixed_mixed_chain.asset","8808c2d1fc8f41943a35087b662d6171","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_28_nutation_mixed_neutral_v1_rect_s16_o155_v00_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_41_nutation_mixed_neutral_v1_rect_s17_o165_v01_neutralmixed_mixed_chain.asset","de3ca723fa5261842a33f6c4d42d3578","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_41_nutation_mixed_neutral_v1_rect_s17_o165_v01_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_42_nutation_mixed_neutral_v1_rect_s17_o165_v02_neutralmixed_mixed_chain.asset","3762e4d9399386944b31e14289f41369","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_42_nutation_mixed_neutral_v1_rect_s17_o165_v02_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_53_nutation_mixed_neutral_v1_rect_s18_o174_v01_neutralmixed_mixed_chain.asset","7bc00f188af7b4c48932c6f4c85370a3","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_53_nutation_mixed_neutral_v1_rect_s18_o174_v01_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_78_nutation_mixed_neutral_v1_rect_s20_o194_v02_neutralmixed_mixed_chain.asset","32d38e73cffc7ba4db2379247a3e0d13","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_78_nutation_mixed_neutral_v1_rect_s20_o194_v02_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_06_nutation_mixed_neutral_v1_rect_s27_o262_v02_neutralmixed_mixed_chain.asset","8d939f6ff2dfed14cb07f4d0876949f6","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_06_nutation_mixed_neutral_v1_rect_s27_o262_v02_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_113_nutation_mixed_neutral_v1_rect_s36_o355_v01_neutralmixed_mixed_chain.asset","1e83bd6a56d09574894c10cfc2ba3d3d","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_113_nutation_mixed_neutral_v1_rect_s36_o355_v01_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_114_nutation_mixed_neutral_v1_rect_s36_o355_v02_neutralmixed_mixed_chain.asset","14913016083d39a4c92ff36fa8756166","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_114_nutation_mixed_neutral_v1_rect_s36_o355_v02_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_121_nutation_mixed_neutral_v1_rect_s37_o362_v00_neutralmixed_mixed_chain.asset","763faaca887ef5546aa88bca89e586c7","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_121_nutation_mixed_neutral_v1_rect_s37_o362_v00_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_126_nutation_mixed_neutral_v1_rect_s37_o366_v02_neutralmixed_mixed_chain.asset","43226843fa380a94ca7b51d818c9d7a3","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_126_nutation_mixed_neutral_v1_rect_s37_o366_v02_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_129_nutation_peel_rail_v1_rect_s37_o369_v02_peelmid_rail_chain.asset","d2fbd2a56c2733645bc352e6d6343470","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_129_nutation_peel_rail_v1_rect_s37_o369_v02_peelmid_rail_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_133_nutation_mixed_neutral_v1_rect_s38_o371_v00_neutralmixed_mixed_chain.asset","3f7c839ae0e866e449f5b6bd2fb28efc","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_133_nutation_mixed_neutral_v1_rect_s38_o371_v00_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_135_nutation_mixed_neutral_v1_rect_s38_o371_v02_neutralmixed_mixed_chain.asset","6d37e0337040c914fab38c3591ec4342","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_135_nutation_mixed_neutral_v1_rect_s38_o371_v02_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_142_nutation_pressure_peak_v1_rect_s38_o376_v00_pressurepeak_mixed_chain.asset","faaa6a67c34b5bf4db4723ee8f7b1e12","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_142_nutation_pressure_peak_v1_rect_s38_o376_v00_pressurepeak_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_28_nutation_mixed_neutral_v1_rect_s29_o282_v00_neutralmixed_mixed_chain.asset","aa3ff17220e4ffe449549c1bd1f46ce7","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_28_nutation_mixed_neutral_v1_rect_s29_o282_v00_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_33_nutation_peel_v2_rect_s29_o289_v02_peelmid_curve_chain.asset","7d769688c5d560a47b139a32459ef7a6","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_33_nutation_peel_v2_rect_s29_o289_v02_peelmid_curve_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_42_nutation_mixed_neutral_v1_rect_s30_o291_v02_neutralmixed_mixed_chain.asset","635dc28ac15c26046a91b12c057df99f","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_42_nutation_mixed_neutral_v1_rect_s30_o291_v02_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_53_nutation_mixed_neutral_v1_rect_s31_o308_v01_neutralmixed_mixed_chain.asset","db06f090e16e07944beec50ed4a7667b","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_53_nutation_mixed_neutral_v1_rect_s31_o308_v01_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_66_nutation_mixed_neutral_v1_rect_s32_o314_v02_neutralmixed_mixed_chain.asset","732bf512a8f254d4b92c7b1aa6db9269","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_66_nutation_mixed_neutral_v1_rect_s32_o314_v02_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_94_nutation_pressure_peak_v1_rect_s34_o336_v00_pressurepeak_mixed_chain.asset","c0e3d70a2f091d146ab729587c72dc82","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_94_nutation_pressure_peak_v1_rect_s34_o336_v00_pressurepeak_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_97_nutation_flow_rail_v1_rect_s35_o346_v00_flowrail_rail_chain.asset","c44554b6ee4ae3e4fba85aa920676bbe","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_97_nutation_flow_rail_v1_rect_s35_o346_v00_flowrail_rail_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50/campaign500_normal_full_v1_s39_s50_18_nutation_mixed_neutral_v1_rect_s40_o395_v02_neutralmixed_mixed_chain.asset","c23c8d32ba49eac4ca58b5839da20ef8","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50/campaign500_normal_full_v1_s39_s50_18_nutation_mixed_neutral_v1_rect_s40_o395_v02_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50/campaign500_normal_full_v1_s39_s50_25_nutation_mixed_neutral_v1_rect_s41_o406_v00_neutralmixed_mixed_chain.asset","c1240b101dbd5be4eb60e402e01addc8","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50/campaign500_normal_full_v1_s39_s50_25_nutation_mixed_neutral_v1_rect_s41_o406_v00_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_06_nutation_peel_v2_rect_s41_o407_v02_peelhard_curve_chain.asset","07c7358784f928041ada3a402f107890","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_06_nutation_peel_v2_rect_s41_o407_v02_peelhard_curve_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_07_nutation_peel_rect_s42_o411_v00_peellight_rail_chain.asset","c495d8166dc9ed44c91f84e57819cabc","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_07_nutation_peel_rect_s42_o411_v00_peellight_rail_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_21_nutation_mixed_neutral_v1_rect_s43_o422_v02_neutralmixed_mixed_chain.asset","cffd7487a1c944e8aa2f6ff34327d861","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_21_nutation_mixed_neutral_v1_rect_s43_o422_v02_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_32_nutation_mixed_neutral_v1_rect_s44_o431_v01_neutralmixed_mixed_chain.asset","e08fe147aa6c429ba10392e94bf058c4","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_32_nutation_mixed_neutral_v1_rect_s44_o431_v01_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_51_nutation_peel_rect_s45_o446_v02_peellight_curve_chain.asset","dae20c70eb53e8845ba17b897aeb357f","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_51_nutation_peel_rect_s45_o446_v02_peellight_curve_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_07_nutation_mixed_neutral_v1_rect_s46_o457_v00_neutralmixed_mixed_chain.asset","b21b73112dfd4bc695089a20f26eaa07","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_07_nutation_mixed_neutral_v1_rect_s46_o457_v00_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_09_nutation_mixed_neutral_v1_rect_s46_o457_v02_neutralmixed_mixed_chain.asset","aeb14385ef0e43a98623fffe25ee1147","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_09_nutation_mixed_neutral_v1_rect_s46_o457_v02_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_18_nutation_mixed_neutral_v1_rect_s47_o464_v02_neutralmixed_mixed_chain.asset","a3f185398f5a4acea898eb12fd644a7c","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_18_nutation_mixed_neutral_v1_rect_s47_o464_v02_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_37_nutation_mixed_neutral_v1_rect_s49_o481_v00_neutralmixed_mixed_chain.asset","c6d08f5304034fa7ad0ff0a72223a55a","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_37_nutation_mixed_neutral_v1_rect_s49_o481_v00_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_39_nutation_mixed_neutral_v1_rect_s49_o481_v02_neutralmixed_mixed_chain.asset","ca003bfebd9c47a68686852009c36466","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_39_nutation_mixed_neutral_v1_rect_s49_o481_v02_neutralmixed_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_03_nutation_strict_mixed_hard_v1_rect_s13_o125_v02_strictmixedhard_mixed_chain.asset","85161d0a003ecf743a86b55c733d8486","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_03_nutation_strict_mixed_hard_v1_rect_s13_o125_v02_strictmixedhard_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_07_nutation_strict_mixed_hard_v1_rect_s14_o140_v02_strictmixedhard_mixed_chain.asset","86d60fe974118bf41adf9e6ce6b5b8a4","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_07_nutation_strict_mixed_hard_v1_rect_s14_o140_v02_strictmixedhard_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_12_nutation_strict_mixed_hard_v1_rect_s20_o199_v03_strictmixedhard_mixed_chain.asset","8739171442352dd458939a9739f8c52a","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_12_nutation_strict_mixed_hard_v1_rect_s20_o199_v03_strictmixedhard_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_17_nutation_strict_mixed_hard_v1_rect_s24_o236_v00_strictmixedhard_mixed_chain.asset","fc498a6197c3a4c4a8b734bb366bfbaf","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_17_nutation_strict_mixed_hard_v1_rect_s24_o236_v00_strictmixedhard_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_34_nutation_strict_mixed_hard_v1_rect_s31_o305_v01_strictmixedhard_mixed_chain.asset","f1cc87831ec50b145b3944ac2c46bf2c","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_34_nutation_strict_mixed_hard_v1_rect_s31_o305_v01_strictmixedhard_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_24_nutation_strict_mixed_peak_v1_rect_s18_o179_v03_strictmixedpeak_mixed_chain.asset","2ab15f2a4295d8b4fa0b1f171d68c59a","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_24_nutation_strict_mixed_peak_v1_rect_s18_o179_v03_strictmixedpeak_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_35_nutation_strict_mixed_peak_v1_rect_s22_o216_v02_strictmixedpeak_mixed_chain.asset","2d9a07ef6d5462d4aa2b107bc7319f36","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_35_nutation_strict_mixed_peak_v1_rect_s22_o216_v02_strictmixedpeak_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_40_nutation_strict_mixed_peak_v1_rect_s23_o227_v03_strictmixedpeak_mixed_chain.asset","216c6d1ecddeee44f8f7805bdc0f4d0c","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_40_nutation_strict_mixed_peak_v1_rect_s23_o227_v03_strictmixedpeak_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_01_nutation_strict_mixed_hard_v1_rect_s01_o010_v00_strictmixedhard_mixed_chain.asset","0d5fd6a99198745429e2098e84eb9fac","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_01_nutation_strict_mixed_hard_v1_rect_s01_o010_v00_strictmixedhard_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_06_nutation_strict_mixed_hard_v1_rect_s16_o160_v00_strictmixedhard_mixed_chain.asset","d20256f0b0c39cf439a0e99601d6c7fa","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_06_nutation_strict_mixed_hard_v1_rect_s16_o160_v00_strictmixedhard_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_33_nutation_strict_mixed_hard_v1_rect_s37_o365_v02_strictmixedhard_mixed_chain.asset","91dd8338053705b4cb6b085587d7e08f","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_33_nutation_strict_mixed_hard_v1_rect_s37_o365_v02_strictmixedhard_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_43_nutation_strict_mixed_hard_v1_rect_s43_o424_v02_strictmixedhard_mixed_chain.asset","428f43c1d82505e4e9888c9760d4558b","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_43_nutation_strict_mixed_hard_v1_rect_s43_o424_v02_strictmixedhard_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_46_nutation_strict_mixed_hard_v1_rect_s45_o446_v00_strictmixedhard_mixed_chain.asset","ce3097417c36e1d41b8d59157e24c9ea","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_46_nutation_strict_mixed_hard_v1_rect_s45_o446_v00_strictmixedhard_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_57_nutation_strict_mixed_hard_v1_rect_s50_o491_v01_strictmixedhard_mixed_chain.asset","eca7f6c2586984c40ad25b4ebd31f86f","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_57_nutation_strict_mixed_hard_v1_rect_s50_o491_v01_strictmixedhard_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_04_nutation_strict_mixed_hard_v1_rect_s02_o019_v03_strictmixedhard_mixed_chain.asset","65c1129cb82e58544b5d87a21f2ede35","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_04_nutation_strict_mixed_hard_v1_rect_s02_o019_v03_strictmixedhard_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_09_nutation_strict_mixed_hard_v1_rect_s17_o169_v03_strictmixedhard_mixed_chain.asset","fae8e82857351d940a0e6a7fce46e498","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_09_nutation_strict_mixed_hard_v1_rect_s17_o169_v03_strictmixedhard_mixed_chain.asset","True","True"
"Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_16_nutation_strict_mixed_hard_v1_rect_s27_o269_v00_strictmixedhard_mixed_chain.asset","76941833b9fe45e4085c9b2a8d131d37","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_16_nutation_strict_mixed_hard_v1_rect_s27_o269_v00_strictmixedhard_mixed_chain.asset","True","True"
