"Index","Guid","AssetPath","FileName"
"113","a946328c8f1e4b04092524ba267e3324","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_06_main_bicycle_20260615_154554.asset","maskonlyb04_06_main_bicycle_20260615_154554.asset"
"114","38b17019a206d6747ab2b8447c73df2f","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_06_large_bicycle_20260615_154555.asset","maskonlyb04_06_large_bicycle_20260615_154555.asset"
"115","f13e04b850ea7094d84ee83e3aa53c42","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_07_compact_cactus_20260615_154556.asset","maskonlyb04_07_compact_cactus_20260615_154556.asset"
"116","8fc5de5c24c51df41bbf458f6ed7cfa6","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_07_main_cactus_20260615_154558.asset","maskonlyb04_07_main_cactus_20260615_154558.asset"
"117","da44358c93ea49f449e62abae53c7147","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_07_large_cactus_20260615_154559.asset","maskonlyb04_07_large_cactus_20260615_154559.asset"
"118","3b37d602c1d1acc4c9d72c445bdf5e35","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_08_compact_car_20260615_154600.asset","maskonlyb04_08_compact_car_20260615_154600.asset"
"119","79501bada43793c48825eb06d77d0eca","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_08_main_car_20260615_154601.asset","maskonlyb04_08_main_car_20260615_154601.asset"
"120","64bba4e478ca9bb47b5975b908b77e85","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_08_large_car_20260615_154601.asset","maskonlyb04_08_large_car_20260615_154601.asset"
"121","a1a77f9dbb2def54f8d637f63b9822c6","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_09_compact_flag_20260615_154602.asset","maskonlyb04_09_compact_flag_20260615_154602.asset"
"122","a523c4a1e6777e64abaf790a910e5af9","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_09_main_flag_20260615_154603.asset","maskonlyb04_09_main_flag_20260615_154603.asset"
"123","4664cbaed98b7bf47afa034388a86690","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_09_large_flag_20260615_154604.asset","maskonlyb04_09_large_flag_20260615_154604.asset"
"124","77c3c30ba088e464a81cb083d4472d01","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_10_compact_flame_20260615_154605.asset","maskonlyb04_10_compact_flame_20260615_154605.asset"
"125","d24f455ca963c7b49b9172bcf84ea2c2","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_10_main_flame_20260615_154606.asset","maskonlyb04_10_main_flame_20260615_154606.asset"
"126","5a31d1e93f9ef9742bfafa385c7417bb","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_10_large_flame_20260615_154608.asset","maskonlyb04_10_large_flame_20260615_154608.asset"
"127","7bb21b33625dce64d92794cf76a674de","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_11_compact_flower_20260615_154608.asset","maskonlyb04_11_compact_flower_20260615_154608.asset"
"128","328f667c679d7104cb479c01453346d0","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_11_main_flower_20260615_154609.asset","maskonlyb04_11_main_flower_20260615_154609.asset"
"129","8d1020d6891f1224eb1941279b6aaf7b","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_11_large_flower_20260615_154611.asset","maskonlyb04_11_large_flower_20260615_154611.asset"
"130","17416e20b47b6b0488dfea4f600a4e11","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_12_compact_gear_20260615_154611.asset","maskonlyb04_12_compact_gear_20260615_154611.asset"
"131","129b28c3bab63114eb8c6cd35138c641","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_12_main_gear_20260615_154612.asset","maskonlyb04_12_main_gear_20260615_154612.asset"
"132","4c862f1beaea53843ae99b89f18dc5fa","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_12_large_gear_20260615_154616.asset","maskonlyb04_12_large_gear_20260615_154616.asset"
"133","d86ff845245cd5147ab66941860fe161","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_13_compact_leaf_20260615_154616.asset","maskonlyb04_13_compact_leaf_20260615_154616.asset"
"134","6ee7bfbfcc1dbaa41985cf3c673b09b0","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_13_main_leaf_20260615_154617.asset","maskonlyb04_13_main_leaf_20260615_154617.asset"
"135","7bd9dfc9115486b41a3c55a3fa03130a","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_13_large_leaf_20260615_154618.asset","maskonlyb04_13_large_leaf_20260615_154618.asset"
"136","a535ad977fe701546bb7aeed39015dfb","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_14_compact_mailbox_20260615_154619.asset","maskonlyb04_14_compact_mailbox_20260615_154619.asset"
"137","f63e76c976a7d21409dcf2e35d567c59","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_14_main_mailbox_20260615_154619.asset","maskonlyb04_14_main_mailbox_20260615_154619.asset"
"138","793e6601cacc4794e8b58e9fb3fbb8a9","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_14_large_mailbox_20260615_154620.asset","maskonlyb04_14_large_mailbox_20260615_154620.asset"
"139","be25b6ac593f8d14bb5f42c71c241ab1","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_15_compact_medal_20260615_154621.asset","maskonlyb04_15_compact_medal_20260615_154621.asset"
"140","02c298b151ae56b4f87cd084563c4c73","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_15_main_medal_20260615_154622.asset","maskonlyb04_15_main_medal_20260615_154622.asset"
"141","d408034cf63398a4b998956038c778da","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_15_large_medal_20260615_154623.asset","maskonlyb04_15_large_medal_20260615_154623.asset"
"142","5d4b7bcaedd5dc94ea7ffcebefaa64de","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_16_compact_phonehandset_20260615_154624.asset","maskonlyb04_16_compact_phonehandset_20260615_154624.asset"
"143","61579aec3b4969c428b2df9fbcf954d9","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_16_main_phonehandset_20260615_154638.asset","maskonlyb04_16_main_phonehandset_20260615_154638.asset"
"144","fa66c2303def75f49bfb58693f5703a0","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_16_large_phonehandset_20260615_154659.asset","maskonlyb04_16_large_phonehandset_20260615_154659.asset"
"145","a3715b843662f5045816e100dfe1936e","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_17_compact_skateboard_20260615_154659.asset","maskonlyb04_17_compact_skateboard_20260615_154659.asset"
"146","7f7bca780c750a243988415fc71deef1","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_17_main_skateboard_20260615_154700.asset","maskonlyb04_17_main_skateboard_20260615_154700.asset"
"147","7406eb786ea2fcd4ca5d38bcba55a602","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_17_large_skateboard_20260615_154706.asset","maskonlyb04_17_large_skateboard_20260615_154706.asset"
"148","3f145cb3a1501064aaa2e796e937ea42","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_18_compact_television_20260615_154706.asset","maskonlyb04_18_compact_television_20260615_154706.asset"
"149","9305e5e4550fc9645b1c69227b492c42","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_18_main_television_20260615_154707.asset","maskonlyb04_18_main_television_20260615_154707.asset"
"150","0206938d7949f674ea34c8350294f389","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_18_large_television_20260615_154709.asset","maskonlyb04_18_large_television_20260615_154709.asset"
"151","c5391e1fc77efe74d9ae21519f95ffdd","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_19_compact_tent_20260615_154709.asset","maskonlyb04_19_compact_tent_20260615_154709.asset"
"152","5587dbec93d49c84b860e8212d145ef8","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_19_main_tent_20260615_154710.asset","maskonlyb04_19_main_tent_20260615_154710.asset"
"153","f58537d092cf4e84babdaa4f4854b6ba","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_19_large_tent_20260615_154710.asset","maskonlyb04_19_large_tent_20260615_154710.asset"
"154","0b9c967999553f74f8ce4a91307718a2","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_20_compact_trafficcone_20260615_154711.asset","maskonlyb04_20_compact_trafficcone_20260615_154711.asset"
"155","13160d3dba619c24581bc5b981d363a9","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_20_main_trafficcone_20260615_154711.asset","maskonlyb04_20_main_trafficcone_20260615_154711.asset"
"156","497d243bfafccd64b88111bb0d3eb099","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb04_20_large_trafficcone_20260615_154714.asset","maskonlyb04_20_large_trafficcone_20260615_154714.asset"
"157","53c0309d702a0bb4d8ac61dfa3269a88","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_01_compact_artistpalette_20260615_190222.asset","maskonlyb05_01_compact_artistpalette_20260615_190222.asset"
"158","205cb5fcbc52d884cbbecfdcfaf67033","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_01_main_artistpalette_20260615_190223.asset","maskonlyb05_01_main_artistpalette_20260615_190223.asset"
"159","b85afea4934a0dc47a5a09ffcd851ecb","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_01_large_artistpalette_20260615_190225.asset","maskonlyb05_01_large_artistpalette_20260615_190225.asset"
"160","debfde35904cd76459291a80fe900d07","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_02_compact_boot_20260615_190225.asset","maskonlyb05_02_compact_boot_20260615_190225.asset"
"161","9c3a95efacdfd3a43bb500a6bdf1a9b7","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_02_main_boot_20260615_190226.asset","maskonlyb05_02_main_boot_20260615_190226.asset"
"162","704bf17eac1872d4480e58eb79ced2d7","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_02_large_boot_20260615_190509.asset","maskonlyb05_02_large_boot_20260615_190509.asset"
"163","23444459d27fc7a43bc532ec9c8502e3","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_03_compact_bowlingpin_20260615_190510.asset","maskonlyb05_03_compact_bowlingpin_20260615_190510.asset"
"164","e11c004d91a350b48a3ffe322f831088","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_03_main_bowlingpin_20260615_190510.asset","maskonlyb05_03_main_bowlingpin_20260615_190510.asset"
"165","47c346c602b66cd4ebd2df95f883208a","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_03_large_bowlingpin_20260615_190512.asset","maskonlyb05_03_large_bowlingpin_20260615_190512.asset"
"166","f458459f2d9e2704f88c39a734b51189","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_04_compact_cherries_20260615_190512.asset","maskonlyb05_04_compact_cherries_20260615_190512.asset"
"167","20f630b834763d14696163561a091522","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_04_main_cherries_20260615_190513.asset","maskonlyb05_04_main_cherries_20260615_190513.asset"
"168","355f1a009c5eaf441ac3c26ca3d98b7a","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_04_large_cherries_20260615_190514.asset","maskonlyb05_04_large_cherries_20260615_190514.asset"
"169","3cca75f66cf889345bda2b23e9acbc35","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_05_compact_donut_20260615_190515.asset","maskonlyb05_05_compact_donut_20260615_190515.asset"
"170","d576456bb5307ff419cfa80af5d84797","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_05_main_donut_20260615_190516.asset","maskonlyb05_05_main_donut_20260615_190516.asset"
"171","b370070eb42982648ad56b7f33d505dd","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_05_large_donut_20260615_190517.asset","maskonlyb05_05_large_donut_20260615_190517.asset"
"172","1498257bc3c85d44bb65a47db57118d8","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_06_compact_dumbbell_20260615_190518.asset","maskonlyb05_06_compact_dumbbell_20260615_190518.asset"
"173","47af9de407ec14c4490f42642d545aee","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_06_main_dumbbell_20260615_190519.asset","maskonlyb05_06_main_dumbbell_20260615_190519.asset"
"174","ec7ed622e274bfc418b518179d9bb7db","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_06_large_dumbbell_20260615_190523.asset","maskonlyb05_06_large_dumbbell_20260615_190523.asset"
"175","9dd6997bc6d78554c84113d624824cf5","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_07_compact_glove_20260615_190523.asset","maskonlyb05_07_compact_glove_20260615_190523.asset"
"176","6f760d4d4bc8c984e99a279aeac92b8d","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_07_main_glove_20260615_190525.asset","maskonlyb05_07_main_glove_20260615_190525.asset"
"177","e9e62bc7d55d5414f91471fc14f68b78","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_07_large_glove_20260615_190527.asset","maskonlyb05_07_large_glove_20260615_190527.asset"
"178","be10a0e49898c714295126f22d12642f","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_08_compact_hammer_20260615_190527.asset","maskonlyb05_08_compact_hammer_20260615_190527.asset"
"179","bf56637f6ea290c4890ee16f50d7dadf","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_08_main_hammer_20260615_190528.asset","maskonlyb05_08_main_hammer_20260615_190528.asset"
"180","c7ccb98d0aa18e3419d763b733102701","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_08_large_hammer_20260615_190535.asset","maskonlyb05_08_large_hammer_20260615_190535.asset"
"181","60a6e3b36d2ff3a4d91738c5b257c56a","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_09_compact_headphones_20260615_190536.asset","maskonlyb05_09_compact_headphones_20260615_190536.asset"
"182","498f55dad63f7d545871d66418006411","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_09_main_headphones_20260615_190536.asset","maskonlyb05_09_main_headphones_20260615_190536.asset"
"183","30aa35f365489ba4595cbcb1a0171da9","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_09_large_headphones_20260615_190538.asset","maskonlyb05_09_large_headphones_20260615_190538.asset"
"184","addd2085ab8d56941884efe2d5ce34cd","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_10_compact_microphone_20260615_190538.asset","maskonlyb05_10_compact_microphone_20260615_190538.asset"
"185","67fa35def7d0239498e2efb00f8ca6e1","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_10_main_microphone_20260615_190539.asset","maskonlyb05_10_main_microphone_20260615_190539.asset"
"186","fca7134fed1378f4798fdb0f960be62a","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_10_large_microphone_20260615_190540.asset","maskonlyb05_10_large_microphone_20260615_190540.asset"
"187","69e2d34b4657db64b9bb543686cda3dc","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_11_compact_mug_20260615_190541.asset","maskonlyb05_11_compact_mug_20260615_190541.asset"
"188","b401ee7db12a71f4ea1089d410ff84e3","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_11_main_mug_20260615_190542.asset","maskonlyb05_11_main_mug_20260615_190542.asset"
"189","df6ec8497a815064bafbb8b8b8216eb2","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_11_large_mug_20260615_190829.asset","maskonlyb05_11_large_mug_20260615_190829.asset"
"190","06f6047a0f9dc9d4abccd7f89a29626e","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_12_compact_paintbrush_20260615_190829.asset","maskonlyb05_12_compact_paintbrush_20260615_190829.asset"
"191","c3821545d8820324e936492d50025f3f","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_12_main_paintbrush_20260615_190844.asset","maskonlyb05_12_main_paintbrush_20260615_190844.asset"
"192","e44cfe2a05c0fdc4980c52c02326662d","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_12_large_paintbrush_20260615_190905.asset","maskonlyb05_12_large_paintbrush_20260615_190905.asset"
"193","0326b49eca6c58342adbfddca1273136","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_13_compact_pear_20260615_190906.asset","maskonlyb05_13_compact_pear_20260615_190906.asset"
"194","eae4340494239434c9902761c47876dd","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_13_main_pear_20260615_190907.asset","maskonlyb05_13_main_pear_20260615_190907.asset"
"195","d9cde7677895a25429bba9dc36d25e69","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_13_large_pear_20260615_190908.asset","maskonlyb05_13_large_pear_20260615_190908.asset"
"196","bd3eeee46a35bbf4cb2f8b154fee1a72","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_14_compact_pencil_20260615_190909.asset","maskonlyb05_14_compact_pencil_20260615_190909.asset"
"197","ad6b12144106e7f43833c8e10f3dbbfd","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_14_main_pencil_20260615_190922.asset","maskonlyb05_14_main_pencil_20260615_190922.asset"
"198","509f8ff63cf462c43903d305199b60b0","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_14_large_pencil_20260615_191022.asset","maskonlyb05_14_large_pencil_20260615_191022.asset"
"199","0da09264eae4af94491f467866a4e4a5","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_15_compact_pretzel_20260615_191023.asset","maskonlyb05_15_compact_pretzel_20260615_191023.asset"
"200","3cb49cb22fb261643b40e54a4ae22b3e","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_15_main_pretzel_20260615_191024.asset","maskonlyb05_15_main_pretzel_20260615_191024.asset"
"201","b92dea197bcb1a740ae3df734395deb1","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_15_large_pretzel_20260615_191026.asset","maskonlyb05_15_large_pretzel_20260615_191026.asset"
"202","6c30451d3b0a62146be2bfa9554cfd50","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_16_compact_ring_20260615_191026.asset","maskonlyb05_16_compact_ring_20260615_191026.asset"
"203","adff2bc88691727408d494576d516892","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_16_main_ring_20260615_191027.asset","maskonlyb05_16_main_ring_20260615_191027.asset"
"204","6a7a73f2f456e4b4e9775cc9e5dbdf93","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_16_large_ring_20260615_191033.asset","maskonlyb05_16_large_ring_20260615_191033.asset"
"205","8718b9e7daa821d429fc9dbd2e7e3b81","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_17_compact_sunglasses_20260615_191034.asset","maskonlyb05_17_compact_sunglasses_20260615_191034.asset"
"206","dfcf76a71a6ab794cb8779f572c00355","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_17_main_sunglasses_20260615_191034.asset","maskonlyb05_17_main_sunglasses_20260615_191034.asset"
"207","b8f874907acefdb41b584351ee1aa524","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_17_large_sunglasses_20260615_191035.asset","maskonlyb05_17_large_sunglasses_20260615_191035.asset"
"208","07555d2fae2a57344bb14ab5099efeec","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_18_compact_teapot_20260615_191035.asset","maskonlyb05_18_compact_teapot_20260615_191035.asset"
"209","dc765b4208c504047ac7901610962722","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_18_main_teapot_20260615_191036.asset","maskonlyb05_18_main_teapot_20260615_191036.asset"
"210","0b392458dcddb404ea468aa7e94ebdee","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_18_large_teapot_20260615_191041.asset","maskonlyb05_18_large_teapot_20260615_191041.asset"
"211","d12a240350279e343a64c56332639e62","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_19_compact_watermelonslice_20260615_191041.asset","maskonlyb05_19_compact_watermelonslice_20260615_191041.asset"
"212","23a7da03186b6724092d662cdd5ff870","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_19_main_watermelonslice_20260615_191042.asset","maskonlyb05_19_main_watermelonslice_20260615_191042.asset"
"213","b21aee2f86e682446ae8aa6852499cfc","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_19_large_watermelonslice_20260615_191043.asset","maskonlyb05_19_large_watermelonslice_20260615_191043.asset"
"214","050021c21d0bd1048a1ee2a7130d6582","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_20_compact_wrench_20260615_191044.asset","maskonlyb05_20_compact_wrench_20260615_191044.asset"
"215","b874ad94151a08941a4098f9a4b5525e","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_20_main_wrench_20260615_191054.asset","maskonlyb05_20_main_wrench_20260615_191054.asset"
"216","15ae6682b60da1b49a29368ce1ed598e","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb05_20_large_wrench_20260615_191106.asset","maskonlyb05_20_large_wrench_20260615_191106.asset"
"217","c35e18b98f3721149b603c765dde06ec","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_01_compact_brickcellphone_20260615_223124.asset","maskonlyb06_01_compact_brickcellphone_20260615_223124.asset"
"218","f61077afc6c020d4e9f84b62ca47df7b","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_01_main_brickcellphone_20260615_223126.asset","maskonlyb06_01_main_brickcellphone_20260615_223126.asset"
"219","ac46900fa5d274a4fb32ff876e6363cb","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_01_large_brickcellphone_20260615_223127.asset","maskonlyb06_01_large_brickcellphone_20260615_223127.asset"
"220","4368a1da30273c84f85ace7ac7544b14","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_02_compact_pager_20260615_223128.asset","maskonlyb06_02_compact_pager_20260615_223128.asset"
"221","49433cfa51b045e42a44a9282027234b","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_02_main_pager_20260615_223129.asset","maskonlyb06_02_main_pager_20260615_223129.asset"
"222","872e40e1f8934144f81eb400a3013134","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_02_large_pager_20260615_223130.asset","maskonlyb06_02_large_pager_20260615_223130.asset"
"223","54942a1d86f1ac24a950f583322afb25","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_03_compact_boombox_20260615_223131.asset","maskonlyb06_03_compact_boombox_20260615_223131.asset"
"224","e672346766999404ea66c4bca7df6f0b","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_03_main_boombox_20260615_223133.asset","maskonlyb06_03_main_boombox_20260615_223133.asset"
"225","38b95c9293c242c4591e377f31bc797c","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb06_03_large_boombox_20260615_223135.asset","maskonlyb06_03_large_boombox_20260615_223135.asset"
