"selected","levelId","path","source","sourceProjectRoot","sourceReportCsv","originalAssetPath","order","section10","styleHint","difficultyCode","experienceRole","mode","coverage","chains","portableOpeners","status"
"1","campaign500_psg_prod200_c03_o011_s100_n050_82_sgp_pressure_hard_campaign500_layout_soft_l179_lock","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_82_sgp_pressure_hard_campaign500_layout_soft_l179_lock.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_82_sgp_pressure_hard_campaign500_layout_soft_l179_lock.asset","179","18","lock","3","Peak","layout_soft","0.992","118","2","Style=PressureCampaignMedium | Score=34362 | TargetInitial=8 | OpeningRatio=0.017 | EarlyChoices=27.2/41 | LocalRun=15 | Jump=6.1 | NearRate=0.87 | Direction=n/a | Peel style=PressureCampaignMedium seed=23971592 fill=877/884(0.992) chains=118 remaining=7 rejectedShort=0 failedPeels=1"
"1","campaign500_psg_prod200_c03_o011_s100_n050_94_sgp_pressure_hard_campaign500_language_b_l182_lock","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_94_sgp_pressure_hard_campaign500_language_b_l182_lock.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_94_sgp_pressure_hard_campaign500_language_b_l182_lock.asset","182","19","lock","1","Normal","language_b","0.990","84","2","Style=PressureCampaignLockLang | Score=25102 | TargetInitial=4 | OpeningRatio=0.024 | EarlyChoices=26.5/54 | LocalRun=5 | Jump=5.6 | NearRate=0.61 | Direction=n/a | Peel style=PressureCampaignLockLang seed=19366224 fill=677/684(0.990) chains=84 remaining=7 rejectedShort=0 failedPeels=1"
"1","campaign500_psg_prod200_c03_o011_s100_n050_103_sgp_pressure_hard_campaign500_language_c_l186_sweep","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_103_sgp_pressure_hard_campaign500_language_c_l186_sweep.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_103_sgp_pressure_hard_campaign500_language_c_l186_sweep.asset","186","19","sweep","1","Recovery","language_c","0.996","78","3","Style=PressureCampaignSweepLang | Score=8376 | TargetInitial=5 | OpeningRatio=0.051 | EarlyChoices=33.7/65 | LocalRun=6 | Jump=10.5 | NearRate=0.55 | Direction=n/a | Peel style=PressureCampaignSweepLang seed=12015053 fill=753/756(0.996) chains=78 remaining=3 rejectedShort=0 failedPeels=1 | FlipGate=ops=2 initial=4->3 edgeHeads=9->7 earlyChoices=28.0/57 localRun=6 jump=11.8 near=0.55 targetInitial=3"
"1","campaign500_psg_prod200_c03_o011_s100_n050_107_sgp_pressure_hard_campaign500_language_b_l188_section","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_107_sgp_pressure_hard_campaign500_language_b_l188_section.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_107_sgp_pressure_hard_campaign500_language_b_l188_section.asset","188","19","section","1","Normal","language_b","0.992","102","4","Style=PressureCampaignSectionLang | Score=27097 | TargetInitial=6 | OpeningRatio=0.039 | EarlyChoices=34.8/56 | LocalRun=8 | Jump=8.9 | NearRate=0.55 | Direction=n/a | Peel style=PressureCampaignSectionLang seed=19381165 fill=792/798(0.992) chains=102 remaining=6 rejectedShort=0 failedPeels=1"
"1","campaign500_psg_prod200_c03_o011_s100_n050_117_sgp_pressure_hard_campaign500_layout_soft_l190_section","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_117_sgp_pressure_hard_campaign500_layout_soft_l190_section.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_117_sgp_pressure_hard_campaign500_layout_soft_l190_section.asset","190","19","section","1","Normal","layout_soft","0.984","119","5","Style=PressureCampaignMedium | Score=24950 | TargetInitial=8 | OpeningRatio=0.042 | EarlyChoices=28.3/59 | LocalRun=6 | Jump=9.1 | NearRate=0.58 | Direction=n/a | Peel style=PressureCampaignMedium seed=32567014 fill=870/884(0.984) chains=119 remaining=14 rejectedShort=0 failedPeels=1"
"1","campaign500_psg_prod200_c03_o011_s100_n050_98_sgp_pressure_hard_campaign500_language_b_l185_section","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_98_sgp_pressure_hard_campaign500_language_b_l185_section.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_98_sgp_pressure_hard_campaign500_language_b_l185_section.asset","185","19","section","2","Pressure","language_b","0.990","101","3","Style=PressureCampaignSectionLang | Score=33670 | TargetInitial=6 | OpeningRatio=0.030 | EarlyChoices=22.2/57 | LocalRun=9 | Jump=8.2 | NearRate=0.68 | Direction=n/a | Peel style=PressureCampaignSectionLang seed=3379632 fill=769/777(0.990) chains=101 remaining=8 rejectedShort=0 failedPeels=1"
"1","campaign500_psg_prod200_c03_o011_s100_n050_100_sgp_pressure_hard_campaign500_layout_soft_l185_section","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_100_sgp_pressure_hard_campaign500_layout_soft_l185_section.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_100_sgp_pressure_hard_campaign500_layout_soft_l185_section.asset","185","19","section","2","Pressure","layout_soft","0.984","104","4","Style=PressureCampaignMedium | Score=21753 | TargetInitial=7 | OpeningRatio=0.038 | EarlyChoices=24.1/41 | LocalRun=7 | Jump=7.0 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignMedium seed=11883833 fill=732/744(0.984) chains=104 remaining=12 rejectedShort=0 failedPeels=1"
"1","campaign500_psg_prod200_c03_o011_s100_n050_110_sgp_pressure_hard_campaign500_language_a_l189_lock","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_110_sgp_pressure_hard_campaign500_language_a_l189_lock.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_110_sgp_pressure_hard_campaign500_language_a_l189_lock.asset","189","19","lock","3","Pressure","language_a","0.983","104","2","Style=PressureCampaignLockLang | Score=55093 | TargetInitial=5 | OpeningRatio=0.019 | EarlyChoices=22.1/39 | LocalRun=7 | Jump=5.8 | NearRate=0.77 | Direction=n/a | Peel style=PressureCampaignLockLang seed=9771816 fill=859/874(0.983) chains=104 remaining=15 rejectedShort=0 failedPeels=1"
"1","campaign500_psg_prod200_c03_o011_s100_n050_121_sgp_pressure_hard_campaign500_layout_soft_l191_lock","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_121_sgp_pressure_hard_campaign500_layout_soft_l191_lock.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_121_sgp_pressure_hard_campaign500_layout_soft_l191_lock.asset","191","20","lock","1","Normal","layout_soft","0.978","88","2","Style=PressureCampaignMedium | Score=19483 | TargetInitial=6 | OpeningRatio=0.023 | EarlyChoices=26.9/62 | LocalRun=10 | Jump=5.4 | NearRate=0.81 | Direction=n/a | Peel style=PressureCampaignMedium seed=32499050 fill=675/690(0.978) chains=88 remaining=15 rejectedShort=0 failedPeels=1"
"1","campaign500_psg_prod200_c03_o011_s100_n050_127_sgp_pressure_hard_campaign500_language_a_l195_sweep","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_127_sgp_pressure_hard_campaign500_language_a_l195_sweep.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_127_sgp_pressure_hard_campaign500_language_a_l195_sweep.asset","195","20","sweep","1","Recovery","language_a","0.991","95","2","Style=PressureCampaignSweepLang | Score=30565 | TargetInitial=7 | OpeningRatio=0.021 | EarlyChoices=28.9/55 | LocalRun=6 | Jump=6.7 | NearRate=0.65 | Direction=n/a | Peel style=PressureCampaignSweepLang seed=7518999 fill=843/851(0.991) chains=95 remaining=8 rejectedShort=0 failedPeels=1"
"1","campaign500_psg_prod200_c03_o011_s100_n050_140_sgp_pressure_hard_campaign500_layout_soft_l197_maze","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_140_sgp_pressure_hard_campaign500_layout_soft_l197_maze.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_140_sgp_pressure_hard_campaign500_layout_soft_l197_maze.asset","197","20","maze","1","Normal","layout_soft","0.981","85","4","Style=PressureCampaignMedium | Score=12932 | TargetInitial=6 | OpeningRatio=0.059 | EarlyChoices=28.3/46 | LocalRun=7 | Jump=8.5 | NearRate=0.61 | Direction=n/a | Peel style=PressureCampaignMedium seed=8376632 fill=626/638(0.981) chains=85 remaining=12 rejectedShort=0 failedPeels=1 | FlipGate=ops=3 initial=5->4 edgeHeads=9->7 earlyChoices=21.7/37 localRun=6 jump=7.8 near=0.61 targetInitial=3"
"1","campaign500_psg_prod200_c03_o011_s100_n050_148_sgp_pressure_hard_campaign500_layout_soft_l200_section","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_148_sgp_pressure_hard_campaign500_layout_soft_l200_section.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_148_sgp_pressure_hard_campaign500_layout_soft_l200_section.asset","200","20","section","1","Normal","layout_soft","0.984","113","3","Style=PressureCampaignMedium | Score=28250 | TargetInitial=8 | OpeningRatio=0.027 | EarlyChoices=25.1/51 | LocalRun=11 | Jump=7.8 | NearRate=0.84 | Direction=n/a | Peel style=PressureCampaignMedium seed=15152879 fill=812/825(0.984) chains=113 remaining=13 rejectedShort=0 failedPeels=1"
"1","campaign500_psg_prod200_c03_o011_s100_n050_134_sgp_pressure_hard_campaign500_pure_relaxed_l196_lock","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_134_sgp_pressure_hard_campaign500_pure_relaxed_l196_lock.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_134_sgp_pressure_hard_campaign500_pure_relaxed_l196_lock.asset","196","20","lock","4","Peak","pure_relaxed","0.979","116","7","Style=PressureCampaignRelaxed | Score=21794 | TargetInitial=8 | OpeningRatio=0.060 | EarlyChoices=26.6/54 | LocalRun=5 | Jump=9.9 | NearRate=0.52 | Direction=n/a | Peel style=PressureCampaignRelaxed seed=23088320 fill=822/840(0.979) chains=116 remaining=18 rejectedShort=0 failedPeels=1 | FlipGate=ops=2 initial=7->7 edgeHeads=15->13 earlyChoices=26.6/54 localRun=5 jump=9.9 near=0.52 targetInitial=5"
"1","campaign500_psg_prod200_c03_o011_s100_n050_133_sgp_pressure_hard_campaign500_language_b_l196_lock","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_133_sgp_pressure_hard_campaign500_language_b_l196_lock.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_133_sgp_pressure_hard_campaign500_language_b_l196_lock.asset","196","20","lock","4","Peak","language_b","0.983","118","4","Style=PressureCampaignLockLang | Score=24723 | TargetInitial=6 | OpeningRatio=0.034 | EarlyChoices=34.1/50 | LocalRun=6 | Jump=8.7 | NearRate=0.55 | Direction=n/a | Peel style=PressureCampaignLockLang seed=30407104 fill=826/840(0.983) chains=118 remaining=14 rejectedShort=0 failedPeels=1"
"1","campaign500_psg_prod200_c03_o011_s100_n050_135_sgp_pressure_hard_campaign500_layout_soft_l196_lock","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_135_sgp_pressure_hard_campaign500_layout_soft_l196_lock.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_135_sgp_pressure_hard_campaign500_layout_soft_l196_lock.asset","196","20","lock","4","Peak","layout_soft","0.976","123","5","Style=PressureCampaignCompact | Score=25525 | TargetInitial=9 | OpeningRatio=0.049 | EarlyChoices=29.2/44 | LocalRun=8 | Jump=6.9 | NearRate=0.74 | Direction=n/a | Peel style=PressureCampaignCompact seed=8703560 fill=805/825(0.976) chains=123 remaining=20 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=6->5 edgeHeads=13->12 earlyChoices=28.1/44 localRun=8 jump=6.4 near=0.77 targetInitial=5"
"1","campaign500_psg_prod200_c03_o011_s100_n050_159_sgp_pressure_hard_campaign500_language_b_l205_sweep","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_159_sgp_pressure_hard_campaign500_language_b_l205_sweep.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_159_sgp_pressure_hard_campaign500_language_b_l205_sweep.asset","205","21","sweep","1","Recovery","language_b","0.994","82","4","Style=PressureCampaignSweepLang | Score=-2424 | TargetInitial=6 | OpeningRatio=0.061 | EarlyChoices=39.7/84 | LocalRun=16 | Jump=5.9 | NearRate=0.81 | Direction=n/a | Peel style=PressureCampaignSweepLang seed=14412808 fill=814/819(0.994) chains=82 remaining=5 rejectedShort=0 failedPeels=1 | FlipGate=ops=5 initial=5->4 edgeHeads=10->7 earlyChoices=35.0/74 localRun=7 jump=7.2 near=0.68 targetInitial=3"
"1","campaign500_psg_prod200_c03_o011_s100_n050_166_sgp_pressure_hard_campaign500_layout_soft_l206_lock","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_166_sgp_pressure_hard_campaign500_layout_soft_l206_lock.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_166_sgp_pressure_hard_campaign500_layout_soft_l206_lock.asset","206","21","lock","1","Normal","layout_soft","0.974","101","5","Style=PressureCampaignMedium | Score=17431 | TargetInitial=7 | OpeningRatio=0.059 | EarlyChoices=28.2/51 | LocalRun=6 | Jump=5.6 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignMedium seed=27466977 fill=725/744(0.974) chains=101 remaining=19 rejectedShort=0 failedPeels=1 | FlipGate=ops=3 initial=6->5 edgeHeads=8->7 earlyChoices=21.8/43 localRun=6 jump=6.2 near=0.74 targetInitial=4"
"1","campaign500_psg_prod200_c03_o011_s100_n050_164_sgp_pressure_hard_campaign500_language_b_l206_lock","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_164_sgp_pressure_hard_campaign500_language_b_l206_lock.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_164_sgp_pressure_hard_campaign500_language_b_l206_lock.asset","206","21","lock","1","Normal","language_b","0.991","99","3","Style=PressureCampaignLockLang | Score=38971 | TargetInitial=5 | OpeningRatio=0.030 | EarlyChoices=23.4/45 | LocalRun=7 | Jump=8.6 | NearRate=0.61 | Direction=n/a | Peel style=PressureCampaignLockLang seed=20009672 fill=775/782(0.991) chains=99 remaining=7 rejectedShort=0 failedPeels=1"
"1","campaign500_psg_prod200_c03_o011_s100_n050_178_sgp_pressure_hard_campaign500_layout_soft_l210_section","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_178_sgp_pressure_hard_campaign500_layout_soft_l210_section.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_178_sgp_pressure_hard_campaign500_layout_soft_l210_section.asset","210","21","section","1","Normal","layout_soft","0.983","111","5","Style=PressureCampaignMedium | Score=23733 | TargetInitial=8 | OpeningRatio=0.045 | EarlyChoices=25.7/42 | LocalRun=7 | Jump=8.7 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignMedium seed=9040300 fill=811/825(0.983) chains=111 remaining=14 rejectedShort=0 failedPeels=1 | FlipGate=ops=2 initial=5->5 edgeHeads=16->14 earlyChoices=25.7/42 localRun=7 jump=8.7 near=0.71 targetInitial=4"
"1","campaign500_psg_prod200_c03_o011_s100_n050_154_sgp_pressure_hard_campaign500_language_a_l204_section","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_154_sgp_pressure_hard_campaign500_language_a_l204_section.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_154_sgp_pressure_hard_campaign500_language_a_l204_section.asset","204","21","section","2","Pressure","language_a","0.994","109","3","Style=PressureCampaignSectionLang | Score=31115 | TargetInitial=7 | OpeningRatio=0.028 | EarlyChoices=26.8/45 | LocalRun=6 | Jump=7.3 | NearRate=0.68 | Direction=n/a | Peel style=PressureCampaignSectionLang seed=17926251 fill=787/792(0.994) chains=109 remaining=5 rejectedShort=0 failedPeels=1"
