"rankClass","psgRankScore","processKeep","visualPass","keepCandidate","stsMetricPresent","stsPass","stsKeepCandidate","rejectReasons","slot","sourceIndex","order","sourceBatch","sourceReport","section10","mode","styleHint","profileHint","type","styleFamily","generatorVariant","generatorGrammar","chainLanguage","chainTags","flowLanguage","flowTags","riskTags","styleRiskBand","specId","levelId","assetPath","path","selected","width","height","sourceCoverage","chains","sourceAvgChain","sourceMaxChain","sourceStraightness","sourceShortChainRate","sourceEdgeHeadRate","sourceOpeners","sourceEdgeHeads","solved","processTier","processTierReason","avgChoices","maxChoices","localPatchRun","nearOuterRun","dependencyFollowRun","directionalRisk","stripeRisk","edgeInwardSweepRun","edgeInwardSweepSide","startSideHint","solveVectorRun","solveTraceQualityScore","solveTraceCollapseRiskScore","solveAxisDriftRate","solveSameAxisRunMax","solveSameDirHeadRunMax","solveRegionEntropy","solveRegionCollapseRunMax","solveFrontWidthAvg","solveFrontWidthNarrowRate","dependencyRegionEntropy","dependencyLocalSameRegionRate","dependencySameAxisHeadRate","dependencySameDirHeadRate","dependencyBraidScore","hardStructureV3Class","sourceStatus"
"Reject","0.435","False","False","False","True","True","False","tier=Drop;maxChoices>10","282","177","282","","","29","language_a","dense","PSG_Normal_dense_NormalOrRecovery_Normal","","dense_weave","unknown_variant","rectangle_peel","short_patchwork","short_patchwork;edge_headed;dense_weave_chain","flow_spread","peel_grammar;multi_region;wide_front;stable_front;peel_visible;sweep_pressure","process_reject;high_choices;broad_choice_curve;near_outer_watch;collapse_watch;same_axis_watch;same_dir_watch;dependency_local_watch","high_risk","sgp_pressure_hard_campaign500_language_a_l282_dense","campaign500_psg_prod200_c04_o011_s150_n050_177_sgp_pressure_hard_campaign500_language_a_l282_dense","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_177_sgp_pressure_hard_campaign500_language_a_l282_dense.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_177_sgp_pressure_hard_campaign500_language_a_l282_dense.asset","1","21","38","0.986","130","6.05","11","0","0","0.062","5","8","True","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","11.04","20","5","5","3","0.21","0.013","2","R","right-edge inward / starts around right side","4","0.813","0.261","0.411","8","7","0.998","5","5.931","0.023","0.998","0.576","0.608","0.584","0.226","LocalEasy","Style=PressureCampaignDenseLang | Score=25126 | TargetInitial=8 | OpeningRatio=0.038 | EarlyChoices=28.4/43 | LocalRun=6 | Jump=5.1 | NearRate=0.65 | Direction=n/a | Peel style=PressureCampaignDenseLang seed=39481524 fill=787/798(0.986) chains=130 remaining=11 rejectedShort=0 failedPeels=1"
"Reject","0.434","False","False","False","True","False","False","maxChoices>10","140","178","140","","","14","language_b","section","PSG_Normal_section_Hard_Normal","","section_unlock","unknown_variant","rectangle_peel","short_patchwork","short_patchwork;edge_headed","local_collapse","peel_grammar;multi_region;wide_front;stable_front;peel_visible;sweep_pressure;collapse_risk","process_reject;high_choices;broad_choice_curve;directional_sweep_watch;stripe_visual;solve_collapse;same_axis_run;same_dir_run","high_risk","sgp_pressure_hard_campaign500_language_b_l140_section","campaign500_psg_prod200_c02_o011_s050_n050_178_sgp_pressure_hard_campaign500_language_b_l140_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_178_sgp_pressure_hard_campaign500_language_b_l140_section.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_178_sgp_pressure_hard_campaign500_language_b_l140_section.asset","1","23","34","0.994","100","7.77","14","0","0","0.06","4","6","True","B","flow or late-campaign only","7.27","11","6","4","5","0.229","0.218","2","R","right-edge inward / starts around right side","3","0.799","0.377","0.455","11","11","0.989","5","4.23","0.05","0.986","0.51","0.542","0.542","0.214","LocalEasy","Style=PressureCampaignSectionLang | Score=26605 | TargetInitial=6 | OpeningRatio=0.050 | EarlyChoices=33.3/52 | LocalRun=9 | Jump=6.9 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignSectionLang seed=6962925 fill=777/782(0.994) chains=100 remaining=5 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=5->4 edgeHeads=7->6 earlyChoices=31.9/52 localRun=9 jump=7.2 near=0.71 targetInitial=4"
"Reject","0.431","False","False","False","True","True","False","tier=Drop;maxChoices>10","131","155","131","","","14","layout_soft","dense","PSG_Normal_dense_NormalOrRecovery_Normal","","dense_weave","unknown_variant","rectangle_peel","short_patchwork","short_patchwork;edge_headed;dense_weave_chain","flow_spread","peel_grammar;multi_region;wide_front;stable_front;peel_visible;sweep_pressure","process_reject;high_choices;broad_choice_curve;same_axis_watch;same_dir_watch;dependency_local_watch","high_risk","sgp_pressure_hard_campaign500_layout_soft_l131_dense","campaign500_psg_prod200_c02_o011_s050_n050_155_sgp_pressure_hard_campaign500_layout_soft_l131_dense","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_155_sgp_pressure_hard_campaign500_layout_soft_l131_dense.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_155_sgp_pressure_hard_campaign500_layout_soft_l131_dense.asset","1","20","27","0.983","91","5.84","10","0","0","0.132","4","12","True","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; nearby solve run; local patch solve run; near-outer patch solve run; local window burst","7.62","13","6","3","7","0.199","0.097","2","L","left-edge inward / starts around left side","4","0.802","0.23","0.356","8","6","0.998","5","4.758","0.022","0.999","0.552","0.621","0.552","0.256","LocalEasy","Style=PressureCampaignShort | Score=3173 | TargetInitial=6 | OpeningRatio=0.044 | EarlyChoices=23.3/34 | LocalRun=7 | Jump=6.6 | NearRate=0.74 | Direction=n/a | Peel style=PressureCampaignShort seed=9581587 fill=531/540(0.983) chains=91 remaining=9 rejectedShort=0 failedPeels=1"
"Reject","0.429","False","False","False","True","True","False","tier=Drop;maxChoices>10","250","78","250","","","25","language_b","dense","PSG_Normal_dense_NormalOrRecovery_Normal","","dense_weave","unknown_variant","rectangle_peel","short_patchwork","short_patchwork;edge_headed;dense_weave_chain","flow_spread","peel_grammar;multi_region;wide_front;stable_front;peel_visible;sweep_pressure","process_reject;high_choices;broad_choice_curve;directional_sweep_watch;near_outer_watch;same_axis_watch;dependency_local_watch","high_risk","sgp_pressure_hard_campaign500_language_b_l250_dense","campaign500_psg_prod200_c04_o011_s150_n050_78_sgp_pressure_hard_campaign500_language_b_l250_dense","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_78_sgp_pressure_hard_campaign500_language_b_l250_dense.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_78_sgp_pressure_hard_campaign500_language_b_l250_dense.asset","1","23","35","0.985","129","6.15","11","0","0","0.078","6","10","True","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","11.34","19","6","5","5","0.259","0","2","L","left-edge inward / starts around left side","3","0.846","0.2","0.461","8","5","0.994","5","5.698","0.016","0.992","0.61","0.52","0.504","0.178","LocalEasy","Style=PressureCampaignDenseLang | Score=24161 | TargetInitial=8 | OpeningRatio=0.047 | EarlyChoices=30.9/45 | LocalRun=7 | Jump=5.5 | NearRate=0.74 | Direction=n/a | Peel style=PressureCampaignDenseLang seed=9144875 fill=793/805(0.985) chains=129 remaining=12 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=6->6 edgeHeads=10->10 earlyChoices=30.3/45 localRun=7 jump=6.5 near=0.68 targetInitial=5"
"Reject","0.426","False","False","False","True","False","False","tier=Drop;maxChoices>10","152","212","152","","","16","language_b","lock","PSG_Normal_lock_Hard_Normal","","mixed_unknown","unknown_variant","rectangle_peel","short_patchwork","short_patchwork;edge_headed","single_axis_sweep","peel_grammar;multi_region;wide_front;peel_visible;sweep_pressure","process_reject;high_choices;broad_choice_curve;near_outer_watch;collapse_watch;same_axis_watch;same_dir_run;dependency_local_watch","high_risk","sgp_pressure_hard_campaign500_language_b_l152_lock","campaign500_psg_prod200_c02_o011_s050_n050_212_sgp_pressure_hard_campaign500_language_b_l152_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_212_sgp_pressure_hard_campaign500_language_b_l152_lock.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_212_sgp_pressure_hard_campaign500_language_b_l152_lock.asset","1","21","39","0.991","99","8.2","15","0","0","0.071","2","7","True","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","9.17","16","5","5","4","0.21","0.095","2","L","left-edge inward / starts around left side","4","0.805","0.308","0.418","8","8","0.995","5","4.646","0.141","0.996","0.598","0.629","0.546","0.148","LocalEasy","Style=PressureCampaignLockLang | Score=38612 | TargetInitial=5 | OpeningRatio=0.020 | EarlyChoices=25.2/45 | LocalRun=8 | Jump=6.3 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignLockLang seed=3819316 fill=812/819(0.991) chains=99 remaining=7 rejectedShort=0 failedPeels=1"
"Reject","0.424","False","False","False","True","True","False","tier=Drop;maxChoices>10","224","1","224","","","23","language_a","section","PSG_Normal_section_Hard_Pressure","","section_unlock","unknown_variant","rectangle_peel","short_patchwork","short_patchwork;edge_headed","staged_unlock","peel_grammar;multi_region;wide_front;staged_unlock;peel_visible;sweep_pressure","process_reject;high_choices;broad_choice_curve;directional_sweep_watch;stripe_watch;near_outer_patch;collapse_watch;same_axis_watch;same_dir_watch;dependency_local_watch","high_risk","sgp_pressure_hard_campaign500_language_a_l224_section","campaign500_psg_prod200_c04_o011_s150_n050_01_sgp_pressure_hard_campaign500_language_a_l224_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_01_sgp_pressure_hard_campaign500_language_a_l224_section.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_01_sgp_pressure_hard_campaign500_language_a_l224_section.asset","1","22","35","0.992","105","7.28","14","0","0","0.076","2","8","True","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","7.13","15","6","6","5","0.289","0.151","1","L","left-edge inward / starts around left side","4","0.827","0.255","0.471","7","7","0.995","5","4.305","0.105","0.996","0.563","0.612","0.573","0.347","LocalEasy","Style=PressureCampaignSectionLang | Score=35725 | TargetInitial=6 | OpeningRatio=0.019 | EarlyChoices=21.8/46 | LocalRun=9 | Jump=5.7 | NearRate=0.68 | Direction=n/a | Peel style=PressureCampaignSectionLang seed=19536679 fill=764/770(0.992) chains=105 remaining=6 rejectedShort=0 failedPeels=1"
"Reject","0.423","False","False","False","True","False","False","tier=Drop;maxChoices>10","245","62","245","","","25","pure_relaxed","lock","PSG_Normal_lock_VeryHard_Pressure","","mixed_unknown","unknown_variant","rectangle_peel","short_patchwork","short_patchwork;edge_headed","flow_spread","peel_grammar;multi_region;wide_front;stable_front;peel_visible;sweep_pressure","process_reject;high_choices;broad_choice_curve;directional_sweep_watch;local_patch_watch;same_axis_watch;same_dir_watch;dependency_local","high_risk","sgp_pressure_hard_campaign500_pure_relaxed_l245_lock","campaign500_psg_prod200_c04_o011_s150_n050_62_sgp_pressure_hard_campaign500_pure_relaxed_l245_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_62_sgp_pressure_hard_campaign500_pure_relaxed_l245_lock.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_62_sgp_pressure_hard_campaign500_pure_relaxed_l245_lock.asset","1","23","41","0.984","120","7.73","16","0","0","0.075","5","9","True","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","7.54","14","7","4","5","0.278","0.028","2","R","right-edge inward / starts around right side","4","0.846","0.221","0.454","7","6","0.997","5","4.733","0.075","0.996","0.661","0.678","0.617","0.157","LocalEasy","Style=PressureCampaignRelaxed | Score=42815 | TargetInitial=8 | OpeningRatio=0.042 | EarlyChoices=24.6/37 | LocalRun=7 | Jump=6.4 | NearRate=0.74 | Direction=n/a | Peel style=PressureCampaignRelaxed seed=18113005 fill=928/943(0.984) chains=120 remaining=15 rejectedShort=0 failedPeels=1"
"Reject","0.423","False","False","False","True","False","False","maxChoices>10","84","6","84","","","9","language_a","lock","PSG_Normal_lock_Hard_Pressure","","mixed_unknown","unknown_variant","rectangle_peel","short_patchwork","short_patchwork;edge_headed","local_collapse","peel_grammar;multi_region;wide_front;staged_unlock;peel_visible;sweep_pressure;collapse_risk","process_reject;high_choices;directional_sweep_watch;stripe_visual;near_outer_watch;solve_collapse;same_axis_run;same_dir_run;region_collapse_run","high_risk","sgp_pressure_hard_campaign500_language_a_l084_lock","campaign500_psg_prod200_c02_o011_s050_n050_06_sgp_pressure_hard_campaign500_language_a_l084_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_06_sgp_pressure_hard_campaign500_language_a_l084_lock.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_06_sgp_pressure_hard_campaign500_language_a_l084_lock.asset","1","21","32","0.993","89","7.49","14","0","0","0.112","2","10","True","B","flow or late-campaign only","5.67","11","6","5","5","0.307","0.219","2","T","top-edge inward / starts around top side","5","0.726","0.429","0.352","13","11","0.99","6","4.079","0.18","0.99","0.437","0.609","0.575","0.13","LocalEasy","Style=PressureCampaignLockLang | Score=25171 | TargetInitial=4 | OpeningRatio=0.022 | EarlyChoices=22.2/38 | LocalRun=6 | Jump=9.7 | NearRate=0.52 | Direction=n/a | Peel style=PressureCampaignLockLang seed=4438024 fill=667/672(0.993) chains=89 remaining=5 rejectedShort=0 failedPeels=1"
"Reject","0.422","False","False","False","True","False","False","maxChoices>10","145","194","145","","","15","layout_soft","maze","PSG_Normal_maze_NormalOrRecovery_Recovery","","maze_long_chain","unknown_variant","rectangle_peel","long_chain","long_chain;short_patchwork;edge_headed","local_collapse","peel_grammar;multi_region;wide_front;staged_unlock;peel_visible;sweep_pressure;collapse_risk","process_reject;high_choices;broad_choice_curve;directional_sweep_watch;stripe_watch;solve_collapse;same_axis_run;same_dir_watch;region_collapse_run;edge_inward_sweep","high_risk","sgp_pressure_hard_campaign500_layout_soft_l145_maze","campaign500_psg_prod200_c02_o011_s050_n050_194_sgp_pressure_hard_campaign500_layout_soft_l145_maze","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_194_sgp_pressure_hard_campaign500_layout_soft_l145_maze.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_194_sgp_pressure_hard_campaign500_layout_soft_l145_maze.asset","1","23","30","0.988","97","7.03","14","0","0","0.113","4","11","True","B","flow or late-campaign only","6.48","11","6","4","4","0.276","0.146","3","B","bottom-edge inward / starts around bottom side","3","0.722","0.365","0.312","18","7","0.994","6","4.351","0.155","0.994","0.538","0.645","0.559","0.205","LocalEasy","Style=PressureCampaignMedium | Score=13066 | TargetInitial=7 | OpeningRatio=0.052 | EarlyChoices=29.9/55 | LocalRun=5 | Jump=7.2 | NearRate=0.61 | Direction=n/a | Peel style=PressureCampaignMedium seed=35074859 fill=682/690(0.988) chains=97 remaining=8 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=5->4 edgeHeads=12->11 earlyChoices=22.1/43 localRun=7 jump=5.7 near=0.74 targetInitial=4"
"Reject","0.421","False","False","False","True","False","False","tier=Drop;maxChoices>10","72","177","72","","","8","layout_soft","lock","PSG_Normal_lock_VeryHard_Pressure","","mixed_unknown","unknown_variant","rectangle_peel","short_patchwork","short_patchwork;edge_headed","local_collapse","peel_grammar;multi_region;wide_front;stable_front;peel_visible;sweep_pressure;collapse_risk","process_reject;high_choices;broad_choice_curve;solve_collapse;same_axis_run;same_dir_run;region_collapse_run;dependency_local_watch","high_risk","sgp_pressure_hard_campaign500_layout_soft_l072_lock","campaign500_psg_prod200_c01_o011_s000_n050_177_sgp_pressure_hard_campaign500_layout_soft_l072_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_177_sgp_pressure_hard_campaign500_layout_soft_l072_lock.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_177_sgp_pressure_hard_campaign500_layout_soft_l072_lock.asset","1","25","33","0.983","111","7.31","14","0","0","0.054","4","6","True","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","7.95","14","4","3","5","0.149","0.067","2","L","left-edge inward / starts around left side","4","0.736","0.415","0.445","9","9","0.997","7","4.883","0.081","0.996","0.579","0.598","0.551","0.18","LocalEasy","Style=PressureCampaignMedium | Score=23010 | TargetInitial=8 | OpeningRatio=0.036 | EarlyChoices=25.7/66 | LocalRun=8 | Jump=6.7 | NearRate=0.77 | Direction=n/a | Peel style=PressureCampaignMedium seed=17029400 fill=811/825(0.983) chains=111 remaining=14 rejectedShort=0 failedPeels=1"
"Reject","0.42","False","False","False","True","False","False","maxChoices>10","51","118","51","","","6","language_c","maze","PSG_Normal_maze_NormalOrRecovery_Recovery","","maze_long_chain","unknown_variant","rectangle_peel","long_chain","long_chain;short_patchwork","single_axis_sweep","peel_grammar;multi_region;wide_front;stable_front;peel_visible;sweep_pressure","process_reject;high_choices;broad_choice_curve;stripe_watch;near_outer_watch;collapse_watch;same_axis_run;same_dir_run","high_risk","sgp_pressure_hard_campaign500_language_c_l051_maze","campaign500_psg_prod200_c01_o011_s000_n050_118_sgp_pressure_hard_campaign500_language_c_l051_maze","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_118_sgp_pressure_hard_campaign500_language_c_l051_maze.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_118_sgp_pressure_hard_campaign500_language_c_l051_maze.asset","1","18","34","0.985","90","6.7","11","0","0","0.056","4","5","True","B","flow or late-campaign only","7.13","11","5","5","4","0.187","0.144","2","R","right-edge inward / starts around right side","4","0.851","0.274","0.371","9","9","0.998","3","4.144","0.056","0.997","0.547","0.674","0.64","0.127","LocalEasy","Style=PressureCampaignMazeLang | Score=22478 | TargetInitial=5 | OpeningRatio=0.044 | EarlyChoices=24.7/37 | LocalRun=5 | Jump=6.2 | NearRate=0.58 | Direction=n/a | Peel style=PressureCampaignMazeLang seed=19000313 fill=603/612(0.985) chains=90 remaining=9 rejectedShort=0 failedPeels=1"
"Reject","0.419","False","False","False","True","False","False","tier=Drop;maxChoices>10","110","91","110","","","11","layout_soft","section","PSG_Normal_section_NormalOrRecovery_Recovery","","section_unlock","unknown_variant","rectangle_peel","short_patchwork","short_patchwork;edge_headed","single_axis_sweep","peel_grammar;multi_region;wide_front;stable_front;sweep_pressure","process_reject;high_choices;broad_choice_curve;directional_sweep_watch;local_patch_watch;same_axis_run;same_dir_watch;dependency_local_watch","high_risk","sgp_pressure_hard_campaign500_layout_soft_l110_section","campaign500_psg_prod200_c02_o011_s050_n050_91_sgp_pressure_hard_campaign500_layout_soft_l110_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_91_sgp_pressure_hard_campaign500_layout_soft_l110_section.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_91_sgp_pressure_hard_campaign500_layout_soft_l110_section.asset","1","24","31","0.984","96","7.63","14","0","0","0.083","6","8","True","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","8.42","13","7","3","5","0.224","0.039","1","T","top-edge inward / starts around top side","3","0.853","0.249","0.432","11","6","0.993","4","5.125","0.031","0.988","0.578","0.589","0.556","0.251","LocalEasy","Style=PressureCampaignMedium | Score=21510 | TargetInitial=7 | OpeningRatio=0.063 | EarlyChoices=32.0/53 | LocalRun=8 | Jump=6.9 | NearRate=0.74 | Direction=n/a | Peel style=PressureCampaignMedium seed=10144655 fill=732/744(0.984) chains=96 remaining=12 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=6->6 edgeHeads=8->8 earlyChoices=31.5/53 localRun=8 jump=7.2 near=0.71 targetInitial=4"
"Reject","0.417","False","False","False","True","True","False","tier=Drop;maxChoices>10","76","190","76","","","8","layout_soft","section","PSG_Normal_section_VeryHard_Peak","","section_unlock","unknown_variant","rectangle_peel","short_patchwork","short_patchwork;edge_headed","local_collapse","peel_grammar;multi_region;wide_front;staged_unlock;sweep_pressure;collapse_risk","process_reject;high_choices;broad_choice_curve;collapse_watch;same_axis_watch;same_dir_watch;region_collapse_run;dependency_local_watch","high_risk","sgp_pressure_hard_campaign500_layout_soft_l076_section","campaign500_psg_prod200_c01_o011_s000_n050_190_sgp_pressure_hard_campaign500_layout_soft_l076_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_190_sgp_pressure_hard_campaign500_layout_soft_l076_section.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_190_sgp_pressure_hard_campaign500_layout_soft_l076_section.asset","1","23","31","0.979","96","7.27","14","0","0","0.094","5","9","True","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","6.98","13","5","4","5","0.204","0.105","1","L","left-edge inward / starts around left side","3","0.803","0.267","0.432","7","6","0.994","6","4.521","0.156","0.993","0.604","0.582","0.484","0.085","LocalEasy","Style=PressureCampaignMedium | Score=18337 | TargetInitial=7 | OpeningRatio=0.052 | EarlyChoices=23.8/38 | LocalRun=7 | Jump=6.4 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignMedium seed=35895423 fill=698/713(0.979) chains=96 remaining=15 rejectedShort=0 failedPeels=1 | FlipGate=ops=3 initial=5->5 edgeHeads=12->9 earlyChoices=23.8/38 localRun=7 jump=6.4 near=0.71 targetInitial=4"
"Reject","0.415","False","False","False","True","False","False","tier=Drop;maxChoices>10","232","27","232","","","24","language_a","lock","PSG_Normal_lock_VeryHard_Pressure","","mixed_unknown","unknown_variant","rectangle_peel","short_patchwork","short_patchwork;edge_headed","local_collapse","peel_grammar;multi_region;wide_front;stable_front;sweep_pressure;collapse_risk","process_reject;high_choices;broad_choice_curve;solve_collapse;same_axis_run;same_dir_run;dependency_local_watch","high_risk","sgp_pressure_hard_campaign500_language_a_l232_lock","campaign500_psg_prod200_c04_o011_s150_n050_27_sgp_pressure_hard_campaign500_language_a_l232_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_27_sgp_pressure_hard_campaign500_language_a_l232_lock.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_27_sgp_pressure_hard_campaign500_language_a_l232_lock.asset","1","23","39","0.988","120","7.38","15","0","0","0.075","4","9","True","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","8.98","15","6","3","5","0.199","0.068","1","B","bottom-edge inward / starts around bottom side","4","0.777","0.374","0.387","17","10","0.997","5","5.858","0.033","0.996","0.552","0.621","0.569","0.095","LocalEasy","Style=PressureCampaignLockLang | Score=30967 | TargetInitial=6 | OpeningRatio=0.033 | EarlyChoices=32.7/50 | LocalRun=5 | Jump=6.5 | NearRate=0.68 | Direction=n/a | Peel style=PressureCampaignLockLang seed=21660621 fill=886/897(0.988) chains=120 remaining=11 rejectedShort=0 failedPeels=1"
"Reject","0.414","False","False","False","True","False","False","tier=Drop;maxChoices>10","195","127","195","","","20","language_a","sweep","PSG_Normal_sweep_NormalOrRecovery_Recovery","","sweep","unknown_variant","rectangle_peel","short_patchwork","straight_lane;short_patchwork;edge_headed","single_axis_sweep","peel_grammar;multi_region;wide_front;staged_unlock;peel_visible;sweep_pressure","process_reject;high_choices;broad_choice_curve;directional_sweep_watch;stripe_visual;near_outer_watch;collapse_watch;same_axis_run;same_dir_run;straight_visual;long_low_turn_visual","high_risk","sgp_pressure_hard_campaign500_language_a_l195_sweep","campaign500_psg_prod200_c03_o011_s100_n050_127_sgp_pressure_hard_campaign500_language_a_l195_sweep","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_127_sgp_pressure_hard_campaign500_language_a_l195_sweep.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_127_sgp_pressure_hard_campaign500_language_a_l195_sweep.asset","1","23","37","0.991","95","8.87","16","0","0","0.116","2","11","True","Drop","choice peak high; local patch solve run; near-outer patch solve run; local window burst","6.01","14","6","5","6","0.236","0.498","2","L","left-edge inward / starts around left side","4","0.823","0.345","0.415","10","10","0.991","4","3.958","0.189","0.989","0.409","0.441","0.376","0.278","LocalEasy","Style=PressureCampaignSweepLang | Score=30565 | TargetInitial=7 | OpeningRatio=0.021 | EarlyChoices=28.9/55 | LocalRun=6 | Jump=6.7 | NearRate=0.65 | Direction=n/a | Peel style=PressureCampaignSweepLang seed=7518999 fill=843/851(0.991) chains=95 remaining=8 rejectedShort=0 failedPeels=1"
